date,open,high,low,close,volume,k,d,j,ma,kdj_momentum,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2021-04-19,4235.080524772645,4235.080524772645,4228.405643876761,4228.405643876761,3349586,69.67999962369116,61.0158807981881,87.00823727469727,,25.992356476509165,0,0,0.0,0.0,0.0,0.0009258057583061419,1.0,1.0393857736562206
2021-04-20,4285.78325972012,4319.491047923568,4265.497722647741,4282.829809922833,1374787,73.06880460960329,65.03352206865983,89.1393696914902,,24.105847622830368,0,0,0.0,0.0,0.0,0.01287108442986895,1.0,1.0527637957041545
2021-04-21,4276.40551280705,4308.635503746929,4276.40551280705,4288.632378380731,3934427,75.71272308798882,68.5932557417695,89.95165778042747,,21.35840203865797,0,0,0.0,0.0,0.0,0.0013548445106210671,1.0,1.0541901269537448
2021-04-22,4334.844340972542,4334.844340972542,4315.57518886542,4334.781966127782,3421419,83.79678640375886,73.66109929576595,104.06816061974467,,30.407061323978724,0,0,0.0,0.0,0.0,0.010760910163271076,1.0,1.0655341722049014
2021-04-23,4361.085302672534,4361.085302672534,4354.2734813812085,4358.542660287518,2076476,88.78241982273332,78.70153947142174,108.94418052535644,,30.242641053934705,0,0,0.0,0.0,0.0,0.005481404680881985,1.0,1.0713747962040652
2021-04-26,4362.245122412128,4371.228532523383,4359.949966457468,4363.928236510947,4769685,91.38532548938069,82.92946814407472,108.29704017999262,,25.367572035917902,0,0,0.0,0.0,0.0,0.0012356369188488703,1.0,1.072698626456179
2021-04-27,4355.128091189741,4431.809098497141,4349.421744400544,4361.7601367812495,4051278,84.38243950110548,83.41379192975164,86.31973464381318,,2.9059427140615384,0,0,-0.0,0.0,0.0,-0.0004968229567933191,1.0,1.072165685152835
2021-04-28,4327.9006046835875,4327.9006046835875,4324.661675458479,4324.661675458479,1655134,72.68301616924734,79.8368666762502,58.37531515524162,,-21.461551521008573,0,0,-0.0,0.0,0.0,-0.008505387769935258,1.0,1.0630465002469918
2021-04-29,4383.05604198786,4392.53592547398,4372.975961717535,4374.561358317205,3323412,72.40703734787195,77.36025690012411,62.50059824336762,,-14.859658656756494,0,0,0.0,0.0,0.0,0.011538401522111164,1.0,1.0753123576035166
2021-04-30,4375.736041907404,4457.950332560688,4334.903672978061,4380.531701703642,3184257,68.19556695147678,74.305360250575,55.975980353280306,,-18.3293798972947,0,0,0.0,0.0,0.0,0.0013647867517243562,1.0,1.0767799296631393
2021-05-03,4464.340609284411,4465.797267383221,4436.0856014563005,4465.797267383221,2125145,78.79704463431784,75.80258837848928,84.78595714597498,,8.9833687674857,0,0,0.0,0.0,0.0,0.019464661252518223,1.0,1.0977390862375427
2021-05-04,4467.58737652559,4474.904758314066,4416.620346011581,4453.94382061251,3635145,81.47945942134115,77.69487872610657,89.04862081181031,,11.353742085703743,0,0,-0.0,0.0,0.0,-0.0026542733718086797,1.0,1.0948253866117488
2021-05-05,4427.279134296473,4471.604224963487,4420.420366795993,4434.388476584318,3849079,78.66392201319533,78.01789315513615,79.9559797293137,,1.9380865741775466,0,0,-0.0,0.0,0.0,-0.004390568183121557,1.0,1.0900184811032174
2021-05-06,4453.291895865346,4453.291895865346,4409.979109764545,4443.923012971215,3513013,78.90225489006369,78.31268040011199,80.08140386996709,,1.7687234698551038,0,0,0.0,0.0,0.0,0.0021501355682400636,1.0,1.0923621686094764
2021-05-07,4419.958297254631,4426.780977074867,4419.958297254631,4426.780977074867,4370609,75.2579654135657,77.29444207126322,71.18501209817066,,-6.10942997309256,0,0,-0.0,0.0,0.0,-0.0038574106361232152,1.0,1.0881484791617837
2021-05-10,4426.848526399029,4466.6087223785025,4401.596653115403,4428.630607901879,3417304,73.23880315212546,75.94256243155063,67.83128459327511,,-8.111277838275512,0,0,0.0,0.0,0.0,0.00041782749961893906,1.0,1.088603137520046
2021-05-11,4358.386618949813,4419.328518262269,4356.797710173327,4370.40146071265,1440121,57.2776574689578,69.72092744401968,32.39111751883405,,-37.32980992518563,0,0,-0.0,0.0,0.0,-0.013148341404977892,1.0,1.0742898118134023
2021-05-12,4294.502799463655,4294.502799463655,4273.086857453002,4287.048956648639,4808397,40.49116060933393,59.97767183245776,1.5181381630862774,,-58.45953366937148,0,0,-0.0,0.0,0.0,-0.01907204745680713,1.0,1.0538009055401327
2021-05-13,4277.010165562433,4317.90527410838,4277.010165562433,4292.291440230441,2508303,30.166039574995057,50.040461079970186,-9.582803434955196,,-59.62326451492538,0,0,0.0,0.0,0.0,0.0012228653404275924,1.0,1.055089562143229
2021-05-14,4290.9191252112605,4298.184846220458,4290.9191252112605,4298.184846220458,1336247,24.25601228090968,41.44564481361668,-10.12325278450433,,-51.56889759812101,0,0,0.0,0.0,0.0,0.0013730209311462183,1.0,1.0565382221962856
2021-05-17,4223.544653183624,4248.307077374373,4204.002306822773,4225.154464335317,1396825,18.805453864432764,33.898914497222044,-11.381467401145798,,-45.28038189836784,0,0,-0.0,0.0,0.0,-0.016990982123386122,1.0,1.0385866001502744
2021-05-18,4258.510155127103,4266.495159557355,4198.380960896104,4247.291715984458,4584324,18.615230843971954,28.804353279472014,-1.76301402702817,,-30.567367306500184,0,0,0.0,0.0,0.0,0.005239394638942185,1.0,1.0440281652151788
2021-05-19,4183.894529626539,4192.357240282764,4173.127818743944,4187.983609531998,3174143,14.097463087604483,23.9020565488495,-5.511723834885551,,-29.41378038373505,0,0,-0.0,0.0,0.0,-0.01396374688116131,1.0,1.0294496201793109
2021-05-20,4157.459960844124,4203.892853628209,4133.231359145811,4160.261907946754,4627313,12.101006606616757,19.968373234771917,-3.633726649693564,,-23.60209988446548,0,0,-0.0,0.0,0.0,-0.006619343380940723,1.0,1.022635339649965
2021-05-21,4174.150393438637,4174.150393438637,4136.83535556043,4164.613253208091,3063295,11.723659033068905,17.22013516753758,0.7307067641315541,,-16.489428403406027,0,0,0.0,0.0,0.0,0.0010459306066825658,1.0,1.0237049452511802
2021-05-24,4189.495849742406,4189.495849742406,4176.3409136733935,4182.167950330813,3463161,16.648745696824555,17.029672010633238,15.88689306920719,,-1.142778941426048,0,0,0.0,0.0,0.0,0.004215204643360115,1.0,1.0280200710898337
2021-05-25,4170.348854776554,4217.756479843038,4170.348854776554,4190.871710385081,1076443,21.50315096465987,18.52083166197545,27.467789570028714,,8.946957908053264,0,0,0.0,0.0,0.0,0.002081159857193038,1.0,1.0301595451941745
2021-05-26,4164.345330765096,4177.981690144973,4142.232538391954,4165.0161573888945,2899907,20.75841595492929,19.26669309296006,23.74186167886775,,4.475168585907689,0,0,-0.0,0.0,0.0,-0.00616949283656576,1.0,1.023803983259579
2021-05-27,4212.591472338476,4234.531743949082,4173.557325585847,4200.721139996657,3534021,30.720192701772717,23.08452629589761,45.99152551352293,,22.90699921762532,0,0,0.0,0.0,0.0,0.008572591619943948,1.0,1.0325806367069355
2021-05-28,4242.266743460157,4273.366116905447,4224.0703977389985,4240.826852851557,1228745,46.07346815171144,30.747506914502218,76.72539062612988,,45.97788371162766,0,0,0.0,0.0,0.0,0.009547339972900915,1.0,1.042439035095011
2021-05-31,4224.757773868567,4269.925615315767,4211.267868358943,4221.673934601976,2877360,51.753151729632606,37.749388519545676,79.76067814980647,,42.01128963026079,0,0,-0.0,0.0,0.0,-0.0045163169622695065,1.0,1.0377310499986796
2021-06-01,4230.643185570043,4230.643185570043,4208.525471135042,4225.675284084373,1783113,56.49139355907496,43.9967235327221,81.48073361178066,,37.484010079058564,0,0,0.0,0.0,0.0,0.0009478111157759095,1.0,1.0387146230230542
2021-06-02,4315.5312233366385,4317.8073968243,4276.627736656236,4308.304998382911,4337099,69.2440107178154,52.412485927753195,102.90706029793981,,50.49457437018661,0,0,0.0,0.0,0.0,0.019554203468912013,1.0,1.059025860107781
2021-06-03,4302.415782317102,4302.415782317102,4226.906466749141,4290.638270293945,4572474,74.33787938649826,59.72095041400155,103.57173733149168,,43.850786917490126,0,0,-0.0,0.0,0.0,-0.00410062149629542,1.0,1.0546831959006904
2021-06-04,4356.676819693227,4381.647426444936,4351.095347866058,4370.882780643162,2344115,81.39317600974584,66.94502561258298,110.28947680407157,,43.34445119148859,0,0,0.0,0.0,0.0,0.018702231531561697,1.0,1.0744081252228725
2021-06-07,4403.4777690588035,4454.19247909936,4403.4777690588035,4413.493333609441,3321662,83.24669300921204,72.37891474479267,104.98224953805078,,32.603334793258114,0,0,0.0,0.0,0.0,0.009748729285302238,1.0,1.0848822391775994
2021-06-08,4412.550897965176,4417.651820652708,4397.627267425726,4415.847512857173,4691704,84.27658329456946,76.34480426138492,100.14014136093854,,23.79533709955362,0,0,0.0,0.0,0.0,0.0005334049628680226,1.0,1.085460920748104
2021-06-09,4502.971073729958,4518.7880066766975,4477.542646244032,4497.928751414818,3725298,87.27668942870937,79.9887659838264,101.85253631847536,,21.86377033464896,0,0,0.0,0.0,0.0,0.018587878842885264,1.0,1.1056373368316565
2021-06-10,4561.5083274764165,4562.275550511653,4506.801172214069,4554.766528821681,2393158,90.81022922997101,83.59592039920793,105.23884689149719,4284.5477801850675,21.642926492289263,0,0,0.0,0.0,0.0,0.012636433467067443,1.0,1.1196086494772355
2021-06-11,4515.957981808116,4531.094554029369,4515.957981808116,4522.818397308418,1745175,90.15549846430602,85.78244642090729,98.90160255110351,4293.640601485747,13.119156130196217,0,0,-0.0,0.0,0.0,-0.007014219348258965,1.0,1.1117554688255942
2021-06-14,4507.852025320111,4516.160178758386,4483.654460683699,4496.159531223852,3154988,86.86553065578482,86.1434744991998,88.30964296895488,4302.255550518587,2.1661684697550783,0,0,-0.0,0.0,0.0,-0.005894303892553077,1.0,1.1052024442381283
2021-06-15,4550.922675760118,4559.2020671587925,4523.879617780985,4546.462411579941,3463380,89.67197206935343,87.31964035591767,94.37663549622494,4311.123814248633,7.056995140307265,0,0,0.0,0.0,0.0,0.011187966086780632,1.0,1.1175674117032914
2021-06-16,4533.127065448693,4536.358140333166,4498.787568548031,4535.534808847082,4232316,88.89380705679123,87.84436258954219,90.99269599128934,4318.960753817754,3.148333401747152,0,0,-0.0,0.0,0.0,-0.002403539663063281,1.0,1.1148812941031156
2021-06-17,4581.440720165189,4581.440720165189,4539.032239366531,4556.390426675352,1112639,88.05316913395295,87.91396477101244,88.33157785983394,4326.798999795044,0.41761308882149706,0,0,0.0,0.0,0.0,0.004598270922226977,1.0,1.1200078203395247
2021-06-18,4496.612220133483,4529.491817218072,4447.467040154905,4505.894081705494,2037875,78.33557132790907,84.72116695664465,65.56438007043789,4333.187546353262,-19.15678688620676,0,0,-0.0,0.0,0.0,-0.011082532496387354,1.0,1.1075952972744039
2021-06-21,4505.479275139546,4521.097452891045,4504.61478110529,4517.442191823844,2186251,69.63388803373343,79.6920739823409,49.51751613651848,4338.989415696782,-30.17455784582242,0,0,0.0,0.0,0.0,0.002562889830286297,1.0,1.1104339419978613
2021-06-22,4558.63478212575,4579.192735211945,4548.749083279372,4550.711641853585,3958474,72.11037430200207,77.16484075556129,62.00144139488364,4345.894311813533,-15.163399360677644,0,0,0.0,0.0,0.0,0.007364665360844125,1.0,1.1186119163859984
2021-06-23,4566.0980520870435,4571.853955178491,4554.883525089645,4565.139821079489,3001141,77.35116955904664,77.22695035672307,77.59960796369378,4353.610761637605,0.37265760697071926,0,0,0.0,0.0,0.0,0.0031705325147841634,1.0,1.1221585118383253
2021-06-24,4522.385037596636,4544.022657687146,4505.103283418636,4523.7543369465075,1820053,70.54811401471682,75.00067157605432,61.64299889204182,4360.178976437728,-13.357672684012499,0,0,-0.0,0.0,0.0,-0.009065545800346353,1.0,1.1119855324540064
2021-06-25,4556.276998711906,4602.824541547409,4553.1415782051345,4564.92763128813,1358133,72.23429027484497,74.0785444756512,68.5457818732325,4366.987637414163,-5.5327626024187,0,0,0.0,0.0,0.0,0.009101576096949282,1.0,1.1221063533963433
2021-06-28,4553.7145114860805,4553.7145114860805,4538.54270827616,4549.705295084902,3402108,70.09232019505485,72.74980304878574,64.77735448759307,4373.4136304383255,-7.972448561192664,0,0,-0.0,0.0,0.0,-0.003334628154648911,1.0,1.1183645459577976
2021-06-29,4509.650301936605,4527.1601712523125,4475.924780094309,4506.176245156865,1627621,59.32479542770722,68.27480050842622,41.424785266269225,4377.880559143006,-26.850015242157,0,0,-0.0,0.0,0.0,-0.009567443846321688,1.0,1.1076646559646293
2021-06-30,4603.413519758834,4637.180234997099,4590.949099019545,4606.549577792242,2205427,67.5012734241458,68.01695814699941,66.46990397843857,4384.238903131237,-1.547054168560848,0,0,0.0,0.0,0.0,0.022274613147512,1.0,1.1323374576734133
2021-07-01,4541.2229821813835,4545.9058104779815,4520.934593048762,4536.544470652519,4268092,57.531627230130695,64.5218478413765,43.551186007639075,4388.2741532217315,-20.970661833737424,0,0,-0.0,0.0,0.0,-0.015196863934171523,1.0,1.1151294794015847
2021-07-02,4565.956891987724,4587.346459177663,4538.725427172997,4559.538643898521,2924331,55.63835310714886,61.56068292996728,43.79369346151201,4392.294072893952,-17.76698946845527,0,0,0.0,0.0,0.0,0.005068653772657639,1.0,1.1207816846443552
2021-07-05,4521.718126454356,4550.955554407571,4519.115314335208,4519.115314335208,3622130,46.02020919371148,56.38052501788201,25.299577545370425,4395.397814450436,-31.080947472511582,0,0,-0.0,0.0,0.0,-0.00886566223479801,1.0,1.1108452127893504
2021-07-06,4583.17049585333,4599.36549569907,4573.234641395457,4584.360302625094,1309336,53.09499308632081,55.2853477073616,48.71428384423923,4399.849817767314,-6.571063863122369,0,0,0.0,0.0,0.0,0.014437557741206808,1.0,1.1268831046905399
2021-07-07,4641.672338990129,4668.484012664023,4630.650721632634,4638.352537728211,4529533,63.51402893496539,58.02824144989619,74.48560390510379,4406.123635012707,16.457362455207594,1,1,0.0,4267.284334709954,5566.023045273853,0.011777485088203088,1.0,1.1401549536521807
2021-07-08,4710.260723576605,4754.5720788737235,4694.409062226126,4694.409062226126,1067224,68.47898599003875,61.51182296327704,82.41331204356217,4412.5205890908865,20.90148908028513,0,1,0.012085438534900517,0.0,0.0,0.012085438534900517,1.0120854385349005,1.1539342262648065
2021-07-09,4744.381012438001,4785.188417638609,4736.396492669458,4761.961533718734,3796415,76.48252963194123,66.50205851949843,96.44347185682682,4420.1491857311885,29.941413337328385,0,1,0.01438998404211822,0.0,0.0,0.01438998404211822,1.0266493318446779,1.170539321366411
2021-07-12,4701.454671601599,4746.389545133521,4685.9230209788,4722.348551998072,2843206,76.44918009873899,69.81776571257862,89.71200887105974,4425.2802114234855,19.894243158481117,0,1,-0.008318626985994837,0.0,0.0,-0.008318626985994837,1.0181090190076412,1.1608020413795244
2021-07-13,4719.841917610395,4719.841917610395,4718.349177831901,4718.349177831901,1510284,75.92591006628416,71.85381383048046,84.07010253789156,4430.568318567874,12.216288707411096,0,1,-0.0008469036374875172,0.0,0.0,-0.0008469036374875172,1.0172467787760848,1.159818953908277
2021-07-14,4771.305365967909,4791.2001189893535,4761.895393023263,4773.280808962446,1003598,81.75529729256826,75.15430831784306,94.95727524201865,4437.346165215436,19.802966924175593,0,1,0.011642129282976477,0.0,0.0,0.011642129282976477,1.0290896972872874,1.1733217161145237
2021-07-15,4741.98323665313,4784.721180939618,4705.97232960801,4746.330438875169,4743646,82.33984342493144,77.54948668687251,91.92055690104931,4443.3943137335145,14.371070214176797,0,1,-0.005646089380845543,0.0,0.0,-0.005646089380845543,1.023279364875496,1.166697036832854
2021-07-16,4771.527075083296,4827.201325398038,4755.589030614799,4765.651565659768,3411299,80.14810637872696,78.41569325082399,83.61293263453291,4450.171725505213,5.197239383708919,0,1,0.004070750453096794,0.0,0.0,0.004070750453096794,1.0274448798137077,1.171446369324168
2021-07-19,4741.013149739638,4776.0649185818775,4697.577367341564,4749.728578490382,3348645,73.6266763755448,76.81935429239759,67.24132054183923,4456.593684916983,-9.578033750558362,0,1,-0.003341198354517516,0.0,0.0,-0.003341198354517516,1.0240119826719167,1.1675323346425766
2021-07-20,4812.060278019876,4821.608978132607,4786.775967330039,4803.7419886795815,3608351,76.88276672711548,76.84049177063689,76.96731664007265,4465.260495476321,0.1268248694357652,0,1,0.011371894055968834,0.0,0.0,0.011371894055968834,1.0356569384509045,1.1808093886590498
2021-07-21,4753.712689361171,4787.820532796254,4753.712689361171,4757.225239654097,3159647,68.0782889976748,73.91975751298286,56.3953519670587,4474.664021136431,-17.524405545924154,0,1,-0.009683440354437245,0.0,0.0,-0.009683440354437245,1.025628216259756,1.1693750913740104
2021-07-22,4799.434945396488,4813.631813143989,4767.388964660575,4794.689517005667,4590994,71.0479932998945,72.96250277528674,67.21897434911003,4484.711982671935,-5.7435284261767094,0,1,0.007875237236884214,0.0,0.0,0.007875237236884214,1.0337052817796442,1.1785841976374838
2021-07-23,4808.9056056985855,4848.141992778696,4808.9056056985855,4811.8272361983,3647201,72.65897902402568,72.86132819153305,72.25428068901095,4494.984830471492,-0.6070475025220929,0,1,0.003574312608115582,0.0,0.0,0.003574312608115582,1.0374000676013848,1.1827968259948252
2021-07-26,4718.052329658113,4783.297370602473,4708.423326191023,4739.164271812349,4573859,57.6461974258014,67.78961793628916,37.35935640482586,4505.265026621033,-30.4302615314633,0,1,-0.015100908827175519,0.0,0.0,-0.015100908827175519,1.0217343837632307,1.1649355189644046
2021-07-27,4828.761331211898,4870.446695527533,4817.917896957674,4821.119428664701,1778572,62.25265699058461,65.94396428772097,54.870042396311874,4516.741580874637,-11.0739218914091,0,1,0.017293166506129776,0.0,0.0,0.017293166506129776,1.0394034065866862,1.1850809428627607
2021-07-28,4864.488964339987,4864.488964339987,4808.417252138742,4841.652692300471,1376831,69.28293344736696,67.05695400760297,73.73489232689494,4529.814962530007,6.677938319291968,1,1,0.0042590240585382855,0.0,0.0,0.0042590240585382855,1.0438302507018655,1.1901282311097283
2021-07-29,4807.82669546777,4807.82669546777,4766.623552916781,4800.673755095185,4639131,66.06806704715385,66.7273250207866,64.74955109988835,4542.623199472975,-1.9777739208982439,0,1,-0.00846383245755189,0.0,0.0,-0.00846383245755189,1.0349954463458007,1.180055185158613
2021-07-30,4785.99808894398,4785.99808894398,4747.0153852678595,4765.5563254279205,4687974,55.79944360663832,63.08469788273716,41.228935054440655,4554.642060917372,-21.855762828296506,0,1,-0.007315104391335203,0.0,0.0,-0.007315104391335203,1.0274243466112245,1.1714229582916413
2021-08-02,4830.650888379284,4852.85007002048,4824.545684037586,4829.166083356007,1309756,62.0402344025801,62.73654338935147,60.647616429037356,4567.5820235778765,-2.0889269603141116,0,1,0.013347813683090903,0.0,0.0,0.013347813683090903,1.0411382153632625,1.1870588936830133
2021-08-03,4858.078917256529,4867.886412461615,4858.078917256529,4867.886412461615,4784830,74.16675837021056,66.54661504963784,89.40704501135599,4581.122317619407,22.860429961718154,0,1,0.008018015623662,0.0,0.0,0.008018015623662,1.0494860778404367,1.1965767504387705
2021-08-04,4874.394763445921,4921.686525895572,4870.913242973995,4884.268225622228,2208342,76.92930678272589,70.00751229400052,90.77289576017662,4595.507358984073,20.765383466176104,0,1,0.00336528254206514,4786.582861109783,0.0,0.00336528254206514,1.0530178950163336,1.2006035692872632
2021-08-05,4887.921509051645,4898.532462703665,4829.689199065875,4887.2299653132795,2185714,79.23392973804019,73.08298477534707,91.53581966342642,4609.237535490406,18.45283488807935,0,1,0.0006063835060317047,4789.485366007014,0.0,0.0006063835060317047,1.0536564276994278,1.2013315954889618
2021-08-06,4863.822917321402,4881.307930842478,4843.796217024864,4858.308939148967,4196025,74.06130365165474,73.40909106744962,75.36572882006499,4621.587177216355,1.9566377526153644,0,1,-0.005917672458545575,0.0,0.0,-0.005917672458545575,1.0474212340764615,1.1942225085927562
2021-08-09,4853.432502144386,4902.189633475599,4831.9754640799365,4848.567540262537,1942850,68.75388828861381,71.85735680783768,62.546951250166074,4634.125049329566,-9.3104055576716,0,1,-0.0020051007476968863,0.0,0.0,-0.0020051007476968863,1.0453210489768612,1.1918279721478604
2021-08-10,4811.6106429519605,4842.872492924882,4790.171614442595,4812.768152040087,3320235,58.383842053516446,67.36618522306392,40.41915571442149,4645.86690668868,-26.94702950864243,0,1,-0.0073834978940008344,0.0,0.0,-0.0073834978940008344,1.0376029232131858,1.1830281128254954
2021-08-11,4895.434302461343,4950.26427604469,4848.092766312517,4882.276489984743,3215585,61.10572543613204,65.27936529408663,52.75844572022285,4657.346336520716,-12.520919573863779,0,1,0.014442486267532306,4789.485366007014,0.0,0.014442486267532306,1.0525884891828436,1.2001139800990823
2021-08-12,4940.656159303322,4943.206839176649,4940.656159303322,4943.206839176649,3945833,72.60103528556228,67.71992195791185,82.36326194086314,4670.39770789837,14.64333998295129,0,1,0.012479905494269916,4844.342702393115,0.0,0.012479905494269916,1.0657246940522018,1.215091289153071
2021-08-13,4945.605235957538,4945.605235957538,4919.341712603285,4930.703451989067,1347607,77.66121055404591,71.03368482328986,90.916262015558,4681.594121325288,19.882577192268144,0,1,-0.00252940805318691,4844.342702393115,0.0,-0.00252940805318691,1.0630290414285861,1.21201782746093
2021-08-16,4898.976502906398,4921.118512058038,4847.447153142654,4894.939918088832,3741080,73.58823698853226,71.88520221170398,76.99430654218881,4691.223053014876,5.109104330484826,0,1,-0.007253231561879292,4844.342702393115,0.0,-0.007253231561879292,1.055318645634102,1.2032267815012299
2021-08-17,4896.499858866269,4930.674029513678,4896.499858866269,4910.7648283277695,2241151,74.16786935816897,72.64609126052564,77.21142555345565,4701.121399324288,4.565334292930018,0,1,0.00323291204871734,4844.342702393115,0.0,0.00323291204871734,1.0587303979988085,1.2071167078604845
2021-08-18,4914.6053464219785,4921.229619066861,4867.5174501980655,4898.397759146336,4319328,71.97930945373044,72.42383065826057,71.09026704467018,4709.130779478919,-1.3335636135903854,0,1,-0.002518359077203991,4844.342702393115,0.0,-0.002518359077203991,1.0560641346906965,1.2040767545419995
2021-08-19,4875.617339724841,4893.402012485734,4875.617339724841,4893.402012485734,2865508,69.48009136673292,71.44258422775135,65.55510564469606,4715.9034891522,-5.887478583055298,0,1,-0.0010198736211802784,4844.342702393115,0.0,-0.0010198736211802784,1.0549870827374508,1.2028487484221657
2021-08-20,4857.520807204805,4886.689426630084,4833.9052863140205,4848.2205497311425,4262526,58.40658936445536,67.09725260665269,41.025262880060694,4722.411532200654,-26.071989726591994,0,1,-0.009233139365886878,0.0,0.0,-0.009233139365886878,1.0452462399733256,1.1917426782919012
2021-08-23,4813.684655309003,4822.293985473782,4813.684655309003,4822.293985473782,3118852,41.03890115188796,58.41113545506444,6.294432545535017,4728.934221285653,-52.11670290952942,0,1,-0.0053476453868828155,0.0,0.0,-0.0053476453868828155,1.0396566337399755,1.185369661055982
2021-08-24,4787.4634680278605,4796.288256203516,4755.707466632646,4796.288256203516,3524404,34.48253692061399,50.43493594358095,2.577738874680051,4733.930738178125,-47.8571970689009,0,1,-0.005392812911988343,0.0,0.0,-0.005392812911988343,1.0340499600215083,1.1789771842423602
2021-08-25,4732.893829178459,4767.16200629804,4728.3352706488395,4728.3352706488395,2124611,22.98835794707599,41.28607661141263,-13.607079381597302,4737.786747414159,-54.893155993009934,0,1,-0.014167827687751267,0.0,0.0,-0.014167827687751267,1.0193997183673975,1.1622736386482242
2021-08-26,4700.515517623688,4700.515517623688,4643.921243976967,4699.49344416509,2222932,21.78551504589897,34.78588942290808,-4.215233708119243,4740.648807763954,-39.00112313102732,0,1,-0.006099784561129806,0.0,0.0,-0.006099784561129806,1.01318159970368,1.1551840198513896
2021-08-27,4671.813243465281,4691.388747505702,4671.779026211399,4671.779026211399,2439489,17.761980867213904,29.111253237676685,-4.936563873711663,4743.966506654073,-34.04781711138835,0,1,-0.005897320271422424,0.0,0.0,-0.005897320271422424,1.0072065433171151,1.1483715297138968
2021-08-30,4682.080812275066,4701.708092780091,4661.879662317863,4680.166880958293,4053103,16.198159418606352,24.806888631319907,-1.0192990068207592,4747.221000436761,-25.826187638140667,0,1,0.0017954305415204264,0.0,0.0,0.0017954305415204264,1.009014912706606,1.1504333510313576
2021-08-31,4657.915323589992,4659.008736469395,4647.246459762017,4655.039501765541,3557698,12.284292631955134,20.63268996486498,-4.4125020338645555,4749.307557635,-25.045191998729535,0,1,-0.005368906671893603,0.0,0.0,-0.005368906671893603,1.0035976058097353,1.1442567817374365
2021-09-01,4696.944674153582,4723.916608168443,4696.250938443925,4707.652606843919,3925077,16.940175804396347,19.401851911375434,12.016823590438172,4752.157813350289,-7.385028320937263,0,1,0.011302397124325791,0.0,0.0,0.011302397124325791,1.0149406645036196,1.157189626296836
2021-09-02,4686.379792307982,4695.387804345782,4686.379792307982,4695.387804345782,2269058,20.911243019004353,19.904982280585074,22.92376449584291,4755.590482698274,3.0187822152578363,0,1,-0.0026052904754073625,0.0,0.0,-0.0026052904754073625,1.0122964492572848,1.1541748111852046
2021-09-03,4683.317332062476,4713.823977840862,4681.315614973055,4681.315614973055,4954822,22.12159572981552,20.643853430328555,25.07708032878945,4757.918242371973,4.4332268984608945,0,1,-0.002997023879412586,0.0,0.0,-0.002997023879412586,1.0092625726258162,1.150715721715066
2021-09-06,4692.735435871436,4707.379384967854,4680.114136977001,4683.6624313668335,3581159,25.496659829237036,22.26145556329805,31.96706836111501,4760.597385097612,9.705612797816961,0,1,0.000501315567417171,0.0,0.0,0.000501315567417171,1.009768531665085,1.1512925934200335
