date,open,high,low,close,volume,k,d,j,ma,kdj_momentum,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2021-04-30,4547.481413814756,4585.199881597976,4547.481413814756,4559.3700702614915,1648171,81.23623560272205,77.39326413993587,88.92217852829441,,11.528914388358544,0,0,-0.0,0.0,0.0,-0.002465344115160084,1.0,1.1015064555777283
2021-05-03,4534.29908467201,4534.29908467201,4482.28409757577,4527.587509442905,1022166,76.7872656658332,77.1912646485683,75.97926770036298,,-1.211996948205325,0,0,-0.0,0.0,0.0,-0.006970822795431486,1.0,1.093828049267872
2021-05-04,4544.043896341952,4567.344857741945,4538.034150643183,4538.034150643183,4157085,71.3892943191921,75.25727453877623,63.65333388002384,,-11.603940658752393,0,0,0.0,0.0,0.0,0.0023073305990199966,1.0,1.0963518721960142
2021-05-05,4512.1067709990575,4530.72663470055,4512.1067709990575,4527.476637516024,1884985,66.13665420545108,72.21706776100118,53.975827094350905,,-18.24124066665027,0,0,-0.0,0.0,0.0,-0.0023264507883138386,1.0,1.0938012635186745
2021-05-06,4539.914196440668,4539.914196440668,4513.213019741481,4527.2818747723,3848715,54.08844308222473,66.17419286807569,29.9169435105228,,-36.257249357552894,0,0,-0.0,0.0,0.0,-4.3017945605683394e-05,1.0,1.093754210435417
2021-05-07,4498.7182031451375,4498.7182031451375,4496.5741483266,4496.5741483266,2030326,39.233841101184034,57.19407561244513,3.3133720786618426,,-53.88070353378329,0,0,-0.0,0.0,0.0,-0.006782817437724686,1.0,1.0863354753042909
2021-05-10,4584.083467988833,4589.444534480989,4584.083467988833,4589.444534480989,1069103,49.96416680645983,54.78410601045003,40.32428839847941,,-14.459817611970621,0,0,0.0,0.0,0.0,0.020653587173459664,1.0,1.1087721997431097
2021-05-11,4416.70374371308,4449.77758375541,4416.70374371308,4433.694990480809,2140061,35.93625873230608,48.50149025106871,10.805795694780826,,-37.69569455628788,0,0,-0.0,0.0,0.0,-0.03393646939842443,1.0,1.071144385916704
2021-05-12,4461.828549719591,4462.541879640184,4438.054600051692,4454.614047414101,1448696,31.27295681847001,42.758645773535804,8.301578908338428,,-34.457066865197376,0,0,0.0,0.0,0.0,0.004718199375059795,1.0,1.076198258688935
2021-05-13,4489.600705195478,4494.092768428547,4479.355175851401,4494.092768428547,4506192,35.78219321188439,40.43316158631866,26.48025646301585,,-13.952905123302813,0,0,0.0,0.0,0.0,0.008862433556362292,1.0,1.0857359942500384
2021-05-14,4486.305518998037,4531.274037153967,4486.305518998037,4503.144114581616,1088678,40.53496512536525,40.467096099334185,40.67070317742737,,0.20360707809318512,0,0,0.0,0.0,0.0,0.002014054141618038,1.0,1.0879227253259616
2021-05-17,4589.540614580053,4615.732778227064,4578.141217111674,4590.180348629421,3671994,56.07712884590962,45.670440348192656,76.89050584134355,,31.220065493150898,0,0,0.0,0.0,0.0,0.01932788110555328,1.0,1.1089499664130913
2021-05-18,4471.600521912929,4471.801242021234,4465.22413215962,4471.801242021234,4536625,46.61246791423168,45.98444953687233,47.86850466895038,,1.8840551320780463,0,0,-0.0,0.0,0.0,-0.025789641717135048,1.0,1.0803505440970687
2021-05-19,4493.819343530514,4509.669532736704,4480.310249126126,4498.89642329754,1156079,44.84058819925936,45.60316242433467,43.31543974910875,,-2.287722675225922,0,0,0.0,0.0,0.0,0.006059120209032098,1.0,1.086896517911646
2021-05-20,4509.152892915274,4533.718254033148,4471.798212576222,4489.572832128748,3880893,42.097822319614295,44.43471572276121,37.42403551332046,,-7.01068020944075,0,0,-0.0,0.0,0.0,-0.0020724173867417983,1.0,1.0846440146703369
2021-05-21,4404.841442669734,4413.482554986341,4401.919155369682,4401.919155369682,2896864,28.06521487974286,38.97821544175509,6.23921375571841,,-32.73900168603668,0,0,-0.0,0.0,0.0,-0.019523834457432,1.0,1.0634676044826687
2021-05-24,4405.188443741393,4420.423187442477,4405.188443741393,4415.482938391145,4383588,20.824723674527306,32.927051519345824,-3.3799320151097305,,-36.306983534455554,0,0,0.0,0.0,0.0,0.0030813339688251506,1.0,1.0667445033371064
2021-05-25,4464.981496828262,4464.981496828262,4449.889349374914,4459.197337682625,3008327,22.812761356439275,29.555621465043636,9.327041139230559,,-20.228580325813077,0,0,0.0,0.0,0.0,0.009900253245550772,1.0,1.077305544068443
2021-05-26,4479.089410084316,4491.483689680076,4470.430318753508,4479.716331974611,1940379,27.337010823037417,28.816084584374895,24.37886330036246,,-4.437221284012434,0,0,0.0,0.0,0.0,0.004601499493774197,1.0,1.082262764984114
2021-05-27,4514.825052432435,4520.26577097166,4506.469936250938,4506.469936250938,4099880,34.524037705534866,30.71873562476155,42.1346418670815,,11.415906242319949,0,0,0.0,0.0,0.0,0.0059721648188679755,1.0,1.0887262165939229
2021-05-28,4509.307067803228,4528.124546044401,4486.252815102861,4508.5339893458495,4713873,49.98000163795428,37.13915762915912,75.6616896555446,,38.522532026385484,0,0,0.0,0.0,0.0,0.0004580199411312602,1.0,1.0892248749115554
2021-05-31,4456.163977639252,4475.535040737173,4404.911919372066,4438.437639587871,3099006,42.55589738881109,38.94473754904311,49.77821706834705,,10.833479519303935,0,0,-0.0,0.0,0.0,-0.015547481714371925,1.0,1.0722901710860289
2021-06-01,4547.395180604751,4558.711763391939,4510.165001028209,4539.079555509322,1582106,57.53022125201452,45.13989878336692,82.31086618930973,,37.17096740594282,0,0,0.0,0.0,0.0,0.02267507715413042,1.0,1.0966044334470202
2021-06-02,4546.132424371329,4557.3462592193255,4529.117654636302,4546.0611147534255,1073565,68.99734880819767,53.09238212497716,100.80728217463869,,47.71490004966152,0,0,0.0,0.0,0.0,0.0015381002158532109,1.0,1.0982911209628106
2021-06-03,4554.140454888339,4554.140454888339,4533.171151405686,4551.295954003223,3304425,77.7243233689562,61.303029206303506,110.56691169426159,,49.263882487958085,0,0,0.0,0.0,0.0,0.0011515109712909588,1.0,1.0995558152382707
2021-06-04,4602.82179640178,4632.4474648682635,4593.791734157204,4593.791734157204,2593968,79.48659038795782,67.36421626685494,103.73133863016358,,36.36712236330864,0,0,0.0,0.0,0.0,0.009337072469787877,1.0,1.1098224475697271
2021-06-07,4761.981194977794,4821.6872887607215,4756.2415209451365,4756.2415209451365,1001607,81.09009772402557,71.93951008591182,99.39127300025308,,27.45176291434126,0,0,0.0,0.0,0.0,0.03536289762116018,1.0,1.149068985160801
2021-06-08,4805.850310271381,4833.100283538636,4769.530240174534,4799.895878552815,3770557,84.80852324516601,76.22918113899655,101.96720745750494,,25.73802631850839,0,0,0.0,0.0,0.0,0.009178330708278226,1.0,1.1596155203132323
2021-06-09,4836.840270143217,4836.840270143217,4779.189446161795,4823.96770133092,2083036,88.87893030060113,80.44576419286474,105.74526251607386,,25.29949832320912,0,0,0.0,0.0,0.0,0.005015071865551279,1.0,1.1654310754840118
2021-06-10,4715.139311270217,4716.7438729118685,4696.204779644349,4716.7438729118685,2933744,83.31771903628157,81.40308247400368,87.14699216083736,4466.019344448084,5.743909686833675,0,0,-0.0,0.0,0.0,-0.022227310599419847,1.0,1.1395266769870127
2021-06-11,4658.296512269061,4658.296512269061,4640.176064417284,4643.072848911192,2391740,69.10681418505396,77.3043263776871,52.71178979978768,4476.096537254743,-24.592536577899423,0,0,-0.0,0.0,0.0,-0.01561904270947756,1.0,1.1217283611505635
2021-06-14,4663.21240592361,4673.669929491436,4628.597937761353,4672.547559581483,4779757,61.607918787052796,72.07219051414233,40.67937533287372,4488.734075770128,-31.392815181268617,0,0,0.0,0.0,0.0,0.006348104289856993,1.0,1.1288492097720377
2021-06-15,4600.557697377821,4600.557697377821,4533.881514139411,4599.161376288037,2222192,48.315600306304155,64.1533271115296,16.640146695853247,4499.394113320866,-47.51318041567636,0,0,-0.0,0.0,0.0,-0.015705818369459168,1.0,1.1111197091168505
2021-06-16,4640.475600526823,4640.475600526823,4589.940759654191,4629.099492051062,1736135,42.686851318938565,56.997835180665916,14.064883595483849,4508.1565021541,-42.93295158518207,0,0,0.0,0.0,0.0,0.0065094727741839,1.0,1.1183525126122058
2021-06-17,4579.625772835331,4596.457085975163,4579.625772835331,4585.369506139021,3961445,34.12291753906979,49.37286263346721,3.6230273502749526,4516.428596597376,-45.749835283192255,0,0,-0.0,0.0,0.0,-0.009446758702666203,1.0,1.1077877062810377
2021-06-18,4576.592109262387,4614.918607760374,4500.364821308958,4581.214959028662,4263116,30.758125016772357,43.16795009456892,5.93847486117923,4522.426476472005,-37.22947523338969,0,0,-0.0,0.0,0.0,-0.0009060441268248232,1.0,1.1067840017359931
2021-06-21,4466.393891475243,4466.393891475243,4411.6413764436575,4453.483612746157,3359957,23.785625612419963,36.70717526718593,-2.0574736971119734,4524.782008173864,-38.764648964297905,0,0,-0.0,0.0,0.0,-0.027881543962649413,1.0,1.075925154934434
2021-06-22,4439.570008710946,4465.466628781215,4401.132775656222,4441.456070745075,4633409,20.115837150421186,31.176729228264346,-2.005947005265135,4525.643549846,-33.18267623352948,0,0,-0.0,0.0,0.0,-0.0027007042232418677,1.0,1.0730193993246104
2021-06-23,4467.5526356026585,4477.20033195412,4460.5618082945675,4460.5618082945675,1428560,20.6791735045837,27.67754398703746,6.682432539676185,4525.0517332135805,-20.995111447361275,0,0,0.0,0.0,0.0,0.004301683332035733,1.0,1.077635188989636
2021-06-24,4437.141946226287,4453.834328241615,4419.707049665762,4453.834328241615,3741665,20.231909921229477,25.195665965101465,10.304397833485503,4525.276848286354,-14.891268131615963,0,0,-0.0,0.0,0.0,-0.001508213615702414,1.0,1.0760098849248418
2021-06-25,4511.288601103508,4525.617910838169,4485.111176719046,4506.142359047727,3056991,28.11265012326001,26.16799401782098,32.00196233413807,4527.8139701771925,5.83396831631709,0,0,0.0,0.0,0.0,0.011744494058619992,1.0,1.088647076625358
2021-06-28,4509.528586289818,4513.640670742609,4470.35561229397,4513.640670742609,2065911,34.41076861498649,28.915585550209478,45.4011347445405,4529.623359415792,16.48554919433102,0,0,0.0,0.0,0.0,0.0016640201523652198,1.0,1.090458607299676
2021-06-29,4487.347301545451,4492.08280567991,4487.347301545451,4490.780061963763,2372114,36.918252878134915,31.583141326184624,47.58847598203549,4533.647810087545,16.005334655850866,0,0,-0.0,0.0,0.0,-0.0050647826104164295,1.0,1.0849356715080458
2021-06-30,4447.571232216998,4450.80076094951,4447.571232216998,4450.80076094951,3015522,32.35636516515585,31.8408826058417,33.38733028378415,4535.821616970896,1.546447677942453,0,0,-0.0,0.0,0.0,-0.008902529285028216,1.0,1.0752769999200738
2021-07-01,4470.713054090148,4517.667622272236,4439.363908883092,4474.692796576652,4765434,41.268046589602534,34.98327060042864,53.83759856795032,4537.318990905749,18.854327967521684,0,0,0.0,0.0,0.0,0.00536803081296422,1.0,1.0810491199881165
2021-07-02,4482.60997762353,4500.051797351542,4482.60997762353,4493.687590997363,3177634,52.29539581137469,40.75397900407732,75.37822942596941,4538.414196269446,34.624250421892086,0,0,0.0,0.0,0.0,0.004244938207879523,1.0,1.0856381067021486
2021-07-05,4559.474584150057,4575.095887784954,4511.643971322043,4550.03144353594,1579950,62.82021568108661,48.10939122974708,92.24186458376566,4539.266364994977,44.13247335401858,0,0,0.0,0.0,0.0,0.012538444517472769,1.0,1.0992503198690877
2021-07-06,4562.663634070925,4570.19526985856,4562.663634070925,4570.19526985856,2729216,74.16221801577822,56.793666825090796,108.89932039715308,4539.577485617332,52.10565357206228,0,0,0.0,0.0,0.0,0.00443157955562401,1.0,1.1041217351131327
2021-07-07,4483.555430215915,4483.555430215915,4477.058061441671,4477.058061441671,1886400,58.69848474250701,57.4286061308962,61.23824196572863,4537.121383934938,3.8096358348324344,0,0,-0.0,0.0,0.0,-0.02037926235475085,1.0,1.0816205486016794
2021-07-08,4503.928971023913,4520.880358622902,4482.961901621291,4509.829599351678,2243693,56.43742965135961,57.09821397105067,55.1158610119775,4535.90521059369,-1.982352959073168,-1,0,0.0,0.0,0.0,0.00731988226649305,1.0,1.0895378836744634
2021-07-09,4495.947914208003,4508.268585422273,4495.947914208003,4500.613351542324,3568024,52.666714851961665,55.62104759802099,46.758049359843,4534.730076219306,-8.862998238177994,0,0,-0.0,0.0,0.0,-0.002043591139381018,1.0,1.0873113137093662
2021-07-12,4399.179794363256,4438.122621750151,4385.576210345621,4402.400193208529,2947018,38.0701997101521,49.770764968731356,14.66906919299359,4532.226329894619,-35.10169577573777,0,0,-0.0,0.0,0.0,-0.021822171926885958,1.0,1.063583819283552
2021-07-13,4339.829348900775,4341.950182508219,4339.829348900775,4341.950182508219,2481877,25.68061978778518,41.74071657508263,-6.439573786809717,4528.304650531919,-48.18029036189235,0,0,-0.0,0.0,0.0,-0.013731148475226163,1.0,1.0489795919451215
2021-07-14,4287.9068485086,4294.650251132042,4239.849692430325,4287.925355060726,3541407,21.90054823853452,35.127327129566595,-4.55300954352964,4523.513624882813,-39.680336673096235,0,0,-0.0,0.0,0.0,-0.012442525864330367,1.0,1.0359276362411896
2021-07-15,4313.134072439763,4319.067516641125,4313.134072439763,4319.067516641125,2386785,22.47694746986906,30.910533909667414,5.609774590272352,4519.34933772019,-25.300759319395063,0,0,0.0,0.0,0.0,0.007262757394702168,1.0,1.0434513273416766
2021-07-16,4191.620311787481,4191.636960014965,4191.620311787481,4191.636960014965,3533634,14.986097514577999,25.602388444637608,-6.246484345541219,4513.250593953958,-31.848872790178827,0,0,-0.0,0.0,0.0,-0.029504182589222605,1.0,1.012665148856821
2021-07-19,4185.859421811238,4186.637321113512,4168.3619198402375,4178.347188523964,1439270,10.934915732705743,20.713230873993652,-8.621714549870077,4505.028647034817,-29.33494542386373,0,0,-0.0,0.0,0.0,-0.003170544495569305,1.0,1.0094544489432582
2021-07-20,4191.384070390948,4236.716035566282,4167.9063636852825,4208.528095889208,2336912,11.126084046157048,17.517515264714785,-1.6567783909584222,4500.525309142985,-19.174293655673207,0,0,0.0,0.0,0.0,0.007223168875994057,1.0,1.0167459089005988
2021-07-21,4208.83138115121,4217.232451849745,4176.434440793938,4197.677067099548,1250791,10.332979629708142,15.122670053045903,0.7535987830326185,4495.386569536694,-14.369071270013285,0,0,-0.0,0.0,0.0,-0.0025783429603948305,1.0,1.0141243892438747
2021-07-22,4141.941858406166,4145.795895687246,4096.80362045513,4123.797398458452,2202431,9.524874910328325,13.25673833880671,2.061148053371557,4487.980662137292,-11.195590285435152,0,0,-0.0,0.0,0.0,-0.017600131563275445,1.0,0.9962756665716561
2021-07-23,4167.519354638076,4203.365054686177,4150.099513289882,4176.156633763248,1167121,17.139790311217155,14.551088996276857,22.31719294109775,4481.440912520924,7.766103944820895,0,0,0.0,0.0,0.0,0.012696849589256765,1.0,1.008925228859553
2021-07-26,4190.137708176198,4190.137708176198,4183.685135585667,4183.685135585667,1402274,24.45631063141214,17.85282954132195,37.66327281159253,4473.31100826005,19.81044327027058,0,0,0.0,0.0,0.0,0.0018027345434203923,1.0,1.0107440532213463
2021-07-27,4190.463549224769,4210.790237576934,4124.683741826397,4181.688148815369,1749349,29.03449899388716,21.58005269217702,43.94339159730744,4467.508746395933,22.36333890513042,0,0,-0.0,0.0,0.0,-0.0004773272140660145,1.0,1.0102615975782883
2021-07-28,4060.214675499823,4125.290613201149,4043.5325396921535,4064.8309720737047,1781277,23.03132437365503,22.063809919336357,24.966353282292374,4458.827437371455,2.902543362956017,0,0,-0.0,0.0,0.0,-0.027944976426510504,1.0,0.9820298610493542
2021-07-29,4057.071285415889,4066.233316460982,4011.3414995322405,4064.4319234516056,2186232,23.206393466874182,22.444671101848964,24.729838196924625,4450.324619197913,2.2851670950756606,0,0,-0.0,0.0,0.0,-9.817102478326678e-05,1.0,0.9819334541715272
2021-07-30,4181.80250874828,4185.736529069834,4177.966345812065,4177.966345812065,2334151,40.11506864159975,28.334803615099226,63.675598694600794,4445.84556300676,35.34079507950157,0,0,0.0,0.0,0.0,0.027933650876367233,1.0,1.00936244046418
2021-08-02,4147.788109596784,4148.139521570098,4130.331203895768,4140.818096351676,1966374,47.705381125418256,34.79166278520557,73.53281780584364,4440.352266165971,38.74115502063807,0,0,-0.0,0.0,0.0,-0.008891466896957079,1.0,1.000387727737761
2021-08-03,4079.2404617232714,4082.8665383620014,4058.6762546607583,4074.0919719269436,2243951,42.290905780865465,37.29141045042553,52.28989644174533,4432.650158850857,14.998485991319797,0,0,-0.0,0.0,0.0,-0.016114237059464798,1.0,0.9842672427416155
2021-08-04,4108.8305949508285,4127.206775166059,4073.4932378523713,4127.206775166059,3921147,47.55819033982645,40.71367041355917,61.247230192361,4425.5999677146865,20.53355977880183,0,0,0.0,0.0,0.0,0.013037212612064142,1.0,0.997099344052328
2021-08-05,4140.5514305478,4161.849522809408,4119.408060104286,4127.220923746531,1623933,51.072077993488854,44.1664729402024,64.88328810006178,4418.014987464598,20.71681515985938,0,0,0.0,0.0,0.0,3.4281249385870183e-06,1.0,0.9971027622334556
2021-08-06,4134.70171297754,4154.857471351088,4120.675818292786,4136.94718192527,1342064,55.04019323863595,47.79104637301358,69.53848696988071,4410.583251316187,21.74744059686713,0,0,0.0,0.0,0.0,0.0023566119571591937,1.0,0.9994525465254515
2021-08-09,4166.095980398944,4175.539423335521,4103.104077366066,4148.8843576885865,2310974,62.98298400326991,52.85502558309902,83.2389008436117,4404.792185678201,30.38387526051268,0,0,0.0,0.0,0.0,0.002885503546061985,1.0,1.0023364703925712
2021-08-10,4167.640690135124,4177.916666959515,4167.640690135124,4168.305991059512,1674943,71.99036953408903,59.233473566762356,97.50416146874235,4397.376714389205,38.27068790198,0,0,0.0,0.0,0.0,0.00468117009213187,1.0,1.0070285779000259
2021-08-11,4163.620333240434,4218.291713796334,4158.430711544222,4168.646647470669,4919099,70.95927348987087,63.14207354113185,86.5936733873489,4389.82842504355,23.45159984621705,0,0,0.0,0.0,0.0,8.17253848177657e-05,1.0,1.0071108776980773
2021-08-12,4191.415885819898,4226.783766060918,4191.415885819898,4193.565222670061,1762395,74.05275002123,66.77896570116457,88.60031866136086,4382.673810416886,21.821352960196293,0,0,0.0,0.0,0.0,0.0059776175115515695,1.0,1.0131310013166794
2021-08-13,4137.51754964441,4155.227779515711,4137.51754964441,4144.880993667438,2395522,66.46167613870284,66.67320251367732,66.03862338875388,4373.6955956070915,-0.634579124923448,-1,0,-0.0,0.0,0.0,-0.01160926953977981,1.0,1.0013692904432872
2021-08-16,4173.456490513217,4194.466720030203,4155.940517683381,4158.677602804203,3191168,62.8312953942543,65.39256680720297,57.70875256835694,4361.744317244272,-7.6838142388460255,0,0,0.0,0.0,0.0,0.0033285899300472543,1.0,1.0047024381797152
2021-08-17,4055.2744831564296,4062.066126258375,4051.0693294168564,4062.066126258375,3087795,43.973641692939175,58.25292510244837,15.415074873920787,4346.987722198383,-42.837850228527586,0,0,-0.0,0.0,0.0,-0.023231297487615543,1.0,0.9813618969518295
2021-08-18,4019.6258696094656,4038.929511857923,4017.3853594823454,4024.7908105061592,2032247,30.494606619830154,49.00015227490896,-6.516484690327459,4331.004184381888,-55.51663696523642,0,0,-0.0,0.0,0.0,-0.009176442380210648,1.0,0.9723564860503169
2021-08-19,4055.692848618434,4055.692848618434,4006.9022265591752,4044.6107319537905,2533367,26.046225736717535,41.34884342884515,-4.5590096475376924,4317.561521562727,-45.90785307638284,0,0,0.0,0.0,0.0,0.0049244600230884394,1.0,0.9771448166940624
2021-08-20,4041.8578210279816,4078.5869648299563,4038.735422020042,4039.3749834692317,1479412,22.28691587103101,34.99486757624044,-3.1289875393878503,4305.487564253887,-38.12385511562829,0,0,-0.0,0.0,0.0,-0.0012944999733088824,1.0,0.975879902754933
2021-08-23,4003.6887150440243,4019.5665408211544,4003.6887150440243,4004.752712268983,3315283,15.016919086278548,28.335551412919806,-11.620345567003966,4292.131667307638,-39.95589697992377,0,0,-0.0,0.0,0.0,-0.008571195133389997,1.0,0.9675154456816668
2021-08-24,3982.57324761463,3982.57324761463,3950.275264375429,3972.2726961455564,2729172,12.663088363094896,23.11139706297817,-8.233529036671655,4279.593893704788,-31.344926099649825,0,0,-0.0,0.0,0.0,-0.008110367470111401,1.0,0.9596685398841799
2021-08-25,4011.8161229558887,4023.559417948607,3982.815559749371,4017.0588660676385,1509289,17.55834862672141,21.26038091755925,10.154284045045735,4267.35308118512,-11.106096872513515,0,0,0.0,0.0,0.0,0.011274696715948052,1.0,0.9704885116192107
2021-08-26,4118.351728937964,4118.351728937964,4071.3915200894385,4103.87263349996,2801530,32.672361212612586,25.064374349243693,47.88833493935037,4257.723143732339,22.82396059010668,0,0,0.0,0.0,0.0,0.021611275892828852,1.0,0.9914620065946342
2021-08-27,4124.798971339229,4173.94404902983,4102.447233258484,4125.722038463188,2337305,47.92838676900044,32.68571182249594,78.41373666200944,4248.613285321028,45.7280248395135,0,0,0.0,0.0,0.0,0.005324094316395467,1.0,0.9967406438288667
2021-08-30,4116.318914151156,4133.163417760027,4110.706099600013,4121.361588508173,4045469,57.449233116390296,40.94021892046072,90.46726150824944,4241.970844836269,49.52704258778871,0,0,-0.0,0.0,0.0,-0.0010568937786802346,1.0,0.9956871948434463
2021-08-31,4127.032181520472,4134.250221271697,4075.4354110018357,4118.908554692538,4094986,63.43088866634744,48.43710883575629,93.41844832752975,4235.519894515219,44.981339491773454,0,0,-0.0,0.0,0.0,-0.0005951998539692749,1.0,0.9950945619704764
2021-09-01,4121.473917216132,4122.398611924305,4119.017923682631,4121.672366834182,2234898,67.83054963958261,54.9015891036984,93.68847071135104,4228.74210568601,38.786881607652646,0,0,0.0,0.0,0.0,0.0006710059485286468,1.0,0.9957622763409071
2021-09-02,4000.574351103388,4008.495496177413,4000.574351103388,4008.495496177413,2406461,53.89692089686614,54.56669970142097,52.55736328775649,4219.835329044727,-2.009336413664485,-1,0,-0.0,0.0,0.0,-0.02745896824974936,1.0,0.968419671610564
2021-09-03,4021.775360417521,4048.5073162926915,3998.6822350155344,4018.308971266648,2749046,46.07033613581849,51.73457851288681,34.74185138168187,4210.078661289105,-16.992727131204944,0,0,0.0,0.0,0.0,0.0024481691693538643,1.0,0.9707905267935968
2021-09-06,4070.492637468774,4080.6382677721754,4070.492637468774,4080.6382677721754,4967714,47.77410630578163,50.41442111051842,42.49347669630805,4201.418613229696,-7.920944414210368,0,0,0.0,0.0,0.0,0.0155113250253327,1.0,0.9858487741862062
2021-09-07,4130.216878057647,4138.204130400178,4101.2857860048325,4138.204130400178,3721734,58.38530349436059,53.07138190513247,69.01314667281684,4194.367094598425,15.941764767684376,0,0,0.0,0.0,0.0,0.014107073171038653,1.0,0.9997562149792297
2021-09-08,4102.859889553587,4102.859889553587,4094.9060584747876,4094.9060584747876,2332822,57.22450327535845,54.45575569520779,62.76199843565978,4187.24920054893,8.306242740451985,0,0,-0.0,0.0,0.0,-0.010463010175673193,1.0,0.9892957555287095
2021-09-09,4119.169288439992,4121.948449106429,4083.6467598625836,4121.948449106429,2329077,67.59933903786211,58.83695014275923,85.12411682806787,4180.194313599526,26.28716668530864,0,0,0.0,0.0,0.0,0.00660390989328663,1.0,0.995828975556032
2021-09-10,4122.679183137517,4138.852831294368,4117.119474393792,4138.852831294368,2069410,78.39955935857473,65.35781988136439,104.48303831299543,4173.097618405465,39.12521843163104,0,0,0.0,0.0,0.0,0.00410106589072079,1.0,0.9999129358006763
