date,open,high,low,close,volume,tr,plus_dm,minus_dm,smooth_tr,smooth_plus_dm,smooth_minus_dm,plus_di,minus_di,dx,adx,ma,position,signal,daily_return,strategy_return,cumulative_return,benchmark_return,cum_max,drawdown
2021-08-10 09:23:04.181103,3931.4295205899934,3947.730191465148,3905.1260308893043,3905.1260308893043,124674485,78.27161563052096,63.30422015465365,0.0,59.30630117561664,20.715879844592244,10.312137608896364,34.930318421391334,17.38792911458138,33.53015464584942,17.119441982891686,3867.545519589485,1,1.0,0.009217686235853728,0.0,0.9763723057722402,0.9712628550871499,1.0204704775765194,-0.04321356940085763
2021-08-12 09:23:04.181103,3837.997498606776,3900.69971633035,3837.997498606776,3861.1725246043156,103769515,62.702217723573995,0.0,37.835468647471316,59.28913584322849,15.128877854025314,11.570747759800678,25.517116481557235,19.515797616608697,13.326516804722957,15.389688422561957,3863.2631156486905,0,-1.0,-0.0037825269493791946,-0.0037825269493791946,0.9653829072384172,0.9603309651384593,1.0204704775765194,-0.05398252232531786
2021-08-17 09:23:04.181103,3784.5005517933596,3800.180719853445,3784.5005517933596,3794.6826863363094,69799175,15.680168060085634,0.0,0.29802483610728814,52.39135698440541,11.083630427950084,16.920442441142313,21.155455910884672,32.296247730668206,20.842725415252772,15.940558584294624,3852.385101151415,-1,-1.0,0.0023846290564240036,0.0,0.9653829072384172,0.9437939546451615,1.0204704775765194,-0.05398252232531786
2021-08-31 09:23:04.181103,3726.3607931284655,3760.1269558856325,3726.3607931284655,3736.753264646076,89644851,89.72338332380014,89.72338332380014,0.0,49.17260265632535,16.22156465965609,16.572685917609398,32.98903003575187,33.70308875744969,1.0706793165650845,24.33297680505719,3727.0448262533296,0,1.0,0.018076947336320703,-0.018076947336320703,0.9796703290856904,0.9293860469209667,1.0204704775765194,-0.03998170391731848
2021-09-01 09:23:04.181103,3731.81758728503,3773.4541695273874,3731.81758728503,3740.343471545344,104356046,41.636582242357235,13.327213641754952,0.0,50.991159788856336,17.554286023831583,16.100540161551454,34.42613601361528,31.575159749690734,4.319576200668425,23.388388557809243,3720.847049941936,1,1.0,0.0009607824346433702,0.0,0.9796703290856904,0.930278984709851,1.0204704775765194,-0.03998170391731848
2021-09-02 09:23:04.181103,3706.41618602466,3746.977258782435,3706.41618602466,3746.977258782435,109511768,40.56107275777504,0.0,25.40140126037022,53.46626991431513,17.554286023831583,18.640680287588474,32.83244941523698,34.86437396411227,3.001506492393441,22.22570708443555,3715.5275763863583,0,-1.0,0.00177357702241987,0.00177357702241987,0.9814078498709033,0.9319289061415725,1.0204704775765194,-0.03827903752628359
2021-09-06 09:23:04.181103,3649.313736232599,3737.9682566199886,3649.313736232599,3666.322542117928,89224783,91.82349184095347,0.0,91.82349184095347,50.43505864060662,13.383192843232383,24.103125283483315,26.535495752268673,47.7904178822095,28.59692009232313,23.49208688368619,3704.111385550812,-1,-1.0,-0.019997845947540616,-0.0,0.9814078498709033,0.9118688799697734,1.0204704775765194,-0.03827903752628359
2021-09-09 09:23:04.181103,3719.5707050437077,3803.75179551584,3688.299194043505,3748.2158529769786,123866220,142.43548174992975,142.43548174992975,0.0,52.22801113468431,25.16834980496983,19.825030056448348,48.18937052775436,37.95861574227678,11.875790982982762,20.16254564137293,3703.210348654643,1,2.0,0.023734507418641027,-0.023734507418641027,0.9594234334809403,0.9322369629172493,1.0204704775765194,-0.059822449974797576
2021-09-15 09:23:04.181103,3700.5405313944893,3743.351659339032,3693.8002190328784,3693.8002190328784,83969448,49.55144030615338,0.0,27.046886149038983,54.10454976543815,18.89359067936757,14.908435771628366,34.92052103063012,27.554865230856862,11.789692294089622,21.54110515673702,3714.423967559639,0,-1.0,-0.012592569383227725,-0.012592569383227725,0.945494770778064,0.918702986403337,1.0204704775765194,-0.073471705890515
2021-09-16 09:23:04.181103,3748.1958411301543,3748.1958411301543,3732.53394826488,3732.53394826488,93056270,54.39562209727592,4.844181791122537,0.0,55.48800469938824,19.378008858479824,12.368295645591342,34.92287921229481,22.29003495908315,22.080406908431037,23.448995198340782,3712.979636507883,1,1.0,0.01048614622751387,0.0,0.945494770778064,0.9283366402584161,1.0204704775765194,-0.073471705890515
2021-09-23 09:23:04.181103,3741.3953740524967,3741.3953740524967,3737.2609614025173,3737.2609614025173,88773240,56.81005787117192,0.0,56.81005787117192,65.31769029541665,13.3819687501089,12.41498354586579,20.487510641581753,19.007076780755288,3.748447464447175,33.829806960905444,3746.733764241758,0,-1.0,-0.014973377562670698,-0.014973377562670698,0.9466921788298015,0.9295123186462019,1.0204704775765194,-0.07229831765631423
2021-09-24 09:23:04.181103,3760.7112577162857,3830.1377233305475,3755.5133774623237,3755.5133774623237,93410213,92.87676192803019,88.74234927805082,0.0,64.27169103072461,21.52590312059747,12.41498354586579,33.4920441260946,19.316410299412997,26.84349311278929,34.96885376278567,3748.515182442154,1,1.0,0.004883901940033741,0.0,0.9466921788298015,0.9340519656625234,1.0204704775765194,-0.07229831765631423
2021-09-28 09:23:04.181103,3776.7950298293667,3792.2624779442444,3763.218363324776,3792.2624779442444,94503953,70.76671037604001,0.0,62.91628538767918,70.16227286103708,18.61063814398758,18.706612084633708,26.525135781800685,26.661924310353935,0.2571838494480488,31.692876340163338,3762.488417970465,0,-1.0,-0.010882305213644972,-0.010882305213644972,0.9559559152377313,0.9431920128655139,1.0204704775765194,-0.06322041034641357
2021-10-01 09:23:04.181103,3747.458038501921,3776.304917134445,3709.4158133371784,3744.3292448999796,100680591,66.88910379726667,0.0,46.336299881261766,73.16650801182746,19.84107966889701,21.873492702007706,27.117707552326635,29.895499042364886,4.872189543355538,27.821091023885838,3771.9901642768646,-1,-1.0,-0.006028796268563452,-0.0,0.9559559152377313,0.9312703057523818,1.0204704775765194,-0.06322041034641357
2021-10-19 09:23:04.181103,3654.72935668358,3702.4331307874454,3591.7966343671364,3645.0950663902922,102282029,110.63649642030896,37.59523646686557,0.0,65.4914671066816,23.95651758760132,26.256322892569642,36.579601352612265,40.09121195865058,4.580113936945112,36.053743794053204,3631.6869248866255,0,1.0,0.012073093385456035,-0.012073093385456035,0.9807985665365004,0.9065892914191261,1.0204704775765194,-0.038876098732649744
2021-10-25 09:23:04.181103,3611.0346728710006,3616.619330086672,3589.498293071308,3616.619330086672,70051066,27.12103701536398,24.621935818071506,0.0,51.76771381083163,18.535763465248372,14.087395331312564,35.80564429208005,27.212705167530473,13.635614385706713,24.277267647579432,3612.1482495714495,1,1.0,0.006854664164667401,0.0,0.9807985665365004,0.8995069527892857,1.0204704775765194,-0.038876098732649744
2021-10-26 09:23:04.181103,3538.1426494900975,3575.474038338231,3538.1426494900975,3568.514543419885,127264579,78.47668059657462,0.0,51.35564358121064,54.24602804869628,18.535763465248372,15.069105008172254,34.169807692848856,27.779185961126636,10.315941155425227,21.150208997504226,3605.504212959032,0,-1.0,-0.013301036762869534,-0.013301036762869534,0.9677529287460287,0.8875425777417787,1.0204704775765194,-0.05166004307707939
2021-10-28 09:23:04.181103,3487.2297520698444,3533.190968479179,3487.2297520698444,3533.190968479179,90222277,45.96121640933461,0.0,26.641955571835297,56.16359709205831,13.591670360310763,19.094413959487156,24.200142198927395,33.997847267847376,16.835126365513865,15.283517267867751,3584.1281213051757,-1,-1.0,0.004287614145879637,0.0,0.9677529287460287,0.8787570799172739,1.0204704775765194,-0.05166004307707939
2021-10-29 09:23:04.181103,3530.428665990766,3562.4861429269527,3530.428665990766,3540.439429225773,131778806,32.057476936186504,29.29517444777366,0.0,53.80690823761124,16.52118780508813,14.242261713281323,30.70458486878782,26.469206612629577,7.407901673854922,11.978963980388041,3578.472565806117,0,1.0,0.002051533814973583,-0.002051533814973583,0.9657675508881665,0.8805598797818717,1.0204704775765194,-0.053605594566797365
2021-11-03 09:23:04.181103,3521.2161160811224,3559.5272340627507,3517.453036414036,3527.9396349472245,78075593,42.074197648714744,0.0,24.36736806891895,37.09592860045918,7.460657807461439,14.620707965405154,20.111796870800237,39.41324160631519,32.425757679997886,15.759815719678716,3558.4260395041574,-1,-1.0,-0.007671051959634134,-0.0,0.9657675508881665,0.8774509952585672,1.0204704775765194,-0.053605594566797365
2021-11-09 09:23:04.181103,3596.659681408127,3596.659681408127,3574.776717257792,3574.776717257792,151439906,84.4670380249936,55.65497596358455,0.0,42.743832433433134,11.608587917492923,9.771828582743638,27.158509793363734,22.861376779823708,8.590849176062413,21.164452114203705,3538.144707127461,1,2.0,0.017819089164304414,-0.017819089164304414,0.9527446605350878,0.8891000734007531,1.0204704775765194,-0.06636724778385694
2021-11-11 09:23:04.181103,3558.3601898394545,3558.3601898394545,3543.291978325447,3543.291978325447,112174711,45.5342823564024,0.0,45.5342823564024,40.27379592002362,12.457231972163617,9.233967076358567,30.931357940288013,22.927978019989805,14.859782018480209,22.946561177013088,3546.2267657310695,0,-1.0,-0.012687792344606597,-0.012687792344606597,0.9443533904562272,0.8812693511179851,1.0204704775765194,-0.07459019030228098
2021-11-12 09:23:04.181103,3574.152623957182,3574.152623957182,3563.808252650825,3563.808252650825,88857388,30.860645631735224,15.79243411772768,0.0,40.15411278957849,11.10695793915902,9.233967076358567,27.660822684249908,22.996317026720938,9.207992563620357,23.12657026598963,3548.5636480735748,1,1.0,0.005790173220518557,0.0,0.9443533904562272,0.8863720533148922,1.0204704775765194,-0.07459019030228098
2021-11-15 09:23:04.181103,3516.0515899849106,3526.429491201075,3516.0515899849106,3526.429491201075,88271697,47.75666266591452,0.0,47.75666266591452,41.241823026569634,9.623673279676677,14.00963334295002,23.334742679722766,33.9694812567438,18.558385135468917,23.795531212736858,3546.596618464363,-1,-2.0,-0.010488432261176572,-0.010488432261176572,0.9344486038898147,0.877075400075499,1.0204704775765194,-0.08429628840512382
2021-11-16 09:23:04.181103,3521.9237322834006,3551.577710363854,3521.9237322834006,3551.577710363854,87604557,29.65397808045327,25.148219162778787,0.0,42.86807630547541,12.138495195954556,13.58169506192603,28.315931672455623,31.682539158378987,5.611155483304729,21.09895912355139,3546.2332045233134,0,1.0,0.007131354596916495,-0.007131354596916495,0.9277847195428828,0.8833301357616697,1.0204704775765194,-0.09082649627821959
2021-11-17 09:23:04.181103,3583.0722253676713,3590.1568889259556,3583.0722253676713,3590.1568889259556,81824606,38.57917856210179,38.57917856210179,0.0,42.51857439681412,15.996413052164735,11.144958255034135,37.622176376081256,26.21197538520769,17.874759319341457,19.643859287485746,3552.454929921186,1,1.0,0.01086254665061226,0.0,0.9277847195428828,0.8929253505692726,1.0204704775765194,-0.09082649627821959
2021-11-22 09:23:04.181103,3581.0014988441317,3602.5561595085173,3579.728165230115,3602.5561595085173,100463919,22.827994278402457,12.46796066266461,0.0,39.383090623760516,16.67095799438139,11.81314874743639,42.33024308235348,29.99548425564475,17.05445528264787,13.710461468230761,3568.9743340676787,0,-1.0,0.0034728842223632483,0.0034728842223632483,0.9309889956054309,0.8960092333560912,1.0204704775765194,-0.08768649749044677
2021-11-25 09:23:04.181103,3684.970787648311,3685.2414353674453,3684.970787648311,3685.2414353674453,73385897,11.496820256787487,0.0,0.0,35.2412587525745,19.89565624076522,7.259720511796149,56.45557776596664,20.600060181635254,46.531984601455456,17.1559748539107,3599.443522755915,1,1.0,-0.0030370001115782586,-0.0,0.9309889956054309,0.9165742897637897,1.0204704775765194,-0.08768649749044677
2021-11-30 09:23:04.181103,3591.7462626609017,3591.7462626609017,3558.7200521255136,3589.5755001057732,103233970,62.23597810973024,0.0,50.499003378678026,43.032827142785436,15.801590912714573,15.282402835186485,36.71985310257207,35.51336003204851,1.670274681364407,17.809582681414827,3621.8566221118817,0,-1.0,-0.008666365972809675,-0.008666365972809675,0.9068212620810633,0.892780750533079,1.0204704775765194,-0.11136943007440825
2021-12-01 09:23:04.181103,3577.5325264541616,3585.0527561758317,3577.5325264541616,3585.0527561758317,102057171,12.042973651611646,0.0,0.0,40.379206651736425,11.943673056504394,15.282402835186485,29.578770973675834,37.84720925052969,12.262985646422289,17.248405314122913,3621.3462088368697,-1,-1.0,-0.0012599662355083918,-0.0,0.9068212620810633,0.8916558769316956,1.0204704775765194,-0.11136943007440825
2021-12-02 09:23:04.181103,3611.5655141016387,3611.5655141016387,3554.6361604120157,3595.610134756527,102986838,56.929353689622985,26.51275792580691,0.0,42.87962141966559,14.594948849085085,12.798348589981789,34.03702823362965,29.847158548167986,6.558539595678897,16.837601752054006,3625.0840540209597,0,1.0,0.0029448321401988053,-0.0029448321401988053,0.9041508256830714,0.8942816538160812,1.0204704775765194,-0.11398629793748827
2021-12-06 09:23:04.181103,3619.159573701532,3632.2790269791244,3619.159573701532,3632.2790269791244,116063094,28.304729277743263,20.42178692433481,0.0,41.86635385640311,14.361466977742248,12.798348589981789,34.3031232836766,30.56953235975286,5.7552614223862,15.112630713050425,3629.4449506535725,1,1.0,0.00785375447760428,0.0,0.9041508256830714,0.9034017520334727,1.0204704775765194,-0.11398629793748827
2021-12-07 09:23:04.181103,3638.115892595903,3638.115892595903,3579.763028697035,3631.346460859206,104792550,58.35286389886778,0.0,39.3965450044966,43.86275749608503,10.52258422753739,16.738003090431448,23.989791860387673,38.159942616296746,22.80001817421285,16.222420309908994,3629.591816752003,0,-1.0,-0.00025674407527376264,-0.00025674407527376264,0.9039186903154234,0.9031698089860462,1.0204704775765194,-0.11421377670610411
2021-12-10 09:23:04.181103,3766.296874191562,3777.3735299921095,3723.9760541410287,3770.5327798094117,106229817,105.54852219581744,98.21155149401784,0.0,45.640629099249374,19.011449577875872,8.989554838317463,41.6546615440683,19.696386784610095,35.79119731063155,17.428614354770737,3638.3944560496143,1,1.0,0.02688248263562021,0.0,0.9039186903154234,0.937787514141611,1.0204704775765194,-0.11421377670610411
2021-12-23 09:23:04.181103,3731.7252890105324,3735.1719432595,3702.071178619843,3735.1719432595,95894319,65.16560114186314,0.0,14.26748621748493,55.87395513479059,18.59053256568245,14.015183361331765,33.272268843031725,25.08357127667349,14.032353145050742,32.55602928484366,3752.991293362852,0,-1.0,-0.008511500172875941,-0.008511500172875941,0.8954415538126422,0.9289927488013697,1.0204704775765194,-0.12252086318146516
2021-12-24 09:23:04.181103,3650.1798109900715,3689.619767114954,3650.1798109900715,3678.5434029533076,122370998,84.99213226942857,0.0,51.891367629771594,53.81831614215171,8.769377416280667,19.204320124308925,16.294410611283126,35.68361387150066,37.30269369248469,32.70717892302897,3743.7923556772425,-1,-1.0,-0.015160892501450807,-0.0,0.8954415538126422,0.9149083896021649,1.0204704775765194,-0.12252086318146516
2021-12-29 09:23:04.181103,3679.5134336137303,3714.828740520902,3651.660481752725,3701.8795648934306,84716264,63.16825876817711,0.0,3.962339603089731,64.99875467922944,17.369354337182813,16.391039932510875,26.722595568024392,25.217467647497383,2.8978168822813766,26.071058786697495,3722.44422492546,0,1.0,0.002215642618755398,-0.002215642618755398,0.8897089010718187,0.9207124397386922,1.0204704775765194,-0.12813851980827706
2021-12-30 09:23:04.181103,3637.437643451777,3656.158317056434,3637.437643451777,3656.158317056434,117523478,64.44192144165345,0.0,14.222838300947842,66.87141005042876,16.071640556663898,17.81332376260566,24.033649873008546,26.638175790180522,5.139988313197986,22.772101989908585,3714.4838111519443,-1,-1.0,-0.012350819910672217,-0.0,0.8897089010718187,0.909340886205964,1.0204704775765194,-0.12813851980827706
2021-12-31 09:23:04.181103,3652.134353791049,3662.986444706284,3652.134353791049,3662.986444706284,85811376,10.852090915235294,6.828127649850103,0.0,64.70829338223788,16.754453321648906,14.564998002891253,25.89228126088691,22.508703663152513,6.990720546378529,20.97060867815668,3708.1018327526735,0,1.0,0.001867568922821583,-0.001867568922821583,0.8880473083778192,0.9110391429852933,1.0204704775765194,-0.12976678121368834
2022-01-03 09:23:04.181103,3663.396669839258,3677.7095998490927,3635.5619392208155,3677.7095998490927,112891908,42.14766062827721,0.0,16.572414570233377,65.27757434348277,13.108968220066071,16.22223945991459,20.081886240270283,24.85116768364448,10.614193843690286,19.196811123413887,3700.582220562757,-1,-1.0,0.004019440247748252,0.0,0.8880473083778192,0.9147010103838825,1.0204704775765194,-0.12976678121368834
2022-01-06 09:23:04.181103,3655.492804216974,3688.8925898158877,3655.431128733661,3655.431128733661,88593718,36.52999879442086,21.58820382528529,0.0,59.64355809752433,15.267788602594601,16.18861880014574,25.598386631511733,27.14227540495726,2.9273215652430804,14.490776982023997,3668.686922709034,0,1.0,0.0008401514460085746,-0.0008401514460085746,0.8933894868640064,0.9091600236676041,1.0204704775765194,-0.12453176598926541
2022-01-21 09:23:04.181103,3858.490189206709,3858.490189206709,3845.028967560133,3856.8957352836237,64520607,146.82861203783523,112.1888508179909,0.0,60.676459596728776,31.736345034040777,8.094398532848345,52.30421360271944,13.340261753315504,59.3560259840234,18.006375039651072,3696.2364925612164,1,1.0,0.039129148790965296,0.0,0.8933894868640064,0.9592672641020865,1.0204704775765194,-0.12453176598926541
2022-02-10 09:23:04.181103,3979.6518446025448,3979.6518446025448,3934.564014270236,3969.948309923407,89179862,96.58361138325563,0.0,65.4783989592579,78.666259178164,28.42326373148371,30.528549833123453,36.13145461399209,38.80767962282551,3.571198194492338,37.56085500284771,4000.569821417055,-1,-2.0,-0.015181611147312757,-0.015181611147312757,0.9195763450469024,0.9873851188271445,1.0204704775765194,-0.09887021207044322
2022-02-11 09:23:04.181103,3977.2339516468555,3977.2339516468555,3954.9257014453283,3955.0929963021595,115113316,22.308250201527244,0.0,0.0,73.32399660178017,28.42326373148371,22.95546223658689,38.7639313850408,31.306889013779664,10.642150796605577,32.502171315889626,3997.382784960157,0,1.0,-0.003741941320524189,0.003741941320524189,0.9230173457698101,0.9836903816517345,1.0204704775765194,-0.09549823728183437
2022-02-15 09:23:04.181103,4044.2953997413106,4085.182322068961,3943.169015893989,4008.8483733711,73004538,142.01330617497206,83.01537381234584,0.0,75.9132288678471,29.038534786690708,21.453447663138423,38.25227199496703,28.260486325098196,15.022359502499485,20.924436501188637,3997.228861459907,1,1.0,0.0016694518746638298,0.0,0.9230173457698101,0.9970601424725845,1.0204704775765194,-0.09549823728183437
2022-02-16 09:23:04.181103,3963.392719236715,4034.35472247532,3954.6700301965316,3969.8072869701364,135363385,79.68469227878859,0.0,0.0,78.99175599851237,29.038534786690708,17.725461303399108,36.7614751939906,22.439634464807853,24.19184507136048,18.061399794945007,3995.602497488669,0,-1.0,-0.009738728623485793,-0.009738728623485793,0.9140283303245877,0.9873500443237498,1.0204704775765194,-0.10430693448841122
2022-02-25 09:23:04.181103,4097.69115839188,4097.69115839188,4029.838281637013,4039.6761131237704,119520814,147.4661396009933,124.35896582935584,0.0,69.15203207243167,29.732472990797667,6.964000622201411,42.99580518422812,10.07056541000434,62.04539599284799,24.79079750786706,3978.186307321494,1,1.0,0.022644556679017658,0.0,0.9140283303245877,1.004727459299551,1.0204704775765194,-0.10430693448841122
2022-03-01 09:23:04.181103,3957.22727895498,3992.606797816504,3947.5789668652624,3992.606797816504,87426913,122.5829584667731,0.0,122.5829584667731,65.60617838645081,18.937635948587104,19.22229646887872,28.865628839155434,29.299521693902797,0.7459670451652306,28.783275728894647,3983.3616474735763,0,-1.0,-0.019054555798588946,-0.019054555798588946,0.9033782963923986,0.9930206213612318,1.0204704775765194,-0.11474333041186946
