date,open,high,low,close,volume
2021-05-31 09:06:45.635570,3896.904736815928,3896.904736815928,3868.185433358024,3868.185433358024,125050814
2021-06-01 09:06:45.635570,3927.623479924359,3937.021026001734,3878.101651074473,3878.101651074473,84419611
2021-06-02 09:06:45.635570,3858.702627267269,3896.6160046049367,3858.702627267269,3876.813547716236,105448427
2021-06-03 09:06:45.635570,3894.6759289694246,3908.104181184113,3825.037064327863,3868.2388624620144,108349301
2021-06-04 09:06:45.635570,3818.3040960086014,3818.3040960086014,3806.907853894897,3814.0177997906226,123821717
2021-06-07 09:06:45.635570,3811.5866402249726,3821.7979319017713,3789.4164126966753,3789.4164126966753,83627899
2021-06-08 09:06:45.635570,3808.717427946386,3808.717427946386,3703.349071206646,3774.707680953083,121842135
2021-06-09 09:06:45.635570,3806.9468059216583,3851.264636003797,3806.9468059216583,3817.281383883874,89041893
2021-06-10 09:06:45.635570,3818.4387049196644,3839.5744485605737,3803.5183360141436,3832.9878675146706,73282751
2021-06-11 09:06:45.635570,3778.7371031207817,3788.721824557227,3767.876004594296,3767.876004594296,114482731
2021-06-14 09:06:45.635570,3831.4505939457595,3831.4505939457595,3768.713517515527,3782.448177961042,125815168
2021-06-15 09:06:45.635570,3780.4403171702847,3780.4403171702847,3758.4139259279978,3770.1432181601017,151758179
2021-06-16 09:06:45.635570,3739.4327372854723,3769.149524197855,3739.4327372854723,3746.7727401200327,76005494
2021-06-17 09:06:45.635570,3799.63663527193,3799.63663527193,3695.735176336305,3771.7462395313146,113978393
2021-06-18 09:06:45.635570,3809.110602154611,3830.266228678923,3763.3988096766857,3812.6059978041458,91803975
2021-06-21 09:06:45.635570,3850.296889679416,3850.296889679416,3850.0021749163475,3850.0021749163475,115667174
2021-06-22 09:06:45.635570,3808.415192667839,3851.8739775068493,3808.415192667839,3819.478148790371,70590208
2021-06-23 09:06:45.635570,3807.0642593810567,3809.341871903345,3796.1020618180632,3809.341871903345,74744604
2021-06-24 09:06:45.635570,3842.135130287386,3844.6496941876067,3820.217412961197,3823.5323275255273,84482503
2021-06-25 09:06:45.635570,3839.2021591487196,3886.4736132997873,3839.2021591487196,3862.309808385285,101579280
2021-06-28 09:06:45.635570,3848.2270409561315,3848.2270409561315,3837.812673768781,3845.179167897637,87178374
2021-06-29 09:06:45.635570,3839.8312221507476,3861.6528567298783,3819.870923501286,3839.3070695928855,113181086
2021-06-30 09:06:45.635570,3815.709965722998,3815.709965722998,3743.0187804269194,3797.987266598576,120537892
2021-07-01 09:06:45.635570,3761.91452853823,3761.91452853823,3732.2707246829364,3753.5950182893876,111991550
2021-07-02 09:06:45.635570,3801.767451743082,3801.767451743082,3785.0224610122996,3785.0224610122996,132375752
2021-07-05 09:06:45.635570,3840.505822122711,3840.505822122711,3784.9035956139505,3837.187689662142,108316532
2021-07-06 09:06:45.635570,3802.33678335211,3848.569803559457,3772.239968043725,3835.1601642312035,75662065
2021-07-07 09:06:45.635570,3900.8507159456994,3900.8507159456994,3752.155754410807,3874.2751037315006,127267530
2021-07-08 09:06:45.635570,3920.1878243049377,3920.1878243049377,3888.813626548261,3888.813626548261,87896875
2021-07-09 09:06:45.635570,3835.72762021389,3864.1517471707407,3835.72762021389,3864.1517471707407,118208369
2021-07-12 09:06:45.635570,3882.4884306970503,3904.769267074285,3878.4291953932857,3878.4291953932857,131474684
2021-07-13 09:06:45.635570,3951.455926004316,3951.455926004316,3916.4963761033714,3938.2809439205107,109133760
2021-07-14 09:06:45.635570,3916.503956500538,3936.974346887973,3916.503956500538,3936.974346887973,70076823
2021-07-15 09:06:45.635570,4010.666030940934,4027.8223616008077,3921.6479890067258,3998.5580863726946,81635756
2021-07-16 09:06:45.635570,3858.167714038341,3906.763757589212,3858.167714038341,3893.7175443270876,126454889
2021-07-19 09:06:45.635570,3912.1909647564285,3937.9076368777924,3912.1909647564285,3925.4969444389208,96617546
2021-07-20 09:06:45.635570,3938.1743811583297,3947.0259621832656,3928.5903608832987,3928.5903608832987,101591470
2021-07-21 09:06:45.635570,3874.174273963564,3916.4188871224505,3874.174273963564,3916.4188871224505,115176488
2021-07-22 09:06:45.635570,3931.3503618852637,3949.1421048647517,3890.040732149603,3919.47992448191,113926457
2021-07-23 09:06:45.635570,3826.7181228732397,3864.4946953535837,3826.7181228732397,3840.969953003995,105575996
2021-07-26 09:06:45.635570,3826.077323184577,3831.8114869223377,3826.077323184577,3831.8114869223377,95826632
2021-07-27 09:06:45.635570,3819.6432603247013,3844.667069667592,3819.6432603247013,3844.667069667592,93746631
2021-07-28 09:06:45.635570,3870.0834278801763,3900.5370895732613,3870.0834278801763,3900.5370895732613,117157976
2021-07-29 09:06:45.635570,3878.671674425386,3879.292441693254,3815.540997106691,3879.292441693254,111071390
2021-07-30 09:06:45.635570,3861.3034310331177,3861.3034310331177,3832.938699068062,3846.8121459599624,94853999
2021-08-02 09:06:45.635570,3817.501095436983,3881.0694571887025,3817.501095436983,3826.301054915782,121642246
2021-08-03 09:06:45.635570,3873.0796183761913,3901.75590529387,3859.9997127134684,3859.9997127134684,97419317
2021-08-04 09:06:45.635570,3832.295319253838,3871.2671184945684,3832.295319253838,3871.2671184945684,82966756
2021-08-05 09:06:45.635570,3846.6292454014597,3873.2021162418955,3831.064286449353,3849.2570433256246,84820586
2021-08-06 09:06:45.635570,3874.4682126071784,3918.7992026194156,3867.403982495,3867.403982495,80425183
2021-08-09 09:06:45.635570,3865.885511868043,3884.4259713104943,3846.529430639152,3869.458575834627,94551799
2021-08-10 09:06:45.635570,3931.4295205899934,3947.730191465148,3905.1260308893043,3905.1260308893043,124674485
2021-08-11 09:06:45.635570,3894.6620358637806,3953.8252085790314,3875.8329672542473,3875.8329672542473,83898096
2021-08-12 09:06:45.635570,3837.997498606776,3900.69971633035,3837.997498606776,3861.1725246043156,103769515
2021-08-13 09:06:45.635570,3856.6202704717725,3856.6202704717725,3819.6497294444403,3843.9947795762746,86866213
2021-08-16 09:06:45.635570,3805.4715232691196,3825.2187499410124,3784.798576629467,3785.655302703876,94793819
2021-08-17 09:06:45.635570,3784.5005517933596,3800.180719853445,3784.5005517933596,3794.6826863363094,69799175
2021-08-18 09:06:45.635570,3779.77909423278,3803.2301051498275,3779.77909423278,3802.321234659274,95589235
2021-08-19 09:06:45.635570,3786.511263156087,3800.1719943382177,3786.511263156087,3800.1719943382177,96125892
2021-08-20 09:06:45.635570,3769.975684389414,3848.080345478423,3769.975684389414,3788.845036039534,110805758
2021-08-23 09:06:45.635570,3746.9013776562906,3746.9013776562906,3732.7766425074087,3732.7766425074087,104465618
2021-08-24 09:06:45.635570,3740.9715394020636,3771.485289788846,3714.564502244107,3714.564502244107,76032157
2021-08-25 09:06:45.635570,3671.4937913504727,3717.754219213815,3671.4937913504727,3699.262930979024,121683964
2021-08-26 09:06:45.635570,3672.887259518461,3672.887259518461,3666.9709715078366,3666.9709715078366,104206060
2021-08-27 09:06:45.635570,3662.9663231371314,3671.8281143175655,3658.378113049984,3658.378113049984,103967870
2021-08-30 09:06:45.635570,3646.02852994534,3670.4035725618323,3590.7581425105977,3670.4035725618323,99816352
2021-08-31 09:06:45.635570,3726.3607931284655,3760.1269558856325,3726.3607931284655,3736.753264646076,89644851
2021-09-01 09:06:45.635570,3731.81758728503,3773.4541695273874,3731.81758728503,3740.343471545344,104356046
2021-09-02 09:06:45.635570,3706.41618602466,3746.977258782435,3706.41618602466,3746.977258782435,109511768
2021-09-03 09:06:45.635570,3753.1746781166485,3753.1746781166485,3741.1372280735523,3741.1372280735523,65062086
2021-09-06 09:06:45.635570,3649.313736232599,3737.9682566199886,3649.313736232599,3666.322542117928,89224783
2021-09-07 09:06:45.635570,3661.211885770063,3662.2558690263922,3661.211885770063,3662.2558690263922,94901060
2021-09-08 09:06:45.635570,3656.399307304142,3661.3163137659103,3656.399307304142,3661.3163137659103,105123412
2021-09-09 09:06:45.635570,3719.5707050437077,3803.75179551584,3688.299194043505,3748.2158529769786,123866220
2021-09-10 09:06:45.635570,3728.208508969823,3811.054801089005,3707.7180465140545,3737.699195458367,84565183
2021-09-13 09:06:45.635570,3735.5261068234577,3745.7457608911786,3713.3118284253997,3745.6073355353487,90040763
2021-09-14 09:06:45.635570,3720.8471051819174,3778.745761027546,3720.8471051819174,3740.9078608265995,89749317
2021-09-15 09:06:45.635570,3700.5405313944893,3743.351659339032,3693.8002190328784,3693.8002190328784,83969448
2021-09-16 09:06:45.635570,3748.1958411301543,3748.1958411301543,3732.53394826488,3732.53394826488,93056270
2021-09-17 09:06:45.635570,3776.690837467937,3776.690837467937,3757.0637636539923,3757.0637636539923,115416044
2021-09-20 09:06:45.635570,3820.38323895641,3829.7540519706504,3746.9938802433308,3783.187758071755,78923290
2021-09-21 09:06:45.635570,3706.7009888048838,3808.3128297026647,3706.7009888048838,3745.205580897553,108556287
2021-09-22 09:06:45.635570,3814.999273716714,3815.4271188626026,3794.071019273689,3794.071019273689,65961955
2021-09-23 09:06:45.635570,3741.3953740524967,3741.3953740524967,3737.2609614025173,3737.2609614025173,88773240
2021-09-24 09:06:45.635570,3760.7112577162857,3830.1377233305475,3755.5133774623237,3755.5133774623237,93410213
2021-09-27 09:06:45.635570,3828.092110246037,3833.985073700816,3826.134648712455,3833.985073700816,133497193
2021-09-28 09:06:45.635570,3776.7950298293667,3792.2624779442444,3763.218363324776,3792.2624779442444,94503953
2021-09-29 09:06:45.635570,3750.8389708832588,3779.9422120965783,3750.8389708832588,3767.0461877532,55975130
2021-09-30 09:06:45.635570,3778.022341420862,3825.5858054745777,3755.75211321844,3767.039961362572,60022221
2021-10-01 09:06:45.635570,3747.458038501921,3776.304917134445,3709.4158133371784,3744.3292448999796,100680591
2021-10-04 09:06:45.635570,3677.380296918474,3697.8611862421,3677.380296918474,3682.5834181182786,112275417
2021-10-05 09:06:45.635570,3685.9847856298466,3698.4626561480413,3655.611476998745,3681.4071192177544,107509117
2021-10-06 09:06:45.635570,3609.402949593505,3640.229100025152,3536.230450909128,3638.645755381588,103351402
2021-10-07 09:06:45.635570,3643.2326541155458,3672.5827057457113,3643.2326541155458,3652.198343641259,123245191
2021-10-08 09:06:45.635570,3601.7054593178987,3614.9883324295574,3600.770328461242,3614.9883324295574,89208175
2021-10-11 09:06:45.635570,3655.1658335592306,3667.320824964545,3655.1658335592306,3667.320824964545,117898211
2021-10-12 09:06:45.635570,3613.627286746617,3643.72685306512,3613.627286746617,3634.954909544056,67359702
2021-10-13 09:06:45.635570,3616.3514444530765,3619.6275976013,3602.9674788395128,3619.6275976013,81901043
2021-10-14 09:06:45.635570,3669.068528650676,3669.068528650676,3638.3281288898834,3645.430971908482,63859172
2021-10-15 09:06:45.635570,3589.806606427825,3596.994984216355,3589.806606427825,3596.994984216355,94503093
2021-10-18 09:06:45.635570,3613.34213832084,3664.83789432058,3594.180111514331,3601.6124627888203,99074775
2021-10-19 09:06:45.635570,3654.72935668358,3702.4331307874454,3591.7966343671364,3645.0950663902922,102282029
2021-10-20 09:06:45.635570,3572.5042680557144,3583.009005855259,3566.934346009216,3583.009005855259,101237667
2021-10-21 09:06:45.635570,3563.9374859993973,3586.140773054655,3551.642558235787,3586.140773054655,81448933
2021-10-22 09:06:45.635570,3591.615357027561,3591.9973942686006,3591.615357027561,3591.9973942686006,96195183
2021-10-25 09:06:45.635570,3611.0346728710006,3616.619330086672,3589.498293071308,3616.619330086672,70051066
2021-10-26 09:06:45.635570,3538.1426494900975,3575.474038338231,3538.1426494900975,3568.514543419885,127264579
2021-10-27 09:06:45.635570,3513.8717076416797,3518.106684492037,3513.8717076416797,3518.106684492037,93927478
2021-10-28 09:06:45.635570,3487.2297520698444,3533.190968479179,3487.2297520698444,3533.190968479179,90222277
2021-10-29 09:06:45.635570,3530.428665990766,3562.4861429269527,3530.428665990766,3540.439429225773,131778806
2021-11-01 09:06:45.635570,3577.318989521776,3577.318989521776,3546.099787293195,3546.099787293195,75155069
2021-11-02 09:06:45.635570,3541.820404482955,3555.2118497743504,3541.820404482955,3555.2118497743504,77488257
2021-11-03 09:06:45.635570,3521.2161160811224,3559.5272340627507,3517.453036414036,3527.9396349472245,78075593
2021-11-04 09:06:45.635570,3510.2908219311116,3533.0747866131846,3510.2908219311116,3533.0747866131846,98642572
2021-11-05 09:06:45.635570,3528.4978644879457,3549.3776687819322,3503.099104002075,3540.4145698087445,108632632
2021-11-08 09:06:45.635570,3514.6240638250347,3541.0047054445427,3492.102680956975,3512.1926433831336,114793509
2021-11-09 09:06:45.635570,3596.659681408127,3596.659681408127,3574.776717257792,3574.776717257792,151439906
2021-11-10 09:06:45.635570,3592.577001456056,3605.146121954834,3588.8262606818494,3588.8262606818494,55011350
2021-11-11 09:06:45.635570,3558.3601898394545,3558.3601898394545,3543.291978325447,3543.291978325447,112174711
2021-11-12 09:06:45.635570,3574.152623957182,3574.152623957182,3563.808252650825,3563.808252650825,88857388
2021-11-15 09:06:45.635570,3516.0515899849106,3526.429491201075,3516.0515899849106,3526.429491201075,88271697
2021-11-16 09:06:45.635570,3521.9237322834006,3551.577710363854,3521.9237322834006,3551.577710363854,87604557
2021-11-17 09:06:45.635570,3583.0722253676713,3590.1568889259556,3583.0722253676713,3590.1568889259556,81824606
2021-11-18 09:06:45.635570,3579.507827917603,3579.507827917603,3558.2316829156243,3558.2316829156243,133690496
2021-11-19 09:06:45.635570,3582.10738488409,3590.0881988458527,3582.10738488409,3590.0881988458527,116845946
2021-11-22 09:06:45.635570,3581.0014988441317,3602.5561595085173,3579.728165230115,3602.5561595085173,100463919
2021-11-23 09:06:45.635570,3640.944987010566,3640.944987010566,3629.877799874905,3629.877799874905,127020315
2021-11-24 09:06:45.635570,3698.944558482647,3698.944558482647,3634.415942361775,3696.4676079050987,69749420
2021-11-25 09:06:45.635570,3684.970787648311,3685.2414353674453,3684.970787648311,3685.2414353674453,73385897
2021-11-26 09:06:45.635570,3669.7605624459497,3672.9404942068913,3607.4863051271714,3655.4149174343997,56440645
2021-11-29 09:06:45.635570,3609.2190555041916,3652.6219089664824,3609.2190555041916,3620.956030235244,86011709
2021-11-30 09:06:45.635570,3591.7462626609017,3591.7462626609017,3558.7200521255136,3589.5755001057732,103233970
2021-12-01 09:06:45.635570,3577.5325264541616,3585.0527561758317,3577.5325264541616,3585.0527561758317,102057171
2021-12-02 09:06:45.635570,3611.5655141016387,3611.5655141016387,3554.6361604120157,3595.610134756527,102986838
2021-12-03 09:06:45.635570,3611.8572400547896,3611.8572400547896,3603.974297701381,3603.974297701381,71778863
2021-12-06 09:06:45.635570,3619.159573701532,3632.2790269791244,3619.159573701532,3632.2790269791244,116063094
2021-12-07 09:06:45.635570,3638.115892595903,3638.115892595903,3579.763028697035,3631.346460859206,104792550
2021-12-08 09:06:45.635570,3650.9923179113175,3682.7925660773512,3650.9923179113175,3682.7925660773512,114661085
2021-12-09 09:06:45.635570,3679.1619784980917,3679.1619784980917,3663.689768354867,3671.825007796292,62144756
2021-12-10 09:06:45.635570,3766.296874191562,3777.3735299921095,3723.9760541410287,3770.5327798094117,106229817
2021-12-13 09:06:45.635570,3775.3785678441277,3815.6353153338987,3775.3785678441277,3793.065458199183,76244695
2021-12-14 09:06:45.635570,3786.2833489202985,3786.2833489202985,3737.2325632004226,3759.620762627626,92053534
2021-12-15 09:06:45.635570,3751.282764880837,3751.282764880837,3718.544534956366,3718.544534956366,110687297
2021-12-16 09:06:45.635570,3764.259902686026,3764.259902686026,3735.7624547915925,3735.7624547915925,101821872
2021-12-17 09:06:45.635570,3703.2791971944484,3726.8062286989925,3703.2791971944484,3726.8062286989925,82969200
2021-12-20 09:06:45.635570,3763.261079714821,3763.261079714821,3752.905721748255,3752.905721748255,100125463
2021-12-21 09:06:45.635570,3722.04080738529,3791.8747144012254,3722.04080738529,3770.2662697758888,69369293
2021-12-22 09:06:45.635570,3777.8650512944782,3777.8650512944782,3716.338664837328,3767.236779761706,123005347
2021-12-23 09:06:45.635570,3731.7252890105324,3735.1719432595,3702.071178619843,3735.1719432595,95894319
2021-12-24 09:06:45.635570,3650.1798109900715,3689.619767114954,3650.1798109900715,3678.5434029533076,122370998
2021-12-27 09:06:45.635570,3625.44091962338,3668.906568272184,3625.44091962338,3662.1742279932646,89469366
2021-12-28 09:06:45.635570,3655.6228213558147,3793.1681228229945,3655.6228213558147,3693.6956553786617,89528480
2021-12-29 09:06:45.635570,3679.5134336137303,3714.828740520902,3651.660481752725,3701.8795648934306,84716264
2021-12-30 09:06:45.635570,3637.437643451777,3656.158317056434,3637.437643451777,3656.158317056434,117523478
2021-12-31 09:06:45.635570,3652.134353791049,3662.986444706284,3652.134353791049,3662.986444706284,85811376
2022-01-03 09:06:45.635570,3663.396669839258,3677.7095998490927,3635.5619392208155,3677.7095998490927,112891908
2022-01-04 09:06:45.635570,3655.976212498183,3655.976212498183,3645.9282945047376,3645.9282945047376,92350952
2022-01-05 09:06:45.635570,3667.3043859906024,3667.3043859906024,3595.429957974014,3652.362591021467,60480734
2022-01-06 09:06:45.635570,3655.492804216974,3688.8925898158877,3655.431128733661,3655.431128733661,88593718
2022-01-07 09:06:45.635570,3617.7774609627563,3617.7774609627563,3555.7949271617294,3614.7016278024175,76417835
2022-01-10 09:06:45.635570,3637.012416763528,3637.012416763528,3628.7890718013646,3628.7890718013646,100678054
2022-01-11 09:06:45.635570,3637.6989194949615,3650.4094159717642,3637.6989194949615,3650.4094159717642,76191845
2022-01-12 09:06:45.635570,3673.7061768322014,3755.524828499072,3673.7061768322014,3691.337948677027,118519502
2022-01-13 09:06:45.635570,3730.108355707071,3731.757921198111,3730.108355707071,3731.757921198111,98178482
2022-01-14 09:06:45.635570,3654.774101977018,3749.449544654179,3654.774101977018,3681.9752479094536,96448080
2022-01-17 09:06:45.635570,3669.9954265653128,3678.874106402617,3649.1643703785876,3649.1643703785876,113117842
2022-01-18 09:06:45.635570,3673.3396643158344,3687.477038572533,3669.7862202404144,3669.7862202404144,119278138
2022-01-19 09:06:45.635570,3703.814894166086,3704.1958361200855,3655.2392801782858,3690.5874169829403,99598024
2022-01-20 09:06:45.635570,3746.3013383887182,3746.3013383887182,3703.9560433420224,3711.661577168874,84575994
2022-01-21 09:06:45.635570,3858.490189206709,3858.490189206709,3845.028967560133,3856.8957352836237,64520607
2022-01-24 09:06:45.635570,3883.6608285053544,3883.6608285053544,3881.298136618225,3881.298136618225,86279004
2022-01-25 09:06:45.635570,3898.169181742371,3961.0894181262283,3898.169181742371,3927.892521382214,87655755
2022-01-26 09:06:45.635570,3955.5078131127634,3968.0231900771887,3896.6493642232886,3968.0231900771887,102141149
2022-01-27 09:06:45.635570,4017.128462537284,4017.128462537284,3996.6618206472517,3996.6618206472517,93097062
2022-01-28 09:06:45.635570,3950.002365222945,3986.963360871135,3920.930944681886,3986.963360871135,113758659
2022-01-31 09:06:45.635570,3995.7054215531234,4088.759020741171,3995.7054215531234,4020.249723436838,87740334
2022-02-01 09:06:45.635570,3980.6852758186387,4042.0845514173616,3980.6852758186387,3992.3048331933815,98859176
2022-02-02 09:06:45.635570,3990.5848350914152,3990.5848350914152,3943.4054122212456,3986.0709266825093,123679748
2022-02-03 09:06:45.635570,3989.0818582503443,4007.8096993575004,3919.5422154329267,3970.036812803145,106836504
2022-02-04 09:06:45.635570,3984.1035732020023,3984.1035732020023,3976.7027945692053,3976.7027945692053,98799249
2022-02-07 09:06:45.635570,4050.163468969031,4072.3321992737115,4050.163468969031,4072.3321992737115,87961111
2022-02-08 09:06:45.635570,3962.2504516826166,3999.941627763723,3962.2504516826166,3999.941627763723,87335372
2022-02-09 09:06:45.635570,4000.042413229494,4094.149979136815,4000.042413229494,4031.1476256534916,82987734
2022-02-10 09:06:45.635570,3979.6518446025448,3979.6518446025448,3934.564014270236,3969.948309923407,89179862
2022-02-11 09:06:45.635570,3977.2339516468555,3977.2339516468555,3954.9257014453283,3955.0929963021595,115113316
2022-02-14 09:06:45.635570,3999.347696852356,4002.1669482566153,3977.398085389844,4002.1669482566153,95562234
2022-02-15 09:06:45.635570,4044.2953997413106,4085.182322068961,3943.169015893989,4008.8483733711,73004538
2022-02-16 09:06:45.635570,3963.392719236715,4034.35472247532,3954.6700301965316,3969.8072869701364,135363385
2022-02-17 09:06:45.635570,3948.542253907061,4033.175193498318,3933.3336580986497,3945.6303277023244,106399303
2022-02-18 09:06:45.635570,3986.034625459298,3986.034625459298,3976.768030151731,3976.768030151731,71861131
2022-02-21 09:06:45.635570,3983.62196115802,3983.62196115802,3952.109753428185,3952.109753428185,91163021
2022-02-22 09:06:45.635570,3954.9526414520337,3965.135110528688,3949.735488128211,3965.135110528688,102217727
2022-02-23 09:06:45.635570,3982.0742074564287,4030.1525041852033,3971.4961108914986,3971.4961108914986,134091841
2022-02-24 09:06:45.635570,3973.332192562524,3973.332192562524,3950.2250187908867,3950.2250187908867,77837750
2022-02-25 09:06:45.635570,4097.69115839188,4097.69115839188,4029.838281637013,4039.6761131237704,119520814
2022-02-28 09:06:45.635570,4070.7218759266166,4070.7218759266166,4070.1619253320355,4070.1619253320355,127989728
2022-03-01 09:06:45.635570,3957.22727895498,3992.606797816504,3947.5789668652624,3992.606797816504,87426913
2022-03-02 09:06:45.635570,3971.7161397730015,4004.982711944616,3971.7161397730015,4004.982711944616,94449727
2022-03-03 09:06:45.635570,3992.5542468936655,3992.5542468936655,3983.450146143165,3983.450146143165,79273815
2022-03-04 09:06:45.635570,4034.584771680638,4034.584771680638,3982.6436950628104,4022.472863326771,95930777
2022-03-07 09:06:45.635570,3986.329386475481,3995.6947807171487,3986.329386475481,3995.6947807171487,99268200
2022-03-08 09:06:45.635570,4016.2077398682536,4029.560886355819,3975.216939276419,3996.2587073450395,113192999
2022-03-09 09:06:45.635570,4015.5969490621924,4021.665479389509,4015.5969490621924,4021.665479389509,121803669
2022-03-10 09:06:45.635570,4046.2480516074943,4070.764366295882,4046.2480516074943,4061.806400497684,85038078
2022-03-11 09:06:45.635570,3993.7285636980887,4067.3222100164494,3993.7285636980887,4018.3799832362092,60653498
2022-03-14 09:06:45.635570,4012.297796076711,4012.297796076711,4009.7750960863373,4010.289561839295,99575104
2022-03-15 09:06:45.635570,4000.6855662276184,4000.6855662276184,3977.438696004269,3996.6155378545664,105870750
2022-03-16 09:06:45.635570,3993.340193519287,3993.340193519287,3975.8863983957185,3975.8863983957185,104988353
2022-03-17 09:06:45.635570,4068.3282601551214,4099.374891391356,4051.5774113336047,4051.5774113336047,93466535
2022-03-18 09:06:45.635570,4078.168504955318,4081.4627154608975,4073.55563312587,4073.55563312587,102495041
2022-03-21 09:06:45.635570,4020.3431740505857,4027.741440428523,3995.7684850655974,4027.741440428523,130308896
2022-03-22 09:06:45.635570,4051.732213342256,4090.020498734396,4051.732213342256,4070.325145726789,107634683
2022-03-23 09:06:45.635570,4179.1744873909865,4179.1744873909865,4162.458492171025,4162.458492171025,92532631
2022-03-24 09:06:45.635570,4179.854814137746,4239.979497076122,4169.746371994798,4211.285502790951,89996043
2022-03-25 09:06:45.635570,4158.7388159952125,4170.078692946286,4153.108786946021,4153.108786946021,96602952
2022-03-28 09:06:45.635570,4139.233520873689,4139.233520873689,4138.791347008897,4138.791347008897,132734799
2022-03-29 09:06:45.635570,4212.778150035435,4212.778150035435,4197.09754850162,4197.09754850162,96333985
2022-03-30 09:06:45.635570,4223.843283735364,4223.843283735364,4173.258378842803,4173.258378842803,99604113
2022-03-31 09:06:45.635570,4179.117558416341,4220.122101203278,4179.117558416341,4197.672222434721,90353728
