日期,开盘,收盘,最高,最低,成交量,成交额,SMA_20,SMA_60,EMA_20,EMA_60,WMA_20,WMA_60
2023-06-01 08:54:37.075946,3823.901292740157,3816.532800748995,3819.81762399871,3817.5100127810224,4984902,635596.2129580159,3854.834205969774,,3851.5261251369893,3913.755770090749,3831.657549085012,
2023-06-02 08:54:37.075946,3803.2099825238406,3812.406620288701,3813.516434951097,3812.300637848804,1886507,985187.631669849,3849.5241467404885,,3847.800458008581,3910.4328471464196,3827.6168266391946,
2023-06-05 08:54:37.075946,3821.656501657068,3821.9422275737907,3833.604003992195,3837.372832861684,2254270,482492.68824715255,3844.6985343406973,,3845.3377693957436,3907.531515357153,3824.989977194748,
2023-06-06 08:54:37.075946,3803.514901171077,3811.285934283296,3810.2262152353433,3801.039284866129,3528061,705711.4242212585,3839.9555639556324,,3842.0947374802727,3904.375922535059,3821.807824808328,
2023-06-07 08:54:37.075946,3835.4766541046447,3837.1047477045686,3827.5631074641483,3843.368782069299,3266179,1558432.419070715,3836.634605143804,,3841.6195003587773,3902.1703102455344,3821.536318498703,
2023-06-08 08:54:37.075946,3826.7938002793594,3834.245481439069,3822.747070387338,3857.219488005201,2733003,1915714.0389296538,3834.191386569613,,3840.917212842615,3899.9432666781095,3821.308782907776,
2023-06-09 08:54:37.075946,3797.783401369257,3804.1077260371867,3800.645116336956,3807.3885199981746,1580360,758292.1939803952,3829.148129039023,,3837.411547432574,3896.8011178046363,3818.4436723808785,
2023-06-12 08:54:37.075946,3808.3824418548406,3802.001361810755,3838.668160083915,3805.8615347167583,4677425,1461598.8211192742,3824.593889474495,,3834.0391488019245,3893.692929083525,3815.8582659781864,
2023-06-13 08:54:37.075946,3813.0406972922638,3800.0502697172315,3791.44776224603,3787.2502438698803,4949294,621085.156147935,3820.9187942079066,,3830.8021126986205,3890.6226779567614,3813.520778382257,
2023-06-14 08:54:37.075946,3746.0700724863236,3757.0909680034974,3760.184385133746,3723.4423967998173,4411685,604844.6822114631,3814.6332689398855,,3823.782003680037,3886.2445891058346,3807.441937791361,
2023-06-15 08:54:37.075946,3783.6474273048507,3780.6258085412214,3784.947173232911,3786.9143613718734,2929317,840192.6694372903,3809.6681635267732,,3819.671889857293,3882.7816782676505,3804.2031320391065,
2023-06-16 08:54:37.075946,3795.9627944721324,3797.3728423706257,3812.9608468437655,3807.4745845770885,3533367,1422775.733130519,3806.8288849886785,,3817.5481710490394,3879.9813885661088,3803.0321490718543,
2023-06-19 08:54:37.075946,3796.3413056315608,3799.2286184740974,3784.834421768334,3784.407142129256,2688054,1202407.9874664592,3804.739935320694,,3815.8034517561878,3877.3337567598132,3802.3083141657044,
2023-06-20 08:54:37.075946,3840.64594994521,3836.6497288135324,3828.0735223193487,3850.940210493009,4761372,944100.1290330341,3807.0726529919557,,3817.7888114759353,3875.9998542041976,3805.347342117403,
2023-06-21 08:54:37.075946,3862.4858221705185,3863.178529304637,3864.376206376264,3854.027886762372,1663263,990695.5221724982,3809.8291442417913,,3822.1116417453354,3875.579482896015,3810.690758909087,
2023-06-22 08:54:37.075946,3867.2339059553806,3874.1166324367846,3873.6401257839616,3853.6601102538443,1764835,767541.924276692,3812.733004885426,,3827.064498001664,3875.531520585876,3816.8133768324196,
2023-06-23 08:54:37.075946,3902.4320531850462,3908.237932579632,3897.407342347774,3922.645589357691,3729160,663288.1640229253,3817.048910628542,3894.3211450892372,3834.7953012948037,3876.6038619627207,3825.9090842318683,3856.8842414515907
2023-06-26 08:54:37.075946,3910.313144538536,3903.4522728529796,3925.362359344511,3898.0311731342626,1880981,1432549.0282565884,3823.0434933361566,3893.0461373779412,3841.334060490821,3877.4841377296143,3834.137975872291,3857.1836226897462
2023-06-27 08:54:37.075946,3899.378036018197,3908.392086767406,3932.022517391288,3926.452213244301,2713643,1420070.490735565,3828.145045546576,3891.882928428294,3847.720539183829,3878.4975131079023,3842.2664133419335,3857.686768571368
2023-06-28 08:54:37.075946,3898.8592630274743,3892.9554652746097,3857.9808409685024,3931.710910055945,2937413,1611749.742866598,3833.0489027511308,3890.7039932571674,3852.028627382951,3878.9715443264827,3848.4388342684124,3857.721933713871
2023-06-29 08:54:37.075946,3862.5871065877236,3874.430781721524,3832.8068934093258,3854.385792372029,2880290,1692545.861881204,3835.9438017997572,3889.4284175746866,3854.1621658913864,3878.822666864025,3852.379965598926,3857.188385794669
2023-06-30 08:54:37.075946,3836.2344144534363,3833.0795684055465,3811.645899440135,3805.6688507362855,2498275,697256.7221987677,3836.9774492056,3887.195843751537,3852.1542994641636,3877.3228931440744,3852.107181466144,3855.340882543222
2023-07-03 08:54:37.075946,3848.194616607062,3853.64062712878,3873.243065828211,3857.670843564825,4555625,619468.4918062616,3838.562369183349,3885.0219498354895,3852.295854479841,3876.546425405868,3853.694150792162,3854.2407115064107
2023-07-04 08:54:37.075946,3842.150948215177,3847.377945564126,3854.1250723383077,3851.942065512202,2087195,1875385.1426755055,3840.366969747391,3882.5721165023847,3851.827482202154,3875.5900818044993,3854.5337294950928,3853.0064818581695
2023-07-05 08:54:37.075946,3822.0814154364753,3818.652506224044,3822.8524830905376,3818.134098685169,1352354,649715.8477707256,3839.444357673364,3879.401567892381,3848.667960680429,3873.7232760477627,3852.4656853500123,3850.910756931011
2023-07-06 08:54:37.075946,3801.300213943243,3796.344482674879,3776.754309860561,3771.9897763563918,4201263,821282.5632939183,3837.5493077351543,3876.28575277318,3843.6847722989482,3871.1862664289793,3848.3609353501565,3848.1875738091253
2023-07-07 08:54:37.075946,3783.657237493484,3793.2641239236373,3797.157605472167,3760.475640105984,3122315,1849701.7982206352,3837.0071276294775,3872.9583912388985,3838.882805787014,3868.6314420845415,3844.1432987966787,3845.4655531911076
2023-07-10 08:54:37.075946,3806.852505683811,3803.7364518420663,3788.8587856438176,3815.7122421274275,3421788,1551005.8699984432,3837.0938821310424,3869.5134211821633,3835.5355339827333,3866.5037374864273,3840.9746630074014,3843.195981407604
2023-07-11 08:54:37.075946,3781.268089311156,3777.9878228556645,3773.4758657638545,3763.574998665368,1567026,1545166.4178466017,3835.9907597879637,3866.3269770316333,3830.0547995896795,3863.6015763509927,3835.3455145049847,3840.195142118212
2023-07-12 08:54:37.075946,3760.867270009353,3759.5010870409656,3775.4881597630224,3791.3039653577102,4749702,728081.5223211364,3836.111265739838,3863.002774090573,3823.335398394564,3860.1884455539425,3828.0607837671746,3836.692653921795
2023-07-13 08:54:37.075946,3758.772417318577,3757.4552057576316,3791.6103965637926,3782.7844999531862,1958349,869536.0053866492,3834.9527356006583,3859.448617433091,3817.061094333904,3856.820142609801,3820.569730435536,3833.232077910881
2023-07-14 08:54:37.075946,3727.8254620402863,3743.832488291972,3746.5012412691794,3725.5598221716964,2163068,619351.5681193616,3832.275717896726,3855.6178592500555,3810.0869413775295,3853.1156293534787,3811.8916116442324,3829.441385152155
2023-07-17 08:54:37.075946,3748.3811476113733,3742.98207325421,3767.9168805431127,3742.4565265522497,1484404,1705355.0343236434,3829.4633906357312,3851.789075998896,3803.6960015562613,3849.504693087929,3803.387455011612,3825.7484085621268
2023-07-18 08:54:37.075946,3725.912649816911,3724.8797220131614,3686.7480130335566,3756.7347064322366,1263328,1666666.8876010685,3823.874890295713,3847.642064418151,3796.1896892188233,3845.4186284625266,3793.427105618987,3821.5874461363646
2023-07-19 08:54:37.075946,3721.3504962397597,3728.7038829868225,3723.1244366625656,3746.092537902293,3821477,1025279.4694825567,3817.151157979822,3843.2842911944094,3789.7624695776803,3841.59191549611,3784.363200160997,3817.6878336304194
2023-07-20 08:54:37.075946,3755.178098895477,3740.980463456186,3732.0817409463743,3739.249594051207,4758548,401002.8037407492,3810.4943495307925,3838.972796020193,3785.1165642327765,3838.293179363653,3777.1088483016033,3814.333609770151
2023-07-21 08:54:37.075946,3711.2350025800247,3711.6135368178043,3724.9075721871186,3673.323182803613,2555879,1064572.4178571561,3800.6631297427,3834.824780540161,3778.1162759075414,3834.1397484605104,3767.691628043223,3810.157896353678
2023-07-24 08:54:37.075946,3725.6902889849953,3710.3299702488703,3727.6020785976525,3713.6434909086283,4944228,1668748.7315942063,3791.0070146124954,3830.822747422564,3771.6604372733823,3830.0804114699645,3759.088469996192,3806.0760992949467
2023-07-25 08:54:37.075946,3719.397115263789,3706.3508610217614,3747.449005712058,3706.2281120134226,2774671,1069671.3902451855,3780.9049533252132,3826.6970582664135,3765.440477630371,3826.0237048978925,3751.0259791780263,3801.995053839183
2023-07-26 08:54:37.075946,3722.838990332587,3727.998142216438,3757.1869244586715,3681.9468072505756,2586353,1038606.4888283734,3772.6570871723043,3822.516643807184,3761.874540924282,3822.8097520230904,3745.9872352629045,3798.7590238047583
2023-07-27 08:54:37.075946,3725.67924102037,3724.0490989970895,3732.1778657054765,3740.045752637018,4221970,1018792.5808715525,3765.138003036083,3818.638670268537,3758.2721178835973,3819.5716978255164,3741.3579030557426,3795.5305797126234
2023-07-28 08:54:37.075946,3715.2837058705354,3714.0991093878088,3712.8028756267017,3717.5867395133273,2511169,684923.7021406026,3759.1889800851955,3815.2301920104283,3754.0651646935225,3816.1135801718206,3736.497056041621,3792.10305312637
2023-07-31 08:54:37.075946,3736.86646347788,3742.5259039278008,3739.0746273633677,3748.0256708894713,2752807,738246.917282894,3753.633243925147,3812.298049149731,3752.96618747774,3813.700869475295,3734.910096407583,3789.7193059761207
2023-08-01 08:54:37.075946,3750.640339366364,3746.126703810195,3735.5421066299086,3733.428090995038,2386999,1115187.8299712904,3748.57068183745,3809.631071846825,3752.3148080808305,3811.4853230600456,3734.195187825206,3787.549753669906
2023-08-02 08:54:37.075946,3792.634013755788,3792.701336982991,3820.9089095670165,3836.0414811685255,2873243,1445845.6390118483,3747.2731233753975,3807.7840287308554,3756.1611441667505,3810.869454664077,3738.3981073628775,3786.9946803956827
2023-08-03 08:54:37.075946,3833.5118834597024,3840.0165790987285,3804.3330624387863,3851.848073160941,3390860,1858900.5697195346,3749.456728196591,3807.0658075004526,3764.147376065034,3811.8250980881635,3747.230817431766,3788.051485325777
2023-08-04 08:54:37.075946,3840.545995509166,3833.534305451428,3837.1445465912525,3851.861514013337,4462325,1383836.1139436061,3751.47023727298,3805.8751646471596,3770.7556550542145,3812.5368753787625,3755.23820574175,3788.919304930726
2023-08-07 08:54:37.075946,3858.0031964869913,3844.6624449207407,3811.5708754101097,3860.3432337378877,3064972,433047.0146798481,3753.516536926914,3805.06810284415,3777.7943969462644,3813.5901727407945,3764.1136540891553,3790.1910190380563
2023-08-08 08:54:37.075946,3833.4993883721045,3832.221887113193,3860.708344994529,3818.2621222023395,1308522,1140694.9514740373,3756.2282401397906,3804.379264711887,3782.977967438353,3814.2010486218564,3771.6094017259443,3791.0813070468785
2023-08-09 08:54:37.075946,3779.663027473917,3765.5111628375585,3790.875383895055,3759.279111250353,1832995,1424456.3474431688,3756.52874392962,3802.4244262031143,3781.3144622382774,3812.6046589240104,3772.4934896019226,3789.8069430509977
2023-08-10 08:54:37.075946,3788.044372591925,3786.9619913889524,3823.8584668017093,3770.4379524494034,3205205,1861889.4013699112,3758.004083211186,3800.874994112872,3781.8523221573896,3811.7639157261397,3775.3918941218585,3789.299977975124
2023-08-11 08:54:37.075946,3798.1904813332153,3792.931762781287,3784.1542604231936,3810.1831972039363,3652368,950212.8510754936,3760.459046935651,3799.8545499403513,3782.907506978713,3811.1464680886033,3778.7183397952017,3789.0395441609744
2023-08-14 08:54:37.075946,3810.8912128782135,3819.4982700818855,3859.784278033947,3813.7304840235806,4052300,456069.8645879166,3764.284856777035,3799.4960609111536,3786.3923415599675,3811.4202976621536,3784.341122951986,3789.6836005590567
2023-08-15 08:54:37.075946,3791.9827110790598,3796.5655693444737,3757.1562217498167,3764.9343567057804,4220790,1279350.7199823095,3767.869149143601,3799.6055641437565,3787.361220396587,3810.9332573894426,3787.4154765298363,3789.587518868346
2023-08-16 08:54:37.075946,3801.912771612562,3804.2807650258865,3785.8758921663807,3786.0078973341074,4600904,814568.4126985013,3771.6479932455536,3799.5427651557225,3788.9726055993774,3810.7151428857196,3790.8832494710077,3789.74080414317
2023-08-17 08:54:37.075946,3824.4551940216866,3814.4697538692285,3802.2934042405363,3816.0618854507925,4489858,1497231.6366293002,3775.3224577662054,3799.516604060808,3791.4009054346016,3810.838244885179,3794.961512387548,3790.2302136091866
2023-08-18 08:54:37.075946,3794.0042823498784,3795.094331761082,3807.062237241142,3829.4862095281005,4158208,1809153.3467428943,3779.49649751337,3799.069512628204,3791.752660322838,3810.322051012258,3796.8445480061073,3790.085221074769
2023-08-21 08:54:37.075946,3770.631839610096,3778.9392444668165,3805.945856026079,3803.9838357041667,4318485,1013514.9064113201,3782.926961224267,3798.9924897243063,3790.532335003217,3809.2931065353578,3796.7914762873875,3789.4252122825924
2023-08-22 08:54:37.075946,3783.2491603776625,3772.555813730983,3769.5410257990075,3796.7967407782567,2121809,1848581.774663529,3786.237208859728,3798.429069243839,3788.8202853582425,3808.0886051319358,3795.8037479546947,3788.5584360205166
2023-08-23 08:54:37.075946,3741.7926697350176,3742.7818229858435,3767.6646450050443,3717.0456590252247,2160746,589385.5848983206,3786.9763928981984,3797.560794273878,3784.4356698942042,3805.9473991599325,3791.665139776229,3786.7339361432055
2023-08-24 08:54:37.075946,3715.455412288227,3719.436103537315,3737.5278730682226,3723.239278137562,3419946,1138701.6436618455,3786.745743125209,3795.9425159870166,3778.2452350030717,3803.1109632378793,3785.232731265669,3784.1724708731535
2023-08-25 08:54:37.075946,3715.4411620421474,3724.0152512285003,3712.1333588557877,3703.7171179153247,3031656,544529.2340498825,3787.2415502172453,3794.46932650268,3773.080474643589,3800.517661204785,3779.2583987040766,3781.8141998974647
2023-08-28 08:54:37.075946,3691.0104815647683,3702.195002119851,3700.3409086010756,3686.1195766171477,2702119,730330.8974096824,3785.225005126847,3792.473539411781,3766.329477260376,3797.293967464295,3771.158727456707,3778.7888122127815
2023-08-29 08:54:37.075946,3703.457466942275,3704.019627006904,3693.5044641039353,3715.3349224112567,4680317,585162.1318804388,3783.1196512866823,3790.6857676238415,3760.3952058076643,3794.235792367331,3763.4248819214745,3775.888683937213
2023-08-30 08:54:37.075946,3731.5995950924257,3725.209395378867,3690.1899715488953,3735.7891534978908,4262816,809574.4264738007,3779.745054206476,3788.8208450850793,3757.044176243017,3791.972631810332,3757.9096194540634,3773.741917634099
2023-08-31 08:54:37.075946,3728.9090901431523,3725.6839273040728,3728.3657826040467,3728.270797005118,1937219,933303.9424828778,3774.0284216167433,3787.0114858494967,3754.057485867879,3789.799231662586,3752.7609407014525,3771.6718547560326
2023-09-01 08:54:37.075946,3709.493275582664,3715.2468139520784,3699.5529798358925,3706.6359890755084,2726296,664406.1328067223,3768.1140470417754,3785.5304706480774,3750.3612313997073,3787.354890098307,3747.1626923524377,3769.318914693822
2023-09-04 08:54:37.075946,3705.93459173372,3716.936628992078,3740.6546184544904,3725.212015756649,1021785,954363.994102972,3761.727756245343,3784.1127251010994,3747.177935932314,3785.0460946522007,3742.288652538181,3767.0699362788714
2023-09-05 08:54:37.075946,3683.216683256272,3692.7615381273117,3699.6894090921005,3685.386014764333,2960349,539796.0648065284,3754.7547387960485,3782.324579574601,3741.9954218556472,3782.02037148745,3735.7204412888436,3764.074815394485
2023-09-06 08:54:37.075946,3676.9227401861986,3675.929232128858,3666.2612188430726,3698.9940892022805,3661860,713392.3647872492,3750.2756422606135,3780.9718839766906,3735.703403786429,3778.541973475693,3728.213250177684,3760.5864433470824
2023-09-07 08:54:37.075946,3640.770948866565,3651.134834408066,3656.7129220403804,3676.1631249992765,2475685,1561917.5103574928,3743.484284411569,3778.813701074471,3727.6492543218233,3774.3646902275736,3718.771268477441,3756.3294909022093
2023-09-08 08:54:37.075946,3639.790871711645,3644.1227314042067,3664.6912809072232,3635.5762364010625,3403692,1450723.4373106488,3736.0438328427153,3776.259532558364,3719.694347377288,3770.0944620694304,3709.30826342912,3751.913393535972
2023-09-11 08:54:37.075946,3634.685734287054,3636.7024906198644,3663.272504337686,3633.456197791501,2329205,1527435.4115942905,3726.9040438696147,3773.550763760794,3711.7903610194385,3765.720954808789,3699.847183217421,3747.337752816678
2023-09-12 08:54:37.075946,3638.8001037480594,3645.10983910513,3620.818738632069,3640.1787175983786,3859871,960120.8380873395,3719.331257357647,3770.3584322656534,3705.4398351228374,3761.766491998833,3692.0572589541352,3743.126574959115
2023-09-13 08:54:37.075946,3669.932328497052,3681.4271551111437,3665.0117570933076,3727.7458690567355,1325110,529313.3875055872,3713.1885768619104,3767.3292426957623,3703.1529132169617,3759.132415379564,3688.4473444544683,3740.2107953802774
2023-09-14 08:54:37.075946,3731.42953789629,3724.2492950322717,3724.4676008931906,3719.217686646058,3511759,1639672.6301493517,3708.677553920062,3764.8314537390197,3705.162092437467,3757.988706515718,3689.50074618498,3738.7983380798364
2023-09-15 08:54:37.075946,3716.3463902853114,3719.9811261603454,3737.6684207514113,3717.3884388722427,2275422,1082227.6971678336,3704.9218936400257,3761.693840298699,3706.573428982503,3756.742556340132,3690.57727687453,3737.3278355362727
2023-09-18 08:54:37.075946,3721.345841175712,3716.719708472594,3733.554469042206,3705.1924561834,2527135,1201367.2048726636,3701.8109168403143,3758.581630892359,3707.5397413148926,3755.430331819885,3691.7008782871553,3735.853273837057
2023-09-19 08:54:37.075946,3715.918175252874,3725.8626379331604,3745.8135433755933,3719.7131564240444,4425533,849218.7320959708,3699.4762580504234,3755.539473411788,3709.284779088061,3754.4608992334347,3693.9915183912376,3734.780519969542
2023-09-20 08:54:37.075946,3711.280728126356,3721.2714207980343,3718.9095646509572,3728.241026323124,3998116,891850.3282684351,3698.400737941033,3752.678072670512,3710.42636401282,3753.3727196126015,3696.0672481767233,3733.6569772608923
2023-09-21 08:54:37.075946,3731.2614593206386,3725.1542225233925,3736.2597531100455,3727.0939220413607,1465988,1240594.0709737216,3698.6866438903367,3750.19013001721,3711.8290172043035,3752.4475229867253,3698.615199089329,3732.7545559445957
2023-09-22 08:54:37.075946,3733.1775527447417,3722.4558502479717,3707.1617039910084,3707.454467262369,2058860,912785.6325128153,3698.6086738413096,3748.34640138125,3712.8410965417957,3751.4641894543074,3700.8789330281506,3731.845235296423
2023-09-25 08:54:37.075946,3721.978021361633,3710.539705541634,3696.4515772934246,3706.387987812431,1797056,1598380.2836608763,3699.0259090123996,3745.9613860214645,3712.6219164465424,3750.1224030965145,3702.015221761515,3730.6056714984034
2023-09-26 08:54:37.075946,3712.7765375920776,3702.922344834555,3673.7522018416216,3698.83992027935,1509295,549700.6735518621,3698.971044903782,3743.5537926759716,3711.698147721591,3748.5748602026797,3702.386310887435,3729.194555393914
2023-09-27 08:54:37.075946,3702.5632954196426,3699.4799479857775,3687.483677966867,3682.3355413433846,1388419,1382460.511502779,3697.6845725341277,3741.5675833720006,3710.5345096515134,3746.9651909496665,3702.4347778476254,3727.74951130571
2023-09-28 08:54:37.075946,3700.755246596227,3704.7229723713704,3672.1223802712057,3719.343123452317,4246036,793951.7707629637,3696.636524787492,3740.0405582002754,3709.981029910547,3745.580200176608,3703.105101641648,3726.5414912729034
2023-09-29 08:54:37.075946,3712.944391320185,3717.941567997533,3701.1159003747725,3744.244822687918,4615876,682364.5980051345,3696.771262489766,3738.7851822681737,3710.7391763950222,3744.6740155149987,3705.1341533759382,3725.816934217076
2023-10-02 08:54:37.075946,3686.9086060968907,3702.01135559433,3700.037246344845,3752.0369202743946,2674220,1404403.9126855184,3696.0249988198775,3737.0897639973778,3709.907955366385,3743.275239779895,3705.6332098620874,3724.6112349818673
2023-10-03 08:54:37.075946,3693.9303324036146,3693.788357168846,3723.4841235506233,3712.419685876476,4685770,685159.3248559063,3696.0763397719543,3735.686439569264,3708.3727555380483,3741.6527190385486,3705.4201963715122,3723.1915167251955
