date,open,high,low,close,volume,body,upper_shadow,lower_shadow,total_range,hammer,hanging_man,morning_star_first,evening_star_first,bullish_marubozu,bearish_marubozu,doji,ma20,uptrend,downtrend,position,signal,daily_return,strategy_return,cumulative_return,benchmark_return,cum_max,drawdown
2021-12-02 10:00:40.144163,3611.5655141016387,3611.5655141016387,3554.6361604120157,3595.610134756527,102986838,15.95537934511185,0.0,40.973974344511134,56.929353689622985,True,True,False,False,False,False,False,3590.0273367861946,True,False,-1,-1.0,0.0029448321401988053,0.0,1.0256602104816819,0.8942816538160812,1.0256602104816819,0.0
2021-12-03 10:00:40.144163,3611.8572400547896,3611.8572400547896,3603.974297701381,3603.974297701381,71778863,7.882942353408453,0.0,0.0,7.882942353408453,False,False,True,False,False,True,False,3593.2053231808263,True,False,0,1.0,0.002326215198918069,-0.002326215198918069,1.0232743041111338,0.8963619453913018,1.0256602104816819,-0.002326215198918069
2021-12-07 10:00:40.144163,3638.115892595903,3638.115892595903,3579.763028697035,3631.346460859206,104792550,6.769431736696788,0.0,51.58343216217099,58.35286389886778,True,True,False,False,False,False,False,3602.0381295406974,True,False,-1,-1.0,-0.00025674407527376264,-0.0,1.0232743041111338,0.9031698089860462,1.0256602104816819,-0.002326215198918069
2021-12-08 10:00:40.144163,3650.9923179113175,3682.7925660773512,3650.9923179113175,3682.7925660773512,114661085,31.800248166033725,0.0,0.0,31.800248166033725,False,False,False,True,True,False,False,3606.7364448104718,True,False,0,1.0,0.014167225785989057,-0.014167225785989057,1.0087773460037905,0.9159652195930401,1.0256602104816819,-0.016460484968957356
2021-12-22 10:00:40.144163,3777.8650512944782,3777.8650512944782,3716.338664837328,3767.236779761706,123005347,10.628271532772033,0.0,50.898114924378206,61.52638645715024,True,True,False,False,False,False,False,3687.44045619288,True,False,-1,-1.0,-0.0008035215015099739,-0.0,1.0087773460037905,0.9369677499671947,1.0256602104816819,-0.016460484968957356
2021-12-24 10:00:40.144163,3650.1798109900715,3689.619767114954,3650.1798109900715,3678.5434029533076,122370998,28.363591963236104,11.076364161646325,0.0,39.43995612488243,False,False,False,True,False,False,False,3691.093405863428,False,True,0,1.0,-0.015160892501450807,0.015160892501450807,1.0327876940442535,0.9149083896021649,1.0327876940442535,0.0
2022-01-05 10:00:40.144163,3667.3043859906024,3667.3043859906024,3595.429957974014,3652.362591021467,60480734,14.941794969135572,0.0,56.93263304745278,71.87442801658835,True,True,False,False,False,False,False,3711.6588019890746,False,True,1,1.0,0.0017647896494363824,0.0,1.0327876940442535,0.9083968327550154,1.0327876940442535,0.0
2022-01-06 10:00:40.144163,3655.492804216974,3688.8925898158877,3655.431128733661,3655.431128733661,88593718,0.0616754833131381,33.399785598913695,0.0,33.46146108222683,False,False,False,False,False,False,False,3710.8391080359434,False,True,0,-1.0,0.0008401514460085746,0.0008401514460085746,1.0336553921188247,0.9091600236676041,1.0336553921188247,0.0
2022-01-07 10:00:40.144163,3617.7774609627563,3617.7774609627563,3555.7949271617294,3614.7016278024175,76417835,3.0758331603387887,0.0,58.906700640688086,61.982533801026875,True,True,False,False,False,False,False,3703.0475504355936,False,True,1,1.0,-0.011142188020200283,-0.0,1.0336553921188247,0.8990299917434499,1.0336553921188247,0.0
2022-01-10 10:00:40.144163,3637.012416763528,3637.012416763528,3628.7890718013646,3628.7890718013646,100678054,8.223344962163537,0.0,0.0,8.223344962163537,False,False,True,False,False,True,False,3694.8337311157024,False,True,0,-1.0,0.0038972633012344104,0.0038972633012344104,1.0376838193446525,0.9025337483369807,1.0376838193446525,0.0
2022-01-19 10:00:40.144163,3703.814894166086,3704.1958361200855,3655.2392801782858,3690.5874169829403,99598024,13.227477183145766,0.38094195399935415,35.34813680465459,48.95655594179971,True,True,False,False,False,False,False,3671.527520565596,True,False,-1,-1.0,0.005668231197718976,0.0,1.0376838193446525,0.9179039148068834,1.0376838193446525,0.0
2022-01-20 10:00:40.144163,3746.3013383887182,3746.3013383887182,3703.9560433420224,3711.661577168874,84575994,34.63976121984433,0.0,7.705533826851479,42.34529504669581,False,False,True,False,False,False,False,3670.3520022610646,True,False,0,1.0,0.005710245498848465,-0.005710245498848465,1.0317583899860119,0.9231453715047848,1.0376838193446525,-0.005710245498848354
2022-01-21 10:00:40.144163,3858.490189206709,3858.490189206709,3845.028967560133,3856.8957352836237,64520607,1.5944539230854389,0.0,11.866767723490739,13.461221646576178,True,True,False,False,False,False,False,3679.269618877581,True,False,-1,-1.0,0.039129148790965296,0.0,1.0317583899860119,0.9592672641020865,1.0376838193446525,-0.005710245498848354
2022-01-24 10:00:40.144163,3883.6608285053544,3883.6608285053544,3881.298136618225,3881.298136618225,86279004,2.3626918871295857,0.0,0.0,2.3626918871295857,False,False,True,False,False,True,False,3690.2258143088284,True,False,0,1.0,0.006326953853422301,-0.006326953853422301,1.025230502264689,0.9653365038151591,1.0376838193446525,-0.012001070892507792
2022-01-26 10:00:40.144163,3955.5078131127634,3968.0231900771887,3896.6493642232886,3968.0231900771887,102141149,12.515376964425286,0.0,58.85844888947486,71.37382585390014,True,True,False,False,False,False,False,3715.2428388681938,True,False,-1,-1.0,0.010216844905128086,0.0,1.025230502264689,0.98690631292346,1.0376838193446525,-0.012001070892507792
2022-01-27 10:00:40.144163,4017.128462537284,4017.128462537284,3996.6618206472517,3996.6618206472517,93097062,20.466641890032406,0.0,0.0,20.466641890032406,False,False,True,False,False,True,False,3732.268014047735,True,False,0,1.0,0.007217354636857909,-0.007217354636857909,1.0178310501453207,0.9940291657771825,1.0376838193446525,-0.019131809544712497
2022-02-02 10:00:40.144163,3990.5848350914152,3990.5848350914152,3943.4054122212456,3986.0709266825093,123679748,4.513908408905991,0.0,42.66551446126368,47.179422870169674,True,True,False,False,False,False,False,3799.5981097528493,True,False,-1,-1.0,-0.0015614805911216,-0.0,1.0178310501453207,0.9913950531189083,1.0376838193446525,-0.019131809544712497
2022-02-03 10:00:40.144163,3989.0818582503443,4007.8096993575004,3919.5422154329267,3970.036812803145,106836504,19.0450454471993,18.72784110715611,50.494597370218344,88.26748392457375,False,False,False,False,False,False,False,3815.3283939563235,True,False,0,1.0,-0.0040225360196259885,0.0040225360196259885,1.021925312206424,0.9874071308080584,1.0376838193446525,-0.015186231918100757
2022-02-10 10:00:40.144163,3979.6518446025448,3979.6518446025448,3934.564014270236,3969.948309923407,89179862,9.703534679137647,0.0,35.38429565317119,45.08783033230884,True,True,False,False,False,False,False,3901.9822225429657,True,False,-1,-1.0,-0.015181611147312757,-0.0,1.021925312206424,0.9873851188271445,1.0376838193446525,-0.015186231918100757
2022-02-11 10:00:40.144163,3977.2339516468555,3977.2339516468555,3954.9257014453283,3955.0929963021595,115113316,22.140955344696067,0.0,0.16729485683117673,22.308250201527244,False,False,True,False,False,True,False,3915.6381099626014,True,False,0,1.0,-0.003741941320524189,0.003741941320524189,1.0257492967586588,0.9836903816517345,1.0376838193446525,-0.011501116586294047
2022-02-14 10:00:40.144163,3999.347696852356,4002.1669482566153,3977.398085389844,4002.1669482566153,95562234,2.8192514042593757,0.0,21.949611462512166,24.768862866771542,True,True,False,False,False,False,False,3933.2882388565026,True,False,-1,-1.0,0.011902110013207734,0.0,1.0257492967586588,0.9953983727930877,1.0376838193446525,-0.011501116586294047
2022-02-15 10:00:40.144163,4044.2953997413106,4085.182322068961,3943.169015893989,4008.8483733711,73004538,35.44702637021055,40.88692232765061,65.6793574771109,142.01330617497206,False,False,False,False,False,False,False,3950.2413465130367,True,False,0,1.0,0.0016694518746638298,-0.0016694518746638298,1.0240368576722498,0.9970601424725845,1.0376838193446525,-0.013151367900312239
2022-03-04 10:00:40.144163,4034.584771680638,4034.584771680638,3982.6436950628104,4022.472863326771,95930777,12.111908353866966,0.0,39.82916826396058,51.94107661782755,True,True,False,False,False,False,False,3994.2000138347257,True,False,-1,-1.0,0.009796210760008695,0.0,1.0240368576722498,1.0004487555183041,1.0376838193446525,-0.013151367900312239
2022-03-07 10:00:40.144163,3986.329386475481,3995.6947807171487,3986.329386475481,3995.6947807171487,99268200,9.365394241667673,0.0,0.0,9.365394241667673,False,False,False,True,True,False,False,3990.368142906898,True,False,0,1.0,-0.0066571195181353016,0.0066571195181353016,1.0308539934247498,0.9937886485810491,1.0376838193446525,-0.006581798610116207
2022-03-15 10:00:40.144163,4000.6855662276184,4000.6855662276184,3977.438696004269,3996.6155378545664,105870750,4.070028373052082,0.0,19.17684185029748,23.24687022334956,True,True,False,False,False,False,False,3997.2616323514885,False,True,1,1.0,-0.003409734826843036,-0.0,1.0308539934247498,0.9940176545591036,1.0376838193446525,-0.006581798610116207
2022-03-16 10:00:40.144163,3993.340193519287,3993.340193519287,3975.8863983957185,3975.8863983957185,104988353,17.453795123568398,0.0,0.0,17.453795123568398,False,False,True,False,False,True,False,3997.565587922767,False,True,0,-1.0,-0.005186673389648955,-0.005186673389648955,1.0255072904484404,0.9888620096413606,1.0376838193446525,-0.011734334360057996
2022-03-21 10:00:40.144163,4020.3431740505857,4027.741440428523,3995.7684850655974,4027.741440428523,130308896,7.398266377937489,0.0,24.57468898498837,31.97295536292586,True,True,False,False,False,False,False,4011.4839066030554,True,False,-1,-1.0,-0.011246733032142409,-0.0,1.0255072904484404,1.0017591289089751,1.0376838193446525,-0.011734334360057996
2022-03-22 10:00:40.144163,4051.732213342256,4090.020498734396,4051.732213342256,4070.325145726789,107634683,18.592932384533015,19.695353007607082,0.0,38.2882853921401,False,False,False,False,False,False,False,4016.7434083629605,True,False,0,1.0,0.010572601525716374,-0.010572601525716374,1.0146650105048118,1.0123503290036784,1.0376838193446525,-0.02218287344441594
2022-04-04 10:00:40.144163,4208.692243540725,4208.692243540725,4182.123550478372,4202.780453749937,139196745,5.911789790788134,0.0,20.65690327156517,26.568693062353304,True,True,False,False,False,False,False,4098.834437004947,True,False,-1,-1.0,-0.007873653737427766,-0.0,1.0146650105048118,1.045293931751555,1.0376838193446525,-0.02218287344441594
2022-04-05 10:00:40.144163,4204.775701264791,4225.465168704854,4204.775701264791,4206.18457787305,109012260,1.4088766082595612,19.280590831803238,0.0,20.6894674400628,False,False,False,False,False,False,False,4109.330730531347,True,False,0,1.0,0.0008099695334016221,-0.0008099695334016221,1.0138431627596942,1.0461405879897234,1.0376838193446525,-0.022974875526164396
2022-04-07 10:00:40.144163,4071.0674448159702,4071.0674448159702,3966.2551168589075,4039.5078634366027,100735656,31.5595813793675,0.0,73.25274657769523,104.81232795706273,True,True,False,False,False,False,False,4110.912213725582,False,True,1,1.0,-0.008854125246290478,-0.0,1.0138431627596942,1.0046856131029787,1.0376838193446525,-0.022974875526164396
2022-04-08 10:00:40.144163,4045.618232001637,4045.618232001637,4034.9447404123393,4034.9447404123393,52313864,10.673491589297555,0.0,0.0,10.673491589297555,False,False,True,False,False,True,False,4111.740451584388,False,True,0,-1.0,-0.0011296235032901558,-0.0011296235032901558,1.012697901694391,1.0035506966210002,1.0376838193446525,-0.02407854607007498
2022-04-18 10:00:40.144163,4071.0320956563337,4071.0320956563337,4055.674969223974,4070.306736828804,91779501,0.7253588275298171,0.0,14.631767604829747,15.357126432359564,True,True,False,False,False,False,False,4111.613084533198,False,True,1,1.0,0.015796538639771374,0.0,1.012697901694391,1.0123457504372826,1.0376838193446525,-0.02407854607007498
2022-04-20 10:00:40.144163,4045.8373759331353,4069.537126159448,4045.8373759331353,4069.537126159448,92424803,23.699750226312517,0.0,0.0,23.699750226312517,False,False,False,True,True,False,False,4104.317151097316,False,True,0,-1.0,0.01299602252512666,0.01299602252512666,1.0125064215037394,1.0121543368311374,1.0376838193446525,-0.02426307259644256
2022-04-25 10:00:40.144163,4060.760069252337,4064.8364741948585,4048.7478982280613,4064.8364741948585,74486346,4.076404942521549,0.0,12.01217102427563,16.08857596679718,True,True,False,False,False,False,False,4088.2104676355752,False,True,1,1.0,0.005948452595525344,0.0,1.0125064215037394,1.0109852148586875,1.0376838193446525,-0.02426307259644256
2022-04-26 10:00:40.144163,4054.8452853347367,4078.2675374068776,4054.8452853347367,4078.2675374068776,97429074,23.422252072140964,0.0,0.0,23.422252072140964,False,False,False,True,True,False,False,4082.268967080838,False,True,0,-1.0,0.0033042075117375447,0.0033042075117375447,1.0158519528273546,1.0143257197998792,1.0376838193446525,-0.021039035311435916
2022-05-03 10:00:40.144163,4094.7690372314655,4098.3846640527145,4053.4130814478017,4098.3846640527145,110664146,3.615626821248952,0.0,41.35595578366383,44.97158260491278,True,True,False,False,False,False,False,4048.8454058549555,True,False,-1,-1.0,0.007876499996838371,0.0,1.0158519528273546,1.0193291480394882,1.0376838193446525,-0.021039035311435916
2022-05-04 10:00:40.144163,4176.159684722968,4200.53268263155,4168.509888839478,4168.509888839478,103308073,7.649795883490697,24.372997908581965,0.0,32.02279379207266,False,False,False,False,False,False,False,4053.491216280165,True,False,0,1.0,0.017110454614433168,-0.017110454614433168,0.9984702640935189,1.0367703331641867,1.0376838193446525,-0.03778950246704127
2022-05-25 10:00:40.144163,4225.798300225108,4225.798300225108,4178.586943910203,4212.193669096251,112530767,13.604631128856454,0.0,33.6067251860477,47.21135631490415,True,True,False,False,False,False,False,4144.53732233785,True,False,-1,-1.0,0.004032901481900941,0.0,0.9984702640935189,1.0476351382428415,1.0376838193446525,-0.03778950246704127
2022-05-26 10:00:40.144163,4267.3835304115555,4267.3835304115555,4250.399105460767,4250.399105460767,75208754,16.984424950788707,0.0,0.0,16.984424950788707,False,False,True,False,False,True,False,4153.700886070894,True,False,0,1.0,0.00907019937018072,-0.00907019937018072,0.9894139397329937,1.057137397813911,1.0376838193446525,-0.04651694351574598
2022-06-09 10:00:40.144163,4368.9030850287845,4371.4862396107565,4315.735384040013,4367.203430659649,96414979,1.6996543691357147,2.5831545819719395,51.46804661963597,55.750855570743624,True,True,False,False,False,False,False,4235.837667265848,True,False,-1,-1.0,0.006170779894759226,0.0,0.9894139397329937,1.0861883686358076,1.0376838193446525,-0.04651694351574598
