date,open,high,low,close,volume,k,d,j,ma,rsi,kdj_momentum,ma_slope,volatility,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2021-04-22,4130.627137611553,4130.627137611553,4120.5423158246995,4120.5423158246995,2296469,22.712952305541922,27.031618048990623,14.075620818644524,,47.68412644913779,-12.9559972303461,,,0,0,0.0,0.0,0.0,0.009934168804163646,1.0,0.9946332877254669
2021-04-23,4161.029029924398,4197.733612208747,4097.665290350668,4158.239844841511,4983047,34.91888286608224,29.660706321354496,45.435235955537735,,47.31439263641148,15.774529634183239,,,0,0,0.0,0.0,0.0,0.00914868144225478,1.0,1.0037328708267297
2021-04-26,4199.485105919673,4208.063184463028,4176.545291894274,4208.063184463028,2807843,53.7198866993803,37.68043311402976,85.79879387008135,,56.88234917846051,48.118360756051594,,,0,0,0.0,0.0,0.0,0.011981834016459025,1.0,1.0157594314818394
2021-04-27,4200.062780994363,4218.16268515323,4200.062780994363,4218.16268515323,1236237,68.41549094457272,47.92545239087741,109.39556805196335,,51.817727062137834,61.47011566108594,,,0,0,0.0,0.0,0.0,0.0024000354194992912,1.0,1.0181972900950864
2021-04-28,4200.634574597677,4228.974241538212,4187.827913944965,4195.419193162456,2114042,72.08743729353196,55.97944735842893,104.30341716373803,,44.45865425917417,48.323969805309105,,,0,0,-0.0,0.0,0.0,-0.005391800574886418,1.0,1.012707373361004
2021-04-29,4199.090500770455,4214.9828721948825,4173.305380479186,4205.65999517638,1615600,76.62788027818623,62.86225833168136,104.15912417119594,,43.29169534250506,41.29686583951458,,0.011693339258081702,0,0,0.0,0.0,0.0,0.0024409484588843178,1.0,1.0151793398633102
2021-04-30,4169.711740579029,4170.103357649336,4153.648700232086,4170.103357649336,1562870,72.3896389745739,66.0380518793122,85.09281316509728,,42.6936313752055,19.054761285785077,,0.011510820698874649,0,0,-0.0,0.0,0.0,-0.008454472679157332,1.0,1.006596533869991
2021-05-03,4186.69189053264,4187.519378083651,4135.047534478135,4187.519378083651,3812630,73.12271886176424,68.39960754012955,82.56894150503362,,47.93809607014009,14.16933396490407,,0.011513444496500642,0,0,0.0,0.0,0.0,0.004176400184989992,1.0,1.0108004838202558
2021-05-04,4262.192148076684,4282.249925653936,4234.076532884368,4250.509818484604,2032671,76.35000520835034,71.04974009620314,86.95053543264473,,53.56189485993083,15.90079533644159,,0.011799901828763067,0,0,0.0,0.0,0.0,0.01504242361972774,1.0,1.0260053728929057
2021-05-05,4254.399217820364,4274.318879421018,4225.570983817421,4268.708150036403,4881044,81.78788667455893,74.6291222889884,96.1054154457,,59.05409709702302,21.476293156711606,,0.012540509753411646,0,0,0.0,0.0,0.0,0.004281446774374809,1.0,1.0303981602871692
2021-05-06,4229.2961560152135,4229.2961560152135,4228.870277334876,4228.870277334876,1988198,75.77100479102329,75.00974978966669,77.29351479373648,,57.41181083091467,2.2837650040697923,,0.012406975107747503,0,0,-0.0,0.0,0.0,-0.009332536051026907,1.0,1.0207819323093774
2021-05-07,4268.437606525484,4277.6141459628325,4262.20952071053,4267.887989641142,4644639,80.59513935444606,76.8715463112598,88.04232544081856,,59.600678857860444,11.170779129558753,,0.012537407925416879,0,0,0.0,0.0,0.0,0.00922650962253102,1.0,1.0302001866303356
2021-05-10,4243.55758657059,4243.55758657059,4226.762312972886,4243.083019016699,1664125,78.19425268452159,77.3124484356804,79.95786118220397,,69.58916536383937,2.6454127465235757,,0.012670728397636043,0,0,-0.0,0.0,0.0,-0.005812001318836968,1.0,1.024212661786974
2021-05-11,4301.764465995173,4318.054127152367,4288.948988336609,4297.30445623977,2351110,81.68343194972117,78.76944294036065,87.5114099684422,,73.45673853436048,8.741967028081547,,0.013848869523187238,0,0,0.0,0.0,0.0,0.012778783016985651,1.0,1.037300853155199
2021-05-12,4338.989187156935,4338.989187156935,4327.421686133071,4334.483904421956,4711464,87.05258671029604,81.53049086367244,98.09677840354323,,73.26324248177087,16.566287539870785,,0.015643946921971227,0,0,0.0,0.0,0.0,0.008651806861904143,1.0,1.0462753797943862
2021-05-13,4334.994673971159,4339.8402850636985,4334.424091451594,4334.424091451594,2804729,90.48681800563115,84.51593324432534,102.42858752824276,,70.86552529206236,17.91265428391742,,0.017093203134590895,0,0,-0.0,0.0,0.0,-1.3799329212194067e-05,1.0,1.0462609418959739
2021-05-14,4362.310155747843,4369.386913806759,4357.543334028476,4357.543334028476,3127770,90.9128003425978,86.64822227708282,99.44195647362778,,68.89829917427267,12.79373419654496,,0.018525470479582824,0,0,0.0,0.0,0.0,0.005333867219517785,1.0,1.0518415588370147
2021-05-17,4390.628506788732,4390.628506788732,4387.5223360365035,4387.5223360365035,2692212,93.31457634077594,88.87034029831386,102.2030484257001,,70.38683569356304,13.33270812738624,,0.02031379767289292,0,0,0.0,0.0,0.0,0.006879794349701207,1.0,1.0590780124502825
2021-05-18,4393.827372247591,4449.930968299539,4362.638485979605,4401.040797915569,4065986,88.24062599127198,88.6604355292999,87.40100691521613,,75.3141167263087,-1.2594286140837738,,0.020410202378962926,0,0,0.0,0.0,0.0,0.003081115227159703,1.0,1.062341153841193
2021-05-19,4402.067971030113,4413.24887918815,4361.317103842355,4400.749226937651,4517952,84.8144422561946,87.37843777159813,79.68645122538754,,74.62060606956938,-7.691986546210586,,0.019711694940434222,0,0,-0.0,0.0,0.0,-6.625046013120084e-05,1.0,1.0622707732509349
2021-05-20,4354.99943996214,4396.028478542436,4330.9111884748045,4351.5055973853905,4240728,75.17510083539275,83.310658792863,58.903984920452274,,72.12881154452566,-24.40667387241072,,0.01855966210182168,0,0,-0.0,0.0,0.0,-0.011189828598010654,1.0,1.0503841453735807
2021-05-21,4371.928856633275,4371.928856633275,4311.357087058205,4369.635666960414,3965778,66.82392033899458,77.81507930824019,44.841602400503376,,72.17728155379166,-32.97347690773681,,0.018026501003100104,0,0,0.0,0.0,0.0,0.00416639003886754,1.0,1.0547604554138497
2021-05-24,4385.527341969416,4385.527341969416,4332.526080321454,4376.0769235530615,1300064,60.117350224734274,71.91583628040487,36.520378113393065,,67.73332185099905,-35.39545816701181,,0.01809655280384897,0,0,0.0,0.0,0.0,0.0014740946576738967,1.0,1.056315272166301
2021-05-25,4394.846895921499,4433.38716636291,4330.676588529056,4402.3855355201395,1429967,61.97472355918605,68.6021320399986,48.719906597560964,,68.45592179141576,-19.88222544243763,,0.018441363024866642,0,0,0.0,0.0,0.0,0.006011917163859515,1.0,1.0626657520814844
2021-05-26,4419.430510272858,4462.5600893106375,4405.049481185056,4405.049481185056,4767286,61.971361956559775,66.39187534551898,53.13033517864136,,77.10623002570269,-13.261540166877623,,0.018184749694707143,0,0,0.0,0.0,0.0,0.000605114123563899,1.0,1.0633087861366965
2021-05-27,4374.223089466719,4414.740357698299,4374.223089466719,4381.119717022564,2746929,56.69370443784781,63.15915170962859,43.76280989428625,,68.26959246147666,-19.39634181534234,,0.01750970588768989,0,0,-0.0,0.0,0.0,-0.005432348550158395,1.0,1.0575325221939562
2021-05-28,4374.301181421017,4409.3125051404495,4354.669845771495,4374.882353830496,3829775,51.800213326518914,59.3728389152587,36.654962149039335,,72.62077760574212,-22.717876766219362,,0.01561324108518941,0,0,-0.0,0.0,0.0,-0.0014236915662982907,1.0,1.0560269220610226
2021-05-31,4385.742327519233,4385.742327519233,4385.387240254565,4385.387240254565,1752863,50.85373200393824,56.533136611485205,39.49492278884432,,67.78680744769697,-17.038213822640884,,0.013709134560435147,0,0,0.0,0.0,0.0,0.0024011814660276354,1.0,1.0585626343339016
2021-06-01,4326.780245559659,4326.934311316894,4313.0234608253795,4316.342261045576,4764951,35.001490428306695,49.355921217092366,6.292628850735355,,46.75430729394706,-43.06329236635701,,0.012881928023044775,0,0,-0.0,0.0,0.0,-0.015744328932963403,1.0,1.0418962760228043
2021-06-02,4242.595123208307,4242.595123208307,4230.887696655334,4234.622171943579,1328475,23.871648245352088,40.86116355984561,-10.107382383634956,,36.182105396393915,-50.968545943480564,,0.013546917004213482,0,0,-0.0,0.0,0.0,-0.018932717602010096,1.0,1.0221703480582787
2021-06-03,4202.9091878825675,4250.486501251863,4202.225492643273,4204.058666170295,4844862,16.149152346810233,32.623826488833814,-16.80019593723693,,29.178758957943586,-49.42402242607074,,0.01417756441964384,0,0,-0.0,0.0,0.0,-0.007217528396224471,1.0,1.0147928045453893
2021-06-04,4164.286518869267,4176.046821963752,4144.7525499125495,4162.757658682207,4874861,12.654572471991274,25.967408483219632,-13.97109955046544,,20.41784874382776,-39.93850803368507,,0.016555023047309034,0,0,-0.0,0.0,0.0,-0.009824079720968992,1.0,1.0048233991332698
2021-06-07,4165.880515804319,4206.8607743369585,4142.699749663151,4161.098959490254,2686988,10.353802841608488,20.76287326934925,-10.464338013873036,,17.402694901806512,-31.227211283222285,,0.018309212938524732,0,0,-0.0,0.0,0.0,-0.00039846162759282766,1.0,1.0044230155662077
2021-06-08,4118.922063565544,4186.767843757577,4118.922063565544,4128.870345096383,2620258,8.023525345451224,16.51642396138324,-8.962271886412807,,16.013136438702006,-25.478695847796047,,0.021100580329616165,0,0,-0.0,0.0,0.0,-0.007745216998592874,1.0,0.9966435413522664
2021-06-09,4169.237456815438,4195.919765049632,4149.698241031667,4168.013722739693,3973558,10.984149480063166,14.67233246760988,3.6077835049697384,,26.46792897512111,-11.064548962640142,,0.022605520561155973,0,0,0.0,0.0,0.0,0.009480408531064244,1.0,1.0060921292841325
2021-06-10,4187.320068724972,4223.405301110802,4181.3481327704085,4181.3481327704085,1003052,15.121532960407384,14.822065965209047,15.720466950804056,4247.044454537423,25.552185985536752,0.8984009855950088,,0.023648191231057113,0,0,0.0,0.0,0.0,0.003199224119144972,1.0,1.0093108434902203
2021-06-11,4152.737257916687,4182.004036935024,4121.346407779425,4147.865711575681,2384035,14.719153994359088,14.787761974925726,14.58193803322581,4247.14626078071,22.31264143834659,-0.20582394169991503,0.10180624328677368,0.024923953708665243,0,0,-0.0,0.0,0.0,-0.008007566012577572,1.0,1.001228720283762
2021-06-14,4179.02175224288,4185.090632754323,4162.531854406271,4172.577627529387,3045471,23.407011286195072,17.660845078682172,34.89934370122087,4246.9209823599695,22.01048419598152,17.2384986225387,-0.22527842074032378,0.025270529743622167,0,0,0.0,0.0,0.0,0.005957742528824195,1.0,1.0071937832116769
2021-06-15,4158.043182249971,4183.996685136545,4158.043182249971,4167.244950343744,4292409,27.847822270425233,21.056504142596523,41.430458526082646,4247.43721053235,21.22360232716413,20.373954383486122,0.516228172380579,0.025240623074542116,0,0,-0.0,0.0,0.0,-0.0012780294728276242,1.0,1.0059065598718835
2021-06-16,4129.3586780396445,4149.219437008571,4111.2304519350055,4122.200118040987,2020371,21.824907545917018,21.31263861037002,22.84944541701102,4245.832920536338,20.19176085653139,1.5368068066409997,-1.6042899960120849,0.02551823308528486,0,0,-0.0,0.0,0.0,-0.010809259556254558,1.0,0.9950334547768892
2021-06-17,4160.167550940767,4166.074442651589,4134.074859164175,4166.074442651589,3349034,30.8471122609307,24.490796493890244,43.55974379501161,4244.3223191157895,27.87797481167601,19.06894730112137,-1.5106014205484826,0.025515253672803977,0,0,0.0,0.0,0.0,0.010643424228383491,1.0,1.0056240179575138
2021-06-18,4171.357850032552,4209.068792308852,4171.357850032552,4182.380766464414,2972592,41.70742338656891,30.229672124783132,64.66292591014047,4242.76151490475,28.75377572237126,34.43325378535734,-1.5608042110397946,0.024935931597666716,0,0,0.0,0.0,0.0,0.003914074037151716,1.0,1.0095601048173375
2021-06-21,4178.358147243008,4218.348772635034,4159.7511642300105,4172.396227162808,4693100,45.98067360099424,35.48000595018683,66.98200890260905,4241.5978008622615,32.809816884157385,31.502002952422224,-1.163714042488209,0.024085854226770884,0,0,-0.0,0.0,0.0,-0.002387286060051008,1.0,1.0071499960523234
2021-06-22,4132.67264947307,4178.615632121542,4132.67264947307,4136.4496960762135,4998641,38.147810496534646,36.36927413230276,41.70488322499841,4240.242438475549,36.83708686893998,5.335609092695648,-1.3553623867128408,0.02267628417662355,0,0,-0.0,0.0,0.0,-0.008615320580672159,1.0,0.9984730759635099
2021-06-23,4096.570622505981,4106.560933557549,4096.570622505981,4106.560933557549,1365366,28.166439496015833,33.63499592020712,17.229326647633258,4238.010251901892,36.90386013422663,-16.40566927257386,-2.2321865736566906,0.020936476678397563,-1,0,-0.0,0.0,0.0,-0.00722570433940406,1.0,0.9912584047257422
2021-06-24,4142.972495307359,4149.431299040774,4134.129317446844,4143.222427159543,4360050,31.54724184438621,32.939077894933476,28.763569743291683,4237.103336724476,47.34286061390979,-4.175508151641793,-0.9069151774156126,0.018678656629766806,0,0,0.0,0.0,0.0,0.008927541608455769,1.0,1.0001079053786628
2021-06-25,4132.803099400473,4132.803099400473,4128.835638269941,4128.835638269941,1892085,29.863132457945426,31.91376274927079,25.761871875294695,4236.452250271887,45.758476237859284,-6.151890873976097,-0.6510864525889701,0.015895132058864066,0,0,-0.0,0.0,0.0,-0.003472367014450861,1.0,0.9966351636771343
2021-06-28,4138.7800156022995,4152.319430708596,4094.9506977628243,4138.235695177873,4442112,31.601265156279496,31.809596884940355,31.184601698957778,4235.702096148223,51.30984483281532,-0.6249951859825771,-0.7501541236642879,0.011020424953579244,0,0,0.0,0.0,0.0,0.002276684695511566,1.0,0.9989041877012867
2021-06-29,4134.551635750478,4134.551635750478,4122.202072490586,4129.408492472514,2435519,30.375541515366187,31.331578428415632,28.46346768926729,4236.649106316968,44.10034824394255,-2.8681107391483422,0.9470101687447823,0.007289705815624565,0,0,-0.0,0.0,0.0,-0.002133083602667951,1.0,0.9967734415578647
2021-06-30,4185.385933543084,4188.076159871209,4165.309568005647,4177.488907889785,3702676,42.54628154018667,35.06981279900597,57.49921902254806,4238.598668478433,49.466852269448026,22.429406223542088,1.94956216146511,0.005989411783883955,0,0,0.0,0.0,0.0,0.011643414669417318,1.0,1.0083792880693851
2021-07-01,4275.014891193943,4275.014891193943,4242.078169836889,4266.026793384535,4389114,60.03365185544358,43.39109248448517,93.31877059736041,4241.50835802963,64.1685475595342,49.92767811287524,2.9096895511966068,0.008092592409334366,0,0,0.0,0.0,0.0,0.021194044424039937,1.0,1.0297509234970095
2021-07-02,4274.596892640065,4292.571167587688,4254.328769833297,4281.910293806241,1725515,71.55756117081174,52.77991537992736,109.1128527525805,4243.981767008924,63.39351186917586,56.332937372653134,2.473408979294618,0.010474783013836501,0,0,0.0,0.0,0.0,0.0037232537888267636,1.0,1.0335849475244676
2021-07-05,4228.565934262405,4256.699752230097,4228.565934262405,4234.803565811847,2995385,71.2945114079115,58.95144738925541,95.98063944522369,4244.516574635901,57.50769095223518,37.02919205596828,0.5348076269765443,0.011131464575342184,0,0,-0.0,0.0,0.0,-0.011001334629203496,1.0,1.0222141336490431
2021-07-06,4234.854768239411,4240.019518986857,4205.77777438637,4229.974690125332,4346725,70.30464160910824,62.73584546253968,85.44223390224538,4244.752814735342,63.152433457223935,22.706388439705698,0.23624009944160207,0.011370735182649297,0,0,-0.0,0.0,0.0,-0.0011402832767732907,1.0,1.0210485199671617
2021-07-07,4125.747455335216,4127.353775582503,4093.7262394747254,4127.353775582503,4524177,52.50690696776742,59.32619929761559,38.8683223080711,4243.391506383744,45.86723887314658,-20.457876989544488,-1.3613083515983817,0.011632412725310638,-1,0,-0.0,0.0,0.0,-0.024260408645563003,1.0,0.9962774656258111
2021-07-08,4110.88300473609,4142.387299597861,4107.934650065074,4117.549984193665,2399472,38.99829375508369,52.55023078343828,11.894419698374492,4241.629306164089,42.983035859209444,-40.65581108506379,-1.7622002196549147,0.01196198312704174,0,0,-0.0,0.0,0.0,-0.0023753213128558937,1.0,0.9939109865281921
2021-07-09,4134.93815523034,4140.66763634079,4098.416473373309,4124.419398310205,1840889,31.144104598449076,45.41485538844188,2.602603018463469,4240.715626977307,44.77197040266957,-42.81225236997841,-0.9136791867822467,0.012146382770857552,0,0,0.0,0.0,0.0,0.001668325616667632,1.0,0.9955691536877045
2021-07-12,4110.2018603193455,4134.404981704506,4056.7423767230516,4110.5654015863975,2448000,28.370377612748086,39.73336279654394,5.644407245156373,4239.176547447361,47.03671382052191,-34.08895555138757,-1.5390795299454112,0.012508686958021693,0,0,-0.0,0.0,0.0,-0.0033590174484883217,1.0,0.9922250195292908
2021-07-13,4071.207076324443,4074.1269138441157,4071.207076324443,4074.1269138441157,3544085,21.370810796323227,33.612512129803704,-3.112591870637729,4235.648889354552,46.341749095629005,-36.72510400044143,-3.527658092809361,0.013400381738114793,0,0,-0.0,0.0,0.0,-0.008864592624707734,1.0,0.9834293489391209
2021-07-14,4084.1675569238564,4089.916895908388,4048.0700715746443,4089.916895908388,3553269,19.95227014902005,29.05909813620915,1.7386141746418389,4232.073064271992,43.69057849012238,-27.320483961567312,-3.5758250825601863,0.013779115055440489,0,0,0.0,0.0,0.0,0.0038756726037711964,1.0,0.9872407991245489
2021-07-15,4018.640718402926,4018.640718402926,4007.5783974138594,4010.264028672782,2760359,13.660860555009702,23.926352275809332,-6.870122886589563,4227.700939298749,37.8436498295359,-30.796475162398895,-4.372124973242535,0.015885013166797128,0,0,-0.0,0.0,0.0,-0.019475424382165873,1.0,0.9680138655942098
2021-07-16,4022.2492649730907,4038.999097834075,4007.1606795043645,4021.0984334596683,3737075,11.102405335797073,19.651703295805245,-5.996190584219271,4222.76514817512,38.02592061353082,-25.647893880024515,-4.935791123629315,0.017210697695292824,0,0,0.0,0.0,0.0,0.0027016686954828284,1.0,0.970629118351679
2021-07-19,4092.644422223423,4095.984892106923,4085.4488128097614,4095.984892106923,4850559,29.296753230426805,22.866719940679097,42.156819809922226,4219.823185636925,46.98988296883115,19.29009986924313,-2.9419625381951846,0.01729369593998916,0,0,0.0,0.0,0.0,0.01862338360685789,1.0,0.9887055167627286
2021-07-20,4050.6729664424333,4072.729909859271,4020.988459217284,4053.977852765391,3350838,31.07159215524059,25.601677345532927,42.011421774655915,4214.956653567438,38.753612432274274,16.409744429122988,-4.866532069487221,0.017887523972654522,0,0,-0.0,0.0,0.0,-0.010255662666744825,1.0,0.9785656865060604
2021-07-21,4098.423588740035,4138.860934683388,4098.423588740035,4099.6854693442965,1335421,43.815510505348854,31.67295506547157,68.10062138510341,4210.260684865883,33.572333052943264,36.42766631963184,-4.695968701554193,0.01792426077560414,0,0,0.0,0.0,0.0,0.011274757346719566,1.0,0.9895987771692423
2021-07-22,4152.211510935371,4152.211510935371,4136.838986899803,4146.946075963383,4407982,61.33365303584728,41.559854388930134,100.88125032968156,4206.511124556119,37.448952798477166,59.32139594075143,-3.7495603097640924,0.017931292518851945,0,0,0.0,0.0,0.0,0.01152786158169472,1.0,1.0010067348938636
2021-07-23,4161.68400859435,4173.921784891759,4139.269821762958,4152.871064432009,3672531,70.01467551801963,51.0447947652933,107.9544370234723,4202.41767916419,41.74865118995261,56.909642258179,-4.093445391928981,0.017956294487899437,0,0,0.0,0.0,0.0,0.0014287594678330517,1.0,1.002436932743708
2021-07-26,4160.364931992977,4168.472213711481,4156.773824874931,4156.773824874931,3244329,76.58213389247967,59.55724114102208,110.63191939539486,4197.802708940959,42.61422928562285,51.07467825437278,-4.614970223231467,0.01799326058380696,0,0,0.0,0.0,0.0,0.0009397740460443949,1.0,1.0033789969558968
2021-07-27,4179.535797565018,4179.535797565018,4127.387757414688,4173.189757454954,4450257,83.16091289933713,67.4251317271271,114.63247524375723,4193.245688131747,55.59865237491078,47.20734351663013,-4.55702080921219,0.018096772608919832,0,0,0.0,0.0,0.0,0.003949200334592895,1.0,1.0073415416263984
2021-07-28,4142.591588133541,4192.636253585157,4118.566106969047,4138.039157463237,1816076,78.96185097113892,71.27070480846436,94.34414329648803,4187.9914867422585,52.35672896487322,23.07343848802367,-5.2542013894881165,0.017960617263788888,0,0,-0.0,0.0,0.0,-0.008422957506047823,1.0,0.9988567466272026
2021-07-29,4173.728427525826,4178.082374668536,4158.053144116063,4165.010402788217,1895232,80.60973465415324,74.38371475702732,93.06177444840509,4184.261582850315,54.46254105442901,18.67805969137777,-3.72990389194365,0.0164857442532525,0,0,0.0,0.0,0.0,0.006517880643138962,1.0,1.0053671756813127
2021-07-30,4112.972353318913,4128.228455274412,4112.972353318913,4128.228455274412,4987420,74.56541278425604,74.44428076610356,74.807676820561,4179.433438616595,51.848663562178835,0.3633960544574393,-4.828144233720195,0.014067488216918748,0,0,-0.0,0.0,0.0,-0.008831177825914138,1.0,0.996488599372534
2021-08-02,4061.3554418257277,4064.574378767553,4032.95248274021,4064.574378767553,2947802,56.31121650829917,68.3999260135021,32.13379749789331,4173.203387720885,49.05409304831434,-36.266128515608784,-6.23005089570961,0.012863298965980034,-1,0,-0.0,0.0,0.0,-0.015419223329448228,1.0,0.9811235191135598
2021-08-03,4127.539394389697,4157.14106717957,4122.024154055239,4122.024154055239,4981812,56.13415768560283,64.311336570869,39.7797999150705,4167.596160091587,52.93699591928961,-24.531536655798504,-5.607227629297995,0.011061958179551606,0,0,0.0,0.0,0.0,0.014134265960979997,1.0,0.9949909798732834
2021-08-04,4145.9976964286,4172.2869105301415,4116.294399134347,4132.985894953556,4176580,58.3043369997804,62.309003380506134,50.29500423832896,4162.154888366957,62.83945444879753,-12.013999142177177,-5.4412717246304965,0.011095114973756166,0,0,0.0,0.0,0.0,0.002659310205044063,1.0,0.9976369695399873
2021-08-05,4125.586724799277,4176.688579678455,4125.586724799277,4134.258050744662,1057160,60.01668052174088,61.54489576091771,56.96025004338722,4157.217655041398,62.08074684124857,-4.584645717530492,-4.937233325558736,0.011170382441945044,0,0,0.0,0.0,0.0,0.0003078055002943003,1.0,0.9979440476865086
2021-08-06,4132.713438164042,4175.744045011031,4117.956719206651,4133.058174477512,1405875,60.90777361188052,61.33252171123864,60.05827741316429,4152.381171454338,54.69685911945844,-1.2742442980743505,-4.836483587059774,0.011214360451260114,0,0,-0.0,0.0,0.0,-0.0002902277149666732,1.0,0.997654416665884
2021-08-09,4137.629399041442,4138.506126864558,4137.629399041442,4138.506126864558,1071392,62.639073425945895,61.76803894947439,64.38114237888891,4147.443549186539,61.80228612420327,2.6131034294145223,-4.93762226779927,0.011316036820704674,0,0,0.0,0.0,0.0,0.0013181407464062378,1.0,0.9989694656033234
2021-08-10,4127.691535155439,4127.691535155439,4077.314754765125,4120.311268875183,4357383,61.82388794259497,61.78665528051458,61.89835326675575,4143.52292934313,53.11955777777227,0.11169798624116822,-3.920619843408531,0.01111095034715802,0,0,-0.0,0.0,0.0,-0.00439647965512624,1.0,0.9945775166717061
2021-08-11,4178.181608138822,4211.139326115802,4109.115669705488,4188.734023269164,1625678,70.35790861583132,64.64373972562015,81.78624639625366,4142.605166369643,55.93999551403291,17.14250667063351,-0.9177629734876973,0.011714989964212856,0,0,0.0,0.0,0.0,0.016606210047975356,1.0,1.0110936798225503
2021-08-12,4200.318526150154,4232.4814875581105,4171.746963467552,4202.286655991048,3580939,75.19425449035765,68.16057798053265,89.26160751000765,4142.569726166057,56.8751494519421,21.101029529475,-0.0354402035854946,0.010771534030588783,0,0,0.0,0.0,0.0,0.0032354961299994045,1.0,1.014365069510683
2021-08-13,4257.874245377531,4272.2288667962475,4253.261768541258,4258.555328400686,2684032,81.12444939106028,72.48186845070853,98.40961127176377,4144.485679560427,62.35979748665828,25.927742821055233,1.9159533943702627,0.01110529682268335,0,0,0.0,0.0,0.0,0.013390012870592383,1.0,1.0279474308469103
2021-08-16,4213.516101920306,4218.7521164466225,4180.353089654471,4216.102364754122,3529553,77.81779806991533,74.2605116571108,84.93237089552437,4145.585747665705,54.90114722688464,10.671859238413575,1.100068105277387,0.011503949288073707,0,0,-0.0,0.0,0.0,-0.009968865113349934,1.0,1.017699961565183
2021-08-17,4254.293592790489,4332.353889232959,4242.623403347978,4255.572332329411,1033426,75.1766006529883,74.56587465573662,76.39805264749165,4148.119787410365,63.29258203801485,1.8321779917550316,2.5340397446598217,0.01165813637837408,0,0,0.0,0.0,0.0,0.009361719465174945,1.0,1.0272273831050756
2021-08-18,4258.201613353948,4263.703808731416,4258.201613353948,4263.703808731416,3443377,74.4785773643174,74.53677555859687,74.36218097575846,4150.0335891302,61.65869770284692,-0.17459458283840945,1.9138017198356465,0.012509584241797581,0,0,0.0,0.0,0.0,0.0019107832665021807,1.0,1.0291901919996056
2021-08-19,4277.998056493995,4286.9477073029275,4277.998056493995,4286.9477073029275,4533857,77.05118038920386,75.37491050213254,80.40372016334652,4152.1455806208505,69.36910170728301,5.028809661213984,2.1119914906503254,0.014047858350597207,0,0,0.0,0.0,0.0,0.00545157440906463,1.0,1.034800898912371
