日期,开盘,收盘,最高,最低,成交量,成交额,SMA_20,SMA_60,EMA_20,EMA_60,WMA_20,WMA_60
2023-05-08 17:04:30.946723,4029.26373131773,4043.007936193703,4016.713888878004,4036.4353125980133,4609137,1102488.2384214543,3998.661849321933,,4011.073593788147,3991.1645031414155,4017.291400293043,
2023-05-09 17:04:30.946723,4083.0176856677404,4067.4486088964954,4030.7181793663417,4036.1212984407584,1680563,1268928.8571800748,4005.2491509163056,,4016.4426428460847,3993.6656213628935,4023.8425202525254,
2023-05-10 17:04:30.946723,4084.373684925389,4085.0904694545193,4095.1330676265757,4116.244984632233,4588923,1199573.7440658172,4011.0446621018687,,4022.9805310945067,3996.6631573658974,4031.4464553514026,
2023-05-11 17:04:30.946723,4098.35087926061,4100.232732300831,4099.355468447422,4097.447815634802,4636409,593571.8315846227,4018.3109580948876,,4030.337883590347,4000.058881134256,4039.940557275114,
2023-05-12 17:04:30.946723,4124.367808605477,4123.877574310933,4117.339895027268,4138.634689963267,1457984,448236.21279682074,4026.3989012994325,,4039.246425563736,4004.118510418737,4049.994520724261,
2023-05-15 17:04:30.946723,4153.824838933395,4152.146193257147,4146.882578289561,4135.139953571546,3893820,2043130.3839458907,4035.544774480916,,4049.9987843916797,4008.9718770691766,4061.9704532916626,
2023-05-16 17:04:30.946723,4162.1587177354095,4155.016511204857,4161.51357067265,4146.325939126258,2367342,1171518.1238787896,4044.486174827638,,4060.000472659601,4013.7602257293624,4073.348713932037,
2023-05-17 17:04:30.946723,4119.792173153813,4131.56130602306,4123.6896319680645,4130.7278716310075,3871262,831945.2318892438,4053.17455034951,,4066.815790122788,4017.622556230795,4081.641583569696,
2023-05-18 17:04:30.946723,4138.247575123514,4147.486630537344,4154.035477241768,4143.964582913398,1946662,1730190.8224634049,4062.44056225971,,4074.4987273051265,4021.8803947326487,4090.6236864447283,
2023-05-19 17:04:30.946723,4126.209930126731,4125.98995186443,4136.189378291323,4105.329279231601,2296806,702278.1481229216,4068.130294782682,,4079.402653453632,4025.2938228353296,4096.676009264226,
2023-05-22 17:04:30.946723,4118.718269742284,4124.373218761646,4121.693159695896,4110.436321638993,3476329,1326640.1154243648,4074.650982445533,,4083.6855644353473,4028.542327619799,4102.032478214603,
2023-05-23 17:04:30.946723,4152.966956521932,4138.299868377316,4131.88751064365,4132.005474685706,2909782,1322955.29023211,4081.7943364093903,,4088.886926715535,4032.140935513488,4108.094276874773,
2023-05-24 17:04:30.946723,4126.845899777056,4136.655222639562,4161.4179316198515,4171.963058532769,2427104,943573.95194274,4088.613226984248,,4093.4362882321093,4035.5676334520476,4113.319123182409,
2023-05-25 17:04:30.946723,4115.499701620975,4119.172736963824,4127.799984042971,4144.759577012073,1926164,1880162.6185706945,4093.510608270678,,4095.8873785875107,4038.3087843868598,4116.2295527042725,
2023-05-26 17:04:30.946723,4109.620933696346,4110.336187973655,4069.567768616106,4093.366883327288,1430309,1877693.2311633576,4098.721897935303,,4097.263455671905,4040.6703386028203,4117.831988866461,
2023-05-29 17:04:30.946723,4103.921647109881,4110.727702664769,4134.920591552051,4089.433095753118,3186913,1458956.867227415,4103.889145659437,,4098.5457649093205,4042.9673013589495,4118.975398840696,
2023-05-30 17:04:30.946723,4075.7730667436776,4078.3672741129235,4083.4906153832335,4084.032923146603,1852072,1569950.3530272187,4105.60893165928,,4096.624003881092,4044.1279562033424,4116.544744407694,
2023-05-31 17:04:30.946723,4076.11746191192,4083.9226280095,4083.7598012447197,4097.538293435827,2787475,576915.330045762,4106.521929081044,,4095.4143490361785,4045.432699541249,4114.479382155335,
2023-06-01 17:04:30.946723,4078.7466712882538,4086.9540251281906,4068.4513187036964,4111.448444383927,2904524,1573107.8390304816,4108.187544416598,,4094.6086039020843,4046.794054478525,4112.615772255062,
2023-06-02 17:04:30.946723,4120.515450029301,4102.456002502582,4093.0675912262677,4084.5990979457456,4288696,545808.7973793546,4111.156139058864,,4095.35597519737,4048.619036380953,4112.069911120393,
2023-06-05 17:04:30.946723,4089.245978198011,4094.183503048469,4083.9142854976612,4065.634682957226,3541306,1773979.0054946288,4113.714917401603,,4095.244311183189,4050.1129533208714,4110.453469595595,
2023-06-06 17:04:30.946723,4065.9324385165087,4058.194991034686,4047.6935119030195,4056.419297900011,4716987,781372.9799638005,4113.252236508512,,4091.7158045023793,4050.377938163947,4105.165857560651,
2023-06-07 17:04:30.946723,4065.9618046341084,4064.8470375327834,4073.0679963983753,4033.953217133565,3391711,1926989.1098221627,4112.240064912426,,4089.156874314799,4050.8523348645645,4100.555838610581,
2023-06-08 17:04:30.946723,4063.298152826952,4072.5595382673932,4092.069697623492,4054.872955755259,1029825,803528.6218347253,4110.856405210754,,4087.5761756436177,4051.5640464515427,4096.7767408348645,
2023-06-09 17:04:30.946723,4065.4536698242487,4061.154338743558,4043.0616490895104,4095.746132642264,1184896,946140.9342218384,4107.720243432385,,4085.059810224564,4051.8784822643956,4092.0432106951307,
2023-06-12 17:04:30.946723,4052.0546215842223,4046.6707740421675,4021.579252299501,4063.315716325659,4608503,602957.5873359796,4102.446472471636,,4081.4037115405263,4051.7077377325195,4086.2289755151096,
2023-06-13 17:04:30.946723,4079.0943155385085,4084.669665344754,4074.856358820647,4116.772487889448,4313602,1073993.2237171927,4098.929130178631,,4081.7147547599766,4052.7884566706257,4084.5359462649303,
2023-06-14 17:04:30.946723,4073.811301479014,4079.1842224576058,4113.300851366725,4076.614367720814,3495567,750191.7565547776,4096.3102760003585,,4081.4737516835603,4053.653891614461,4082.6554788629282,
2023-06-15 17:04:30.946723,4056.0469681953364,4061.7791934108177,4060.3820336466156,4092.895756227173,2703766,1607447.4910806539,4092.0249041440316,,4079.5980794671086,4053.9202949520463,4079.3668043305915,
2023-06-16 17:04:30.946723,4073.244882533731,4073.040422386047,4077.579193384924,4069.680033628014,1538783,1836254.923184935,4089.3774276701124,,4078.9735406974833,4054.547184376112,4077.558758448878,
2023-06-19 17:04:30.946723,4081.116285658584,4083.8997746706464,4089.27104559181,4076.52193552454,1426080,1033098.408538749,4087.353755465563,,4079.442705837784,4055.5095643857685,4077.037077210834,
2023-06-20 17:04:30.946723,4085.199068306605,4087.6877121449807,4075.9615609556345,4081.1041188115155,4349416,1793933.257339998,4084.8231476539463,,4080.2279445337076,4056.564585623775,4077.0688826088744,
2023-06-21 17:04:30.946723,4052.627428590296,4057.4982562833407,4052.5607381928266,4030.7847006835923,2164317,1983378.9941395612,4080.8652993361343,,4078.0632123193873,4056.5951977765476,4074.4665120021496,
2023-06-22 17:04:30.946723,4056.602880673297,4069.850256585362,4063.000719676815,4055.3079171245913,3804227,1815885.787483257,4078.399175317212,,4077.2810260590036,4057.0297898686395,4073.4174603116,
2023-06-23 17:04:30.946723,4084.442318107676,4081.0082251491276,4082.687347645739,4106.3085592636735,3451262,1976831.406044142,4076.9327771759854,4049.7061398619917,4077.63599740092,4057.815968074557,4073.6659412479726,4075.2769001988377
2023-06-26 17:04:30.946723,4081.939427845891,4065.3000327946265,4078.0241996055865,4047.334894944749,3824198,1863862.4178057099,4074.6613936824783,4051.092776759446,4076.4611436288924,4058.0613472457067,4072.5580608307,4075.7881753769557
2023-06-27 17:04:30.946723,4036.6794591237385,4050.52343732994,4060.554782598485,4030.39286381827,3242406,1998643.703896556,4073.269201843329,4052.9177665201287,4073.990885886135,4057.814202658304,4070.2592078447447,4075.7695085104147
2023-06-28 17:04:30.946723,4085.698465236941,4085.0963649992427,4080.9559820741492,4095.1638608147628,2631156,931018.7891807903,4073.3278886928156,4055.406273037809,4075.048550563574,4058.708699784236,4071.3856043357832,4076.824544526123
2023-06-29 17:04:30.946723,4112.328007169476,4112.631075331979,4108.285041220017,4139.4814310791835,4245360,963160.9247922333,4074.6117412030057,4057.982061044131,4078.6278386367553,4060.4766465235066,4075.128764968086,4078.700767552161
2023-06-30 17:04:30.946723,4140.395085900659,4120.052764111422,4155.7608986018095,4119.495114029807,3238048,1269981.5442207614,4075.491579283447,4060.5384057770148,4082.5730696343426,4062.429961854258,4079.4564814355535,4080.73587257076
2023-07-03 17:04:30.946723,4094.1468621656672,4096.644536094515,4120.513295610563,4072.7576038317916,4108498,1161115.2381808974,4075.61463093575,4062.6637992197616,4083.913209297216,4063.5517511736107,4081.471048750893,4081.919680122154
2023-07-04 17:04:30.946723,4098.473858520141,4091.714202694802,4096.96707314685,4060.8848699228665,4941133,1584785.5597880995,4077.2905915187557,4065.263992981191,4084.656161049367,4064.475110239879,4083.004341299375,4082.8721523672375
2023-07-05 17:04:30.946723,4087.1462573001686,4086.7828622503334,4121.9396183233775,4119.206483758071,2912063,968261.0296386603,4078.3873827546327,4067.2240365896423,4084.8587040208877,4065.20651194514,4083.9083670833347,4083.577689064587
2023-07-06 17:04:30.946723,4092.2269050979617,4105.556423222316,4099.966386547773,4074.641947315944,3834607,464932.9160365265,4080.037227002379,4069.7348634360073,4086.8299153734047,4066.5294598558667,4086.4958947469227,4084.834488626313
2023-07-07 17:04:30.946723,4128.758482090342,4121.595612276082,4104.605210819414,4123.458519145187,1589929,1899553.5669136986,4083.0592906790057,4072.3928118036074,4090.1409341260405,4068.334907476202,4090.453836201561,4086.5348410472993
2023-07-10 17:04:30.946723,4107.44601487154,4111.615713398954,4089.4875860152674,4135.557663523537,1685487,1113960.8675543212,4086.306537646845,4074.7659281997985,4092.1861511996512,4069.753950293341,4093.1734955082243,4087.820837820917
2023-07-11 17:04:30.946723,4124.144412663341,4124.79411924983,4117.769176592484,4124.928089683313,1358488,1308732.827249711,4088.312760342098,4077.242688449456,4095.291671966335,4071.558545996832,4096.838979470413,4089.461106379935
2023-07-12 17:04:30.946723,4165.380349775299,4158.107290182016,4159.410687583966,4153.19080558212,2048873,1258804.1946825238,4092.258913728319,4080.581246692729,4101.2741117964,4074.3962097406084,4103.486077550405,4092.112404797396
2023-07-13 17:04:30.946723,4113.377540292911,4129.026838331163,4148.456118366553,4101.284511901004,3385190,776278.1036431341,4095.621295974336,4083.362254126026,4103.917228609234,4076.187377891118,4106.987784655437,4093.700784851114
2023-07-14 17:04:30.946723,4123.66909655296,4119.866666224864,4154.385670992672,4149.707513918825,2449366,1510445.7045180243,4097.962608166277,4085.1567768730242,4105.436222667866,4077.6194857053392,4109.29686753644,4094.89765082157
2023-07-17 17:04:30.946723,4115.415888658343,4115.041762784106,4108.789592584068,4119.056885121794,4995233,1535506.4355657226,4099.51970757195,4087.174815161015,4106.351036012269,4078.8464456095608,4110.923453690519,4095.8774864252114
2023-07-18 17:04:30.946723,4141.664829369818,4130.876979474109,4089.5491161690043,4127.772477890516,3043592,1895637.9653203755,4101.679170938407,4089.4322183339145,4108.686840151492,4080.55236475266,4113.909860538343,4097.310344271542
2023-07-19 17:04:30.946723,4121.973679187147,4124.942480064011,4144.154637670973,4098.191895074251,1088516,1739953.9498489925,4105.051382127441,4091.5099694826076,4110.234996333636,4082.0077783694255,4116.125413788401,4098.4746151479385
2023-07-20 17:04:30.946723,4156.973895650528,4152.364697818807,4138.006663909785,4155.235600354119,2721238,1591277.9194639886,4109.1771041891125,4093.695629259001,4114.247348856034,4084.3145626136675,4120.631443854245,4100.469852142568
2023-07-21 17:04:30.946723,4202.731004279304,4189.092485224638,4211.5795321969,4188.552236047474,4243449,573277.7255122402,4114.581317192888,4096.745330768059,4121.375457081615,4087.749904338617,4128.2424325242955,4103.597617911933
2023-07-24 17:04:30.946723,4167.384654839347,4174.842291151259,4168.854609874667,4175.944362013615,3361835,1866279.7494133473,4120.05843011072,4099.536323150878,4126.46753651682,4090.6053924308344,4133.981572901283,4106.15817399007
2023-07-25 17:04:30.946723,4183.357054033835,4181.4926263830375,4158.132564628637,4206.269776742893,4622059,2047098.2205602822,4126.606889563374,4101.828341021995,4131.708021265983,4093.5853017407426,4139.832448736743,4108.845265899322
2023-07-26 17:04:30.946723,4150.254362858512,4165.260363458178,4158.989830729613,4138.486231844976,4184945,651717.8792945202,4130.615089486321,4103.48830242006,4134.903482427145,4095.935303764265,4143.513731964818,4110.925004339852
2023-07-27 17:04:30.946723,4171.869469156648,4157.513733831615,4161.090904995683,4165.3711815428105,4377094,1801276.5010437912,4132.859222411304,4105.219502676969,4137.0568397037605,4097.954268684505,4146.075507616752,4112.696329959904
2023-07-28 17:04:30.946723,4208.965726705125,4207.068348592586,4162.684546711024,4209.139500694495,3883154,662281.7479174631,4137.210001635362,4107.952573325891,4143.724602455078,4101.531779501163,4153.14304344354,4116.035636383366
2023-07-31 17:04:30.946723,4234.5518302487635,4231.666440235749,4236.380469817924,4191.984849834597,2615564,1635870.8418000315,4143.961096842422,4111.096881726592,4152.100015577046,4105.798489689182,4162.138894738815,4120.091828741067
2023-08-01 17:04:30.946723,4210.21635716526,4217.398555042942,4193.84996055463,4253.480070179805,2811868,1148638.0182558303,4150.24531445983,4113.596047495699,4158.318924097608,4109.457508225371,4169.132938376961,4123.5771295055365
2023-08-02 17:04:30.946723,4210.426807961556,4220.591918802502,4199.479146575751,4255.312338945345,1075242,986875.6848220762,4156.9357672874385,4115.854404984832,4164.249685498074,4113.101259391835,4175.832614981024,4127.08519085986
2023-08-03 17:04:30.946723,4245.553798345687,4241.911273665037,4270.0167854516685,4202.14849829837,1838588,1639610.6937291615,4163.753509809574,4118.215714007569,4171.646027228261,4117.324538548333,4183.925520350318,4131.218202947734
2023-08-04 17:04:30.946723,4258.006405815029,4252.82479504637,4255.080579593475,4246.779056022183,3405297,1198912.1368416043,4170.314968948089,4120.3648343531595,4179.377338449033,4121.767169908924,4192.40849989668,4135.6316154408105
2023-08-07 17:04:30.946723,4254.134286194878,4254.65491772754,4253.935772042832,4273.856642855485,4514881,1254693.055117442,4177.466929164518,4122.073313094333,4186.5466317136525,4126.1241452472395,4200.440875970913,4140.034568994068
2023-08-08 17:04:30.946723,4234.163746501764,4227.447355314023,4227.5470194697,4238.362862270848,4000653,709471.3524055759,4182.599590967728,4123.280493829485,4190.441938723212,4129.446217708445,4205.200916556581,4143.489455624222
2023-08-09 17:04:30.946723,4247.110068322771,4235.878263431028,4228.171084611009,4203.126366258319,2921555,1845572.5829647256,4186.488139630178,4125.019109786285,4194.769207743004,4132.935792978038,4210.2750758388,4147.181185775092
2023-08-10 17:04:30.946723,4205.563867732168,4228.540456372419,4275.677321401338,4227.532404206316,2461115,1254333.5211300782,4191.463820532242,4126.370006883536,4197.9855171362815,4136.0703721057225,4214.28005838568,4150.575328286113
2023-08-11 17:04:30.946723,4224.4901582214425,4230.977971306173,4184.28334496632,4271.712311542968,2124285,578916.676955678,4197.019385786307,4128.119807207566,4201.127655628652,4139.182096669671,4218.04331084034,4154.005097611445
2023-08-14 17:04:30.946723,4253.134056259786,4246.240305117213,4265.8142408745025,4305.241558540443,4259045,1831203.445678683,4203.579312902962,4130.150925313492,4205.424098437086,4142.692201864673,4222.731017443284,4157.877900821598
2023-08-15 17:04:30.946723,4224.527804642085,4218.92967972062,4245.007276563404,4221.889478831147,2085262,1902906.0427411885,4207.9819479152875,4131.4947555025465,4206.710344273613,4145.191791302573,4224.192957140204,4160.788679654618
2023-08-16 17:04:30.946723,4230.285587839717,4243.228003165629,4241.476344968497,4248.465102861041,3177731,650128.7244418238,4213.896224070368,4133.270968511314,4210.188216549043,4148.406093330869,4227.549724306903,4164.452064823899
2023-08-17 17:04:30.946723,4210.443701638728,4207.026769527315,4209.370269563206,4164.386916412511,2225883,1933140.159570079,4216.6293276557935,4134.735202387373,4209.887126356498,4150.328082714359,4226.895490540898,4166.87028780803
2023-08-18 17:04:30.946723,4191.951122026348,4187.329719537122,4210.472969524145,4171.825622475757,3057475,797085.8484900402,4216.541189371417,4136.018427913431,4207.73880189751,4151.541251134778,4224.105051672454,4168.594698206383
2023-08-21 17:04:30.946723,4213.050690239443,4198.312145341687,4193.778084276082,4229.170790105278,2851071,1065356.133040045,4217.7146820809385,4137.478168624712,4206.841025082669,4153.074723075988,4222.36895224105,4170.637115171244
2023-08-22 17:04:30.946723,4144.515857217628,4143.49232596843,4133.276526265428,4156.098714612533,2091604,819236.3861181046,4215.814667060209,4138.5635861556375,4200.8078156432175,4152.760546121642,4215.300156420812,4170.834300657924
2023-08-23 17:04:30.946723,4133.652996071231,4140.762385490098,4161.800868275818,4137.3129246614535,4556913,768150.7597510753,4214.589768161805,4139.510915446981,4195.089203247682,4152.367163805853,4208.152320080801,4170.906392439381
2023-08-24 17:04:30.946723,4078.4689617152735,4089.2870498863354,4095.4413021676905,4052.1238389183663,1990964,871634.8061129124,4211.17843396454,4139.54979919295,4185.012807689459,4150.298963349475,4196.2187278640895,4169.259708322639
2023-08-25 17:04:30.946723,4062.812236207429,4070.893282176902,4063.258490591654,4071.395027768627,4742416,1299228.0335427276,4204.3696806437565,4139.023753854189,4174.144281450168,4147.695498392997,4182.858237217648,4167.00867497785
2023-08-28 17:04:30.946723,4084.335319242378,4069.9965298507964,4057.548030853556,4088.6709537898078,4683365,1780506.2659096639,4196.286185124509,4138.620637634227,4164.2254479645135,4145.147991227679,4170.060794284984,4164.745487305609
2023-08-29 17:04:30.946723,4064.3285394169675,4058.4472689599675,4061.763918583177,4086.586199357273,2527998,461212.90545223694,4188.33862082036,4138.624842266316,4154.151335678366,4142.30534459595,4156.933278459789,4162.116852267108
2023-08-30 17:04:30.946723,4070.8087276196616,4063.6702418564987,4049.356534635533,4091.7367759907274,2699257,561249.3454167442,4180.49253697306,4138.605229005044,4145.5340886477115,4139.727144506132,4145.060099510851,4159.659324384818
2023-08-31 17:04:30.946723,4073.4359956223834,4066.603720731691,4058.0452033883657,4079.4499718327097,3316337,1119322.507622096,4171.727159326393,4138.505965379449,4138.016910750947,4137.329655202052,4134.213545583101,4157.298619195528
2023-09-01 17:04:30.946723,4072.9572143358346,4076.5361815359324,4049.5913987377066,4106.184767540307,4534972,1046365.7147302612,4162.912728650872,4138.762329425988,4132.16160320666,4135.336426557261,4125.147738174486,4155.266823003937
2023-09-04 17:04:30.946723,4087.0365129065735,4091.645260289964,4080.892713168787,4097.605106606872,3560772,1166111.5342211712,4154.762245778992,4139.5119041967855,4128.302903881261,4133.903929302595,4118.360360235351,4153.722001065053
2023-09-05 17:04:30.946723,4109.693397493321,4107.904474570327,4124.542153177793,4098.368960029256,1364315,822195.0266330136,4148.785101741807,4139.899151017211,4126.360196327839,4133.051488163832,4113.897715358336,4152.68569189697
2023-09-06 17:04:30.946723,4080.8396376343,4096.213205714993,4103.6469746287485,4115.5100403817005,3267756,1889332.8731694568,4141.8018488560065,4140.182967404834,4123.489054364711,4131.8436756245255,4108.890868117687,4151.253365821488
2023-09-07 17:04:30.946723,4077.1709743401025,4093.2963992607233,4054.504756979416,4114.542663806193,4629177,576148.2507111838,4135.039646000421,4140.708254169,4120.613563402427,4130.579830497843,4104.271301489565,4149.716101292173
2023-09-08 17:04:30.946723,4095.275827171356,4087.174020778605,4073.6358920759526,4076.051004683377,3662123,797445.6621722991,4127.849448474042,4140.943814142209,4117.428845057301,4129.156689195574,4099.712670516059,4147.960880525275
2023-09-11 17:04:30.946723,4102.311858869833,4089.0526027920864,4074.878921723575,4066.1591511585343,2568340,727343.0940584643,4119.990063357786,4141.029694610899,4114.726345793947,4127.8418011167705,4096.017732832063,4146.259529333469
2023-09-12 17:04:30.946723,4083.69846228354,4088.2976965564344,4084.5382228687936,4093.632360282827,1996853,1635686.2077557244,4113.458464199577,4141.039861017756,4112.209331580851,4126.545273098399,4092.999412184315,4144.530611364469
2023-09-13 17:04:30.946723,4057.966143482714,4074.2032741550793,4076.8564334026864,4099.611406542666,4019984,555193.3098504223,4105.007227749049,4141.3182779822855,4108.58970706411,4124.829141985503,4089.2608226562684,4142.339247860775
2023-09-14 17:04:30.946723,4098.259613939314,4086.96533465411,4110.722698412752,4085.856536346939,2222536,1686702.0371146882,4099.004156005389,4141.603529283432,4106.530243025063,4123.587705679556,4087.542547123417,4140.5571841450965
2023-09-15 17:04:30.946723,4101.1504608530895,4111.769343849757,4109.607964105093,4098.274831359217,3815098,505158.41274654644,4095.226137221021,4142.116214595108,4107.029205008367,4123.200218406448,4088.7582792990706,4139.579014130878
2023-09-18 17:04:30.946723,4138.2998252268135,4138.3783956635325,4081.43429561816,4124.283740373247,4695908,649673.6783892288,4092.2294497371136,4143.334187309591,4110.014842213621,4123.697863562417,4092.868018198357,4139.4564626904985
2023-09-19 17:04:30.946723,4139.332704865676,4148.909818343568,4133.650372752138,4115.691221149603,3225209,458383.17367808876,4092.5003243558704,4144.973960326484,4113.719125654568,4124.524485030652,4098.266148541829,4139.639270265383
2023-09-20 17:04:30.946723,4149.570906625719,4150.490805587451,4116.384586671002,4152.2658606558325,2375976,650713.1184018394,4092.986745360738,4146.063867669622,4117.22119041008,4125.375839803006,4103.789051516266,4139.820150437873
2023-09-21 17:04:30.946723,4098.5586830198945,4110.961850176762,4092.304125409807,4080.000584565554,2098072,428666.4359653317,4094.070485375259,4146.036047250368,4116.625062768811,4124.903249979195,4105.500966260649,4138.669264618436
2023-09-22 17:04:30.946723,4106.5711883783915,4107.65457792534,4127.6745400415375,4117.721920254559,2123781,1189628.5222148604,4095.908550162681,4145.8294108139335,4115.770730878957,4124.33771974792,4106.794689360657,4137.410855788107
2023-09-25 17:04:30.946723,4095.693305250979,4102.496972174217,4082.534883242494,4063.3381251553883,4216536,1038873.6672648882,4097.533572278852,4145.926951415261,4114.506563383267,4123.621629663537,4107.42215812366,4135.990120095001
2023-09-26 17:04:30.946723,4103.42626108757,4091.876801492885,4102.879675266659,4075.8210072440984,2062245,1322734.775410748,4099.205048905498,4145.929661395229,4112.351347965136,4122.580815625155,4106.883418048807,4134.217984031971
2023-09-27 17:04:30.946723,4079.734347280858,4074.9672791184053,4053.297030036935,4079.9599516696503,2623811,955037.4488084154,4099.769900768593,4145.7327350096975,4108.790960455923,4121.019716067556,4104.575059021464,4131.891348547487
2023-09-28 17:04:30.946723,4088.160829786932,4090.644327556529,4116.560006399226,4063.2319887799013,3262409,1475758.437379902,4100.971931109835,4145.484200081934,4107.0627097035995,4120.023801690145,4103.705956810792,4130.085171253941
2023-09-29 17:04:30.946723,4093.8285392674156,4088.732479244912,4113.241480114196,4060.8371483295023,1715966,1122626.1041498627,4101.581745995283,4144.936481198081,4105.316973469439,4118.997856691941,4102.540294728418,4128.224459095348
2023-10-02 17:04:30.946723,4097.128018953467,4087.3935558032517,4109.279716797297,4093.496934933538,2891415,1124522.0801151684,4101.369160770949,4144.532778571486,4103.609981310755,4117.961650105426,4101.189038519652,4126.337805803714
2023-10-03 17:04:30.946723,4126.1154491574025,4125.41000227442,4125.343996913085,4134.11002833709,2397372,1722571.1345646873,4102.244437156153,4144.543043288562,4105.686173783485,4118.205858373261,4103.478642472365,4125.710829531681
2023-10-04 17:04:30.946723,4107.371995921211,4113.876766935197,4129.835372376044,4119.4989953615295,1949157,1404327.78311736,4103.127615217163,4143.8058679011165,4106.466230274124,4118.063920949063,4104.586483403701,4124.705377847964
2023-10-05 17:04:30.946723,4099.1584147062285,4106.4638010456465,4090.2742183244695,4088.938601702203,2288022,913667.663413651,4103.785985306409,4143.429817279691,4106.465998919031,4117.683589148951,4104.904215387367,4123.48104778713
