date,open,high,low,close,volume,body,upper_shadow,lower_shadow,total_range,hammer,hanging_man,bullish_marubozu,bearish_marubozu,bullish_engulfing,bearish_engulfing,morning_star_simple,evening_star_simple,long_lower_shadow,long_upper_shadow,ma5,ma10,ma20,rsi,ema12,ema26,macd_line,signal_line,macd_histogram,uptrend,downtrend,position,signal,daily_return,strategy_return,cumulative_return,benchmark_return,cum_max,drawdown
2021-07-15 10:16:53.648408,4010.666030940934,4027.8223616008077,3921.6479890067258,3998.5580863726946,81635756,12.107944568239418,17.156330659873674,76.9100973659688,106.17437259408189,True,True,False,False,False,False,False,False,True,False,3923.2788639490414,3883.685336493061,3852.5096108317057,89.61293803516014,3890.97514786394,3867.7301820711145,23.244965792825496,2.079421086452995,21.1655447063725,True,False,-1,-2.0,0.01564240303810993,0.01564240303810993,0.9870780918233113,0.9945007952323986,1.014322758913672,-0.02685995838202382
2021-07-16 10:16:53.648408,3858.167714038341,3906.763757589212,3858.167714038341,3893.7175443270876,126454889,35.54983028874676,13.046213262124638,0.0,48.5960435508714,False,False,False,False,False,False,False,False,False,False,3929.1920233803103,3894.5548448245404,3856.5651881578533,58.77239888580418,3891.3970550121167,3869.655171867853,21.74188314426374,6.011913498015144,15.729969646248595,False,False,0,1.0,-0.026219587106389497,0.026219587106389497,1.0129588718326814,0.9684253950044291,1.014322758913672,-0.001344628294105643
2021-07-28 10:16:53.648408,3870.0834278801763,3900.5370895732613,3870.0834278801763,3900.5370895732613,117157976,30.453661693084996,0.0,0.0,30.453661693084996,False,False,True,False,False,False,False,False,False,False,3867.4931047298187,3900.024734679355,3879.606882182042,34.258202422451006,3883.0705327512196,3876.373709474597,6.696823276622581,11.624823533056166,-4.9280002564335845,True,False,1,1.0,0.014531822624240798,0.0,1.0129588718326814,0.9701215172124712,1.014322758913672,-0.001344628294105643
2021-07-29 10:16:53.648408,3878.671674425386,3879.292441693254,3815.540997106691,3879.292441693254,111071390,0.6207672678683593,0.0,63.13067731869478,63.75144458656314,True,True,False,False,False,False,False,False,True,False,3859.4556081720884,3888.0981702114104,3885.8917533522363,46.833044638900624,3882.489287973071,3876.589911861164,5.899376111906804,10.479734048826293,-4.580357936919489,False,False,0,-1.0,-0.005446595530855802,-0.005446595530855802,1.0074416945684168,0.9648376576924347,1.014322758913672,-0.006783900178504165
2021-07-30 10:16:53.648408,3861.3034310331177,3861.3034310331177,3832.938699068062,3846.8121459599624,94853999,14.491285073155268,0.0,13.873446891900585,28.364731965055853,False,False,False,False,False,True,False,False,False,False,3860.6240467632815,3883.407630374699,3888.981237599619,32.77816783032836,3877.000496894131,3874.384151424038,2.616345470093165,8.907056333079668,-6.2907108629865025,False,True,-1,-1.0,-0.008372737096127403,-0.0,1.0074416945684168,0.9567593256441326,1.014322758913672,-0.006783900178504165
2021-08-02 10:16:53.648408,3817.501095436983,3881.0694571887025,3817.501095436983,3826.301054915782,121642246,8.799959478798883,54.76840227292041,0.0,63.568361751719294,False,False,False,False,False,False,False,False,False,True,3859.52196036197,3873.4880414223835,3888.4369058623015,29.197870721901637,3869.200582743616,3870.8224405715746,-1.6218578279585927,6.801273500872016,-8.423131328830609,False,True,0,1.0,-0.005331971062252583,0.005331971062252583,1.0128133445307623,0.9516579126062578,1.014322758913672,-0.0014881006756924942
2021-08-23 10:16:53.648408,3746.9013776562906,3746.9013776562906,3732.7766425074087,3732.7766425074087,104465618,14.124735148881882,0.0,0.0,14.124735148881882,False,False,False,True,False,True,False,False,False,False,3783.7595187761485,3819.057919890876,3840.2787716790954,8.10279584046971,3811.6029998630956,3836.771983233204,-25.168983370108435,-13.330566464853874,-11.838416905254562,False,True,-1,-1.0,-0.01479828100616476,-0.0,1.0128133445307623,0.9283970019217904,1.014322758913672,-0.0014881006756924942
2021-08-24 10:16:53.648408,3740.9715394020636,3771.485289788846,3714.564502244107,3714.564502244107,76032157,26.407037157956438,30.51375038678225,0.0,56.92078754473869,False,False,False,False,False,False,False,False,False,False,3767.7358819577084,3800.0017670263564,3833.7736433079212,8.564184884892668,3796.674000229405,3827.719577234012,-31.045577004606912,-16.873568572804484,-14.172008431802428,False,True,0,1.0,-0.0048789793784896895,0.0048789793784896895,1.017754839952987,0.9238673720943623,1.017754839952987,0.0
2021-08-26 10:16:53.648408,3672.887259518461,3672.887259518461,3666.9709715078366,3666.9709715078366,104206060,5.916288010624612,0.0,0.0,5.916288010624612,False,False,False,True,False,True,False,False,False,False,3720.484016655582,3762.924608089186,3813.0938618689374,7.922739519495082,3764.038957210061,3807.001803541333,-42.962846331271976,-25.23430726818051,-17.728539063091468,False,True,-1,-1.0,-0.008729295557977856,-0.0,1.017754839952987,0.9120301539915547,1.017754839952987,0.0
2021-08-27 10:16:53.648408,3662.9663231371314,3671.8281143175655,3658.378113049984,3658.378113049984,103967870,4.588210087147218,8.861791180434011,0.0,13.450001267581229,False,False,False,False,False,False,False,False,False,False,3694.3906320576725,3744.362941436558,3803.6721602234393,10.376707654706266,3747.783442723896,3795.9926412827144,-48.20919855881857,-29.829285526308123,-18.379913032510448,False,True,0,1.0,-0.00234331237542329,0.00234331237542329,1.0201397574645958,0.9098929824449471,1.0201397574645958,0.0
2021-08-30 10:16:53.648408,3646.02852994534,3670.4035725618323,3590.7581425105977,3670.4035725618323,99816352,24.375042616492465,0.0,55.27038743474213,79.6454300512346,True,True,False,False,True,False,True,False,True,False,3681.9160180685567,3732.8377684223533,3795.8772861057414,12.019040919320759,3735.8788473143477,3786.68974730339,-50.810899989042355,-34.02560841885497,-16.785291570187383,False,True,1,1.0,0.0032871013165509666,0.0,1.0201397574645958,0.9128838928654623,1.0201397574645958,0.0
2021-08-31 10:16:53.648408,3726.3607931284655,3760.1269558856325,3726.3607931284655,3736.753264646076,89644851,10.392471517610375,23.373691239556592,0.0,33.76616275716697,False,False,False,False,False,False,False,False,False,True,3686.3537705489507,3727.0448262533296,3789.7149637023713,35.2535805834041,3736.013373057691,3782.9907485880335,-46.97737553034267,-36.61596184115251,-10.361413689190158,False,False,0,-1.0,0.018076947336320703,0.018076947336320703,1.0385807701359704,0.9293860469209667,1.0385807701359704,0.0
2021-09-27 10:16:53.648408,3828.092110246037,3833.985073700816,3826.134648712455,3833.985073700816,133497193,5.892963454778965,0.0,1.9574615335818635,7.850424988360828,False,False,False,False,True,False,False,False,False,False,3773.20720254738,3757.3529562587005,3738.007894725767,62.348487853432346,3760.0077496336444,3756.819541832122,3.188207801522367,-9.948381584074681,13.136589385597048,True,False,1,1.0,0.020895065028770476,0.0,1.0385807701359704,0.9535690422252927,1.0385807701359704,0.0
2021-09-28 10:16:53.648408,3776.7950298293667,3792.2624779442444,3763.218363324776,3792.2624779442444,94503953,15.467448114877698,0.0,13.576666504590776,29.044114619468473,False,False,False,False,False,False,False,False,False,False,3782.618581956718,3762.488417970465,3740.7833553906758,63.25227460866435,3764.9700155275827,3759.444944507094,5.525071020488667,-6.853691063162012,12.37876208365068,True,False,0,-1.0,-0.010882305213644972,-0.010882305213644972,1.0272786172063284,0.9431920128655139,1.0385807701359704,-0.01088230521364486
2021-10-06 10:16:53.648408,3609.402949593505,3640.229100025152,3536.230450909128,3638.645755381588,103351402,29.242805788082933,1.5833446435640326,73.17249868437693,103.9986491160239,True,True,False,False,False,False,False,False,True,False,3702.8010997960346,3740.0073577243274,3743.918305561766,33.11750193914702,3723.960593441512,3740.171145079899,-16.210551638386733,-5.851071822805407,-10.359479815581325,False,True,1,1.0,-0.011615494415964656,-0.0,1.0272786172063284,0.9049852519658256,1.0385807701359704,-0.01088230521364486
2021-10-07 10:16:53.648408,3643.2326541155458,3672.5827057457113,3643.2326541155458,3652.198343641259,123245191,8.96568952571306,20.38436210445252,0.0,29.35005163016558,False,False,False,False,False,False,False,False,False,True,3679.832776251772,3731.5010959482015,3739.11743009498,32.023639596640606,3712.9202473183964,3733.6546412696293,-20.73439395123296,-8.827736248490918,-11.906657702742041,False,True,0,-1.0,0.0037246242615474046,0.0037246242615474046,1.031104844067344,0.90835598199164,1.0385807701359704,-0.00719821345011773
2021-10-13 10:16:53.648408,3616.3514444530765,3619.6275976013,3602.9674788395128,3619.6275976013,81901043,3.2761531482233295,0.0,13.38396561356376,16.66011876178709,True,True,False,False,False,False,False,False,True,False,3637.818001636143,3670.3095507160892,3720.0612827792925,23.599285346359665,3674.2677642519348,3707.2481685398375,-32.98040428790273,-21.299738256274672,-11.680666031628057,False,True,1,1.0,-0.004216644311738849,-0.0,1.031104844067344,0.9002551536084175,1.0385807701359704,-0.00719821345011773
2021-10-14 10:16:53.648408,3669.068528650676,3669.068528650676,3638.3281288898834,3645.430971908482,63859172,23.637556742193738,0.0,7.102843018598833,30.74039976079257,False,False,False,False,False,False,False,False,False,False,3636.464527289588,3658.14865177068,3715.706133961473,32.481939809226105,3669.831334660634,3702.669116937515,-32.837782276880716,-23.60734706039588,-9.230435216484835,False,True,0,-1.0,0.007128737311065336,0.007128737311065336,1.038455319640867,0.9066728361114247,1.0385807701359704,-0.00012079031184730749
2021-11-01 10:16:53.648408,3577.318989521776,3577.318989521776,3546.099787293195,3546.099787293195,75155069,31.219202228581253,0.0,0.0,31.219202228581253,False,False,False,True,False,False,False,False,False,False,3541.270282582014,3572.921298256555,3604.119714212963,27.72404843998126,3576.709890447815,3622.737176631419,-46.02728618360425,-41.77724502456597,-4.250041159038275,False,True,-1,-1.0,0.0015987727457491552,0.0,1.038455319640867,0.8819676949186671,1.0385807701359704,-0.00012079031184730749
2021-11-02 10:16:53.648408,3541.820404482955,3555.2118497743504,3541.820404482955,3555.2118497743504,77488257,13.391445291395485,0.0,0.0,13.391445291395485,False,False,True,False,False,False,False,False,False,False,3538.609743852907,3563.932976594961,3597.8099507407933,41.78707604881735,3573.402499574974,3617.7353005679324,-44.332800992958255,-42.28835621824443,-2.044444774713824,False,True,0,1.0,0.0025696012598988016,-0.0025696012598988016,1.0357869035431693,0.8842340002187201,1.0385807701359704,-0.0026900811888086462
2021-11-05 10:16:53.648408,3528.4978644879457,3549.3776687819322,3503.099104002075,3540.4145698087445,108632632,11.916705320798883,8.963098973187698,25.398760485870753,46.278564779857334,True,True,False,False,False,False,False,False,True,False,3540.54812568734,3547.9611584140243,3582.589778736631,28.272523760690646,3558.0699281557786,3600.4986038595193,-42.42867570374074,-42.89989815351866,0.47122244977792604,False,True,1,1.0,0.002077449145251764,0.0,1.0357869035431693,0.8805536968755666,1.0385807701359704,-0.0026900811888086462
2021-11-08 10:16:53.648408,3514.6240638250347,3541.0047054445427,3492.102680956975,3512.1926433831336,114793509,2.431420441901082,26.38064161950797,20.089962426158763,48.902024487567815,False,False,False,False,False,True,False,True,False,False,3533.766696905327,3537.51848974367,3574.8333696575596,31.88797941395383,3551.011884344602,3593.957421602009,-42.94553725740707,-42.90902597429634,-0.03651128311072682,False,True,-1,-2.0,-0.007971362073322275,-0.007971362073322275,1.0275302711042213,0.873534484532769,1.0385807701359704,-0.01063999965096818
2021-11-09 10:16:53.648408,3596.659681408127,3596.659681408127,3574.776717257792,3574.776717257792,151439906,21.882964150335283,0.0,0.0,21.882964150335283,False,False,False,True,False,False,False,False,False,False,3537.6796704020153,3538.144707127461,3571.8244600432467,66.90045396020984,3554.6680124850927,3592.5366286876224,-37.868616202529665,-41.90094401994301,4.032327817413346,False,False,0,1.0,0.017819089164304414,-0.017819089164304414,1.0092206175843934,0.8891000734007531,1.0385807701359704,-0.028269493712783755
2021-11-11 10:16:53.648408,3558.3601898394545,3558.3601898394545,3543.291978325447,3543.291978325447,112174711,15.068211514007544,0.0,0.0,15.068211514007544,False,False,False,True,False,False,False,False,False,False,3551.9004338913933,3546.2267657310695,3565.177443518123,50.69605131607722,3557.364489243542,3588.6343934066263,-31.269904163084448,-38.2447704487139,6.974866285629453,False,True,-1,-1.0,-0.012687792344606597,-0.0,1.0092206175843934,0.8812693511179851,1.0385807701359704,-0.028269493712783755
2021-11-12 10:16:53.648408,3574.152623957182,3574.152623957182,3563.808252650825,3563.808252650825,88857388,10.344371306357061,0.0,0.0,10.344371306357061,False,False,False,True,False,False,False,False,False,False,3556.5791704598096,3548.5636480735748,3563.518106939846,54.02894914353548,3558.355837460047,3586.7954200173076,-28.439582557260564,-36.283732870423236,7.844150313162672,False,False,0,1.0,0.005790173220518557,-0.005790173220518557,1.003377055390861,0.8863720533148922,1.0385807701359704,-0.03389598166784902
2021-11-19 10:16:53.648408,3582.10738488409,3590.0881988458527,3582.10738488409,3590.0881988458527,116845946,7.980813961762578,0.0,0.0,7.980813961762578,False,False,True,False,True,False,False,False,False,False,3563.296794450472,3559.937982455141,3553.9495704345827,62.662976719144,3563.5748513567178,3579.9360925168535,-16.361241160135705,-26.349253215536695,9.98801205540099,True,False,1,1.0,0.00895290660335113,0.0,1.003377055390861,0.8929082663259501,1.0385807701359704,-0.03389598166784902
2021-11-23 10:16:53.648408,3640.944987010566,3640.944987010566,3629.877799874905,3629.877799874905,127020315,11.067187135660788,0.0,0.0,11.067187135660788,False,False,False,True,False,False,False,False,False,False,3594.1821460141714,3574.4844423293907,3556.314574728426,57.58169330577475,3578.8497947934775,3585.186923171062,-6.337128377584577,-20.057296108978903,13.720167731394326,True,False,0,-1.0,0.007583959598874035,0.007583959598874035,1.014497665945371,0.9028045311820818,1.0385807701359704,-0.023188474968053208
