日期,开盘,收盘,最高,最低,成交量,成交额,atr,atr_avg,adjusted_period,adaptive_ma,price_above_ma,price_below_ma,signal,returns,strategy_returns,cum_returns,benchmark_returns
2023-06-05 17:38:10.740344,4334.483057410069,4337.786090920328,4358.925961900424,4324.581501404551,1277998,725748.0504141346,30.492103253212917,33.92062482800114,37.978503289858025,4154.548296876733,True,False,0,0.004409683548138199,0.004409683548138199,1.0804580268812325,1.0854034356792885
2023-06-06 17:38:10.740344,4352.672397840144,4350.88677220606,4343.929952867518,4368.324060864114,3738467,846389.3161028526,30.119150063347075,33.587938419755076,37.93450356311967,4163.452143404063,True,False,0,0.0030201307789599063,0.0030201307789599063,1.0837211514235907,1.0886814960029725
2023-06-07 17:38:10.740344,4360.232338365575,4350.306549584857,4353.565969585939,4361.964988956855,4007410,1912035.4238765072,28.86467702718554,33.21357015832848,37.38125524572526,4172.811020764475,True,False,0,-0.00013335732497343766,-0.00013335732497343766,1.0835766292698197,1.0885363123509175
2023-06-08 17:38:10.740344,4360.49009729808,4359.458916778034,4350.967595735463,4333.634759935877,2921004,1326789.1148364276,27.048344933585604,32.774608526221265,36.505670792037456,4188.9996700534375,True,False,0,0.00210384419784182,0.00210384419784182,1.085856305674226,1.0908264231557971
2023-06-09 17:38:10.740344,4352.867202243382,4352.463218701419,4340.636982941076,4357.79322208316,1666874,2028412.81827085,26.81392417354183,32.29740481268162,36.604383125552744,4199.134661763609,True,False,0,-0.0016047170555253398,-0.0016047170555253398,1.084113813540661,1.0890759553899414
2023-06-12 17:38:10.740344,4333.035367006659,4318.957644129263,4319.186723938401,4344.4930223667025,1470256,2117828.090231942,26.903894946180767,31.970543970232903,36.83042676485606,4208.410590644569,True,False,0,-0.007698071847727639,-0.007698071847727639,1.075768227512911,1.080692170437717
2023-06-13 17:38:10.740344,4318.356993743809,4311.306993358865,4310.708132234064,4304.932719696209,3966366,821640.2641803457,25.891797756857937,31.440015555120926,36.47060111116306,4216.950462800887,True,False,0,-0.0017714113915420215,-0.0017714113915420215,1.0738625994200357,1.0787778200162534
2023-06-14 17:38:10.740344,4339.895144033334,4329.958378872468,4346.159613737134,4316.006855536373,2264683,1070045.2943372373,26.493587736810305,30.933091719847614,37.129608625452214,4220.0047308028215,True,False,0,0.004326155744031501,0.004326155744031501,1.0785082962728172,1.0834447808788505
2023-06-15 17:38:10.740344,4351.110364204071,4346.206401737713,4377.644902479171,4368.040748395352,4372234,1382879.429870027,25.8766121709836,30.441521907917963,37.00086628339892,4228.600690769672,True,False,0,0.003752466292638257,0.003752466292638257,1.0825553623009116,1.0875103708990332
2023-06-16 17:38:10.740344,4325.590226852318,4329.294165960094,4310.303653269467,4285.20422914001,1161308,1759953.7558638458,29.052902364764254,30.119178189169133,39.291962205802605,4226.042964292365,True,False,0,-0.0038912638320300896,-0.0038912638320300896,1.0783428537734199,1.0832785811257961
2023-06-19 17:38:10.740344,4336.253326194346,4340.398494330791,4321.488204022782,4357.002344099611,2441092,1713076.724499616,29.062076460922203,29.902869266310205,39.43765074989959,4234.049185096635,True,False,0,0.002564928125699417,0.002564928125699417,1.0811087256882104,1.0860571128264935
2023-06-20 17:38:10.740344,4329.534051039418,4333.713681919782,4340.134139800302,4325.2647353186285,4437772,2159512.4963831417,28.823168013532527,29.708928421469004,39.40370760239445,4242.102208022863,True,False,0,-0.00154013794349539,-0.00154013794349539,1.079443669118734,1.0843844350582263
2023-06-21 17:38:10.740344,4324.438620009589,4315.210178513842,4274.4642047377665,4328.60713603906,3527877,796684.459661654,30.144718198288825,29.55033930960393,40.40228227666525,4243.929907285137,True,False,0,-0.004269664487327907,-0.004269664487327907,1.0748348068186266,1.0797544773452472
2023-06-22 17:38:10.740344,4304.427341843057,4298.869004157532,4308.927950305529,4308.410338977491,3039082,726219.9777055435,29.834935832257088,29.44023275307581,40.26813855888421,4251.0324837734315,True,False,0,-0.003786877968928515,-0.003786877968928515,1.0707645385684477,1.0756655789031366
2023-06-23 17:38:10.740344,4305.318537816416,4303.592052463107,4270.850743855253,4310.5166820602035,3253179,1959142.2851294007,28.965943305871274,29.18876625468307,39.847322804350426,4263.5382915859245,True,False,0,0.0010986723021817468,0.0010986723021817468,1.0719409579091312,1.0768473828810878
2023-06-26 17:38:10.740344,4297.973597543753,4307.880650310545,4327.489779591014,4291.512920248396,3051806,1612101.9895682528,29.354435405787886,29.01185114420587,40.23616849533604,4264.646850554039,True,False,0,0.0009965158860685275,0.0009965158860685275,1.0730091641026152,1.077920478405
2023-06-27 17:38:10.740344,4323.170711755647,4310.121305009016,4323.628415267453,4293.423096490921,3018290,1020519.9207387693,30.720656979054834,28.95460374962036,41.219877325696515,4265.755983589526,True,False,0,0.0005201292422782888,0.0005201292422782888,1.0735672675460974,1.078481136366669
2023-06-28 17:38:10.740344,4308.277404694299,4320.492915759432,4338.5382345574235,4342.893991582976,1193080,1223666.853523758,31.823503462938657,28.985601350651706,41.9581461001658,4271.334062646887,True,False,0,0.0024063384801635834,0.0024063384801635834,1.0761506337730378,1.0810763270252388
2023-06-29 17:38:10.740344,4345.530692678518,4328.973967857938,4310.875385163076,4358.251948893584,4037419,1510815.3779615946,33.176153412738195,29.05652893789131,42.835592980601795,4272.706441342389,True,False,0,0.0019629825262692524,0.0019629825262692524,1.078263098662768,1.0831984609647527
2023-06-30 17:38:10.740344,4334.825366615992,4326.949454172946,4339.60534356236,4363.166581469832,3833329,1529921.9226165796,33.2415904733722,29.135208798561678,42.81884485757537,4277.6651779115155,True,False,0,-0.0004676659411729789,-0.0004676659411729789,1.0777588317358997,1.0826918859370285
2023-07-03 17:38:10.740344,4331.911288304429,4329.3727002774285,4302.29992509637,4341.230949416423,4436498,1340854.7813128927,34.00049080505232,29.31062817615365,43.20011062247667,4278.867678431652,True,False,0,0.0005600356856827471,0.0005600356856827471,1.0783624151422315,1.0832982320297524
2023-07-04 17:38:10.740344,4321.132208514995,4327.001078778864,4330.99106541104,4330.963770123398,1893958,1425896.5696949617,31.626615430433894,29.386001444507986,41.52495329462026,4290.297263016286,True,False,0,-0.0005477979519786791,-0.0005477979519786791,1.0777716904197259,1.0827048034768643
2023-07-05 17:38:10.740344,4354.272943973032,4340.1353852926,4325.23152213887,4320.947809960225,4754305,827076.5976576688,28.652811517000764,29.375408168998753,39.508026136800666,4300.268337829157,True,False,0,0.00303542945208668,0.00303542945208668,1.0810431903514512,1.0859912775252536
2023-07-06 17:38:10.740344,4377.915100063106,4361.903772889755,4379.8691575275325,4352.373988729492,3251487,2115544.7031800183,27.13364006251712,29.379672925445323,38.471029361948446,4306.948052637388,True,False,0,0.00501560105035459,0.00501560105035459,1.0864652717124568,1.0914381765174852
2023-07-07 17:38:10.740344,4359.817814706752,4355.080332467631,4354.8109423325295,4405.956015855008,4362693,714826.7719740068,28.30107326435544,29.454030379986,39.2171141940466,4308.182213658676,True,False,0,-0.0015643262156613824,-0.0015643262156613824,1.0847656856055112,1.0897308111651853
2023-07-10 17:38:10.740344,4376.511309938699,4363.556357322662,4350.535322595045,4365.628883371579,1172908,1595748.1963165402,27.973558399482954,29.507513552651112,38.96029521400976,4315.332583935352,True,False,0,0.0019462384635804408,0.0019462384635804408,1.086876898306809,1.0918516871848238
2023-07-11 17:38:10.740344,4347.293740450574,4364.861804090183,4331.3446577953155,4362.971954754937,4976125,470821.05633235245,26.042288567006576,29.515038093158545,37.646793126140714,4321.485330769865,True,False,0,0.0002991703694465997,0.0002991703694465997,1.0872020596700183,1.0921783368574598
2023-07-12 17:38:10.740344,4391.725187359114,4397.115134563506,4416.355309204847,4378.213560816407,2174174,2172517.851454868,29.234693251171784,29.652093368876614,39.71846836409672,4321.430837160044,True,False,0,0.007389313091905825,0.007389313091905825,1.0952357360830849,1.1002487845406965
2023-07-13 17:38:10.740344,4422.138492317878,4416.310186776521,4380.694853920313,4432.940014455472,2548118,2179147.884819475,29.792308936149443,29.847878207134915,39.962765010899716,4325.855963072436,True,False,0,0.004365374029470459,0.004365374029470459,1.10001684972153,1.1050517820106869
2023-07-14 17:38:10.740344,4408.312147072472,4417.07700287866,4432.870600976021,4413.773710483195,4499519,1296357.7702977513,28.58659687545001,29.8245629326692,39.16983456889948,4330.231313592447,True,False,0,0.00017363275442816573,0.00017363275442816573,1.1002078486770646,1.1052436551953833
2023-07-17 17:38:10.740344,4420.338272297202,4423.907756313804,4397.425147261942,4439.213263125424,3553536,1102657.2386981132,28.010235551895157,29.77197088721785,38.816514135395,4336.521750610665,True,False,0,0.0015464420092048403,0.0015464420092048403,1.1019092563131156,1.1069528504141846
2023-07-18 17:38:10.740344,4417.101679539533,4423.8816471812825,4425.658021871261,4416.910623382447,3535031,1334997.418998884,26.294143545813313,29.645519663831884,37.73903365093828,4341.289056301904,True,False,0,-5.901825707033126e-06,-5.901825707033126e-06,1.10190275303674,1.1069463173713956
2023-07-19 17:38:10.740344,4442.490916691026,4439.463402530687,4426.764404040193,4437.762094045808,4222674,519667.1598856528,24.588530240840036,29.367710265959442,36.745282501197224,4346.427803876444,True,False,0,0.003522190825184568,0.003522190825184568,1.1057838648037317,1.110845193534413
2023-07-20 17:38:10.740344,4448.15456705332,4449.709253988393,4431.724550058169,4443.37172666805,3886522,1825120.7807841797,22.698975873741738,29.010912268033678,35.64857779309002,4351.455555952137,True,False,0,0.00230790312447815,0.00230790312447815,1.1083359068403098,1.1134089166273826
2023-07-21 17:38:10.740344,4460.312954529801,4452.025341477256,4475.978229137542,4423.400450256239,2229818,1549668.1041019496,24.693850859793656,28.797307645729802,37.15011081145662,4353.078165302098,True,False,0,0.0005205031063066912,0.0005205031063066912,1.1089127991226515,1.1139884494270766
2023-07-24 17:38:10.740344,4472.702058087041,4471.346235553438,4471.318698501956,4472.718700399026,1879431,676016.130333971,26.056350416090677,28.632403396244932,38.20060304089451,4356.190482940291,True,False,0,0.004339798764436464,0.004339798764436464,1.1137252575181518,1.1188229351234968
2023-07-25 17:38:10.740344,4495.363332246079,4484.271464808068,4481.520231584496,4467.369951951797,2076288,1353267.9269212438,26.634708331380676,28.42810596386123,38.73829256528002,4360.752302635882,True,False,0,0.002890679579196087,0.002890679579196087,1.1169446803768943,1.1220570937347945
2023-07-26 17:38:10.740344,4502.052994485237,4494.982871332217,4526.943243524305,4522.1670165338755,3542378,576851.9398369546,26.84456593718817,28.17915908757371,39.05278000224353,4364.1941120896345,True,False,0,0.00238866148229655,0.00238866148229655,1.1196126831127666,1.1247373082955363
2023-07-27 17:38:10.740344,4493.5179762831785,4475.76143574222,4468.593453198953,4489.994937787974,2883734,1268125.096383284,25.582935592046006,27.799498196539094,38.40532185953699,4369.021155528654,True,False,0,-0.004276197738724674,-0.004276197738724674,1.1148249978889924,1.1199277091611437
2023-07-28 17:38:10.740344,4496.144347769683,4489.177123803265,4503.83222306226,4481.0955444340325,2032424,1965853.3096961258,26.834523907481135,27.479144868244543,39.53082895129801,4372.102077792106,True,False,0,0.0029974091009210557,0.0029974091009210557,1.118166584483599,1.123284590668957
2023-07-31 17:38:10.740344,4485.677495401267,4486.49139954659,4482.226141131283,4489.751688423282,4412621,948687.8983471445,25.030186989240843,27.03062967745397,38.51986970922717,4376.244187148626,True,False,0,-0.0005982664935260118,-0.0005982664935260118,1.117497622881922,1.1226125671356657
2023-08-01 17:38:10.740344,4465.376561874556,4472.151694635018,4537.2580361997825,4504.471114724438,4879575,1666092.0639632258,24.97826781342142,26.698212296603344,38.7115658051751,4379.209786565915,True,False,0,-0.003196195787430023,-0.003196195787430023,1.1139258816872037,1.1190244775776708
2023-08-02 17:38:10.740344,4453.645837260389,4465.589485456303,4463.739675446968,4475.440059949149,3829081,1110130.809639135,23.020206334570307,26.416582037481824,37.42860321740906,4383.895689517039,True,False,0,-0.0014673494162972256,-0.0014673494162972256,1.1122913631949116,1.117382477663675
2023-08-03 17:38:10.740344,4453.828821183164,4442.859724124197,4429.37448929506,4432.334741508901,2068757,619489.2570613126,24.24292816802868,26.272046442757404,38.45530246062114,4385.447374638279,True,False,0,-0.0050899800364841985,-0.0050899800364841985,1.1066298223614957,1.1116950231592495
2023-08-04 17:38:10.740344,4441.41063471051,4442.090181804306,4422.932865268424,4436.15895232474,1947576,2018200.1522131867,24.085113782957837,26.061248468687516,38.48346890356845,4388.889037492106,True,False,0,-0.00017320878165760778,-0.00017320878165760778,1.1064381443582185,1.1115024678187133
2023-08-07 17:38:10.740344,4436.608698736654,4436.519908798426,4413.8524308300175,4446.834990463502,2449147,2194005.056405821,25.47728181763458,25.936434639595102,39.64593990782405,4390.110341884576,True,False,0,-0.0012539756686383852,-0.0012539756686383852,1.10505069784634,1.1101086707684371
2023-08-08 17:38:10.740344,4395.0345201102255,4397.222063500251,4379.424792973486,4366.74144923099,4434432,1322001.9478366203,29.469997010699576,26.10782006177975,42.57560910176629,4386.709286535402,True,False,0,-0.008857808847028803,-0.008857808847028803,1.0952623699985413,1.100275540363341
2023-08-09 17:38:10.740344,4407.561958887378,4401.432869348188,4424.96277178246,4421.883839869432,1842518,1077374.3750365977,30.89870099710606,26.19102044907647,43.59488135040999,4387.051695438024,True,False,0,0.0009576059128078018,0.0009576059128078018,1.0963111997201278,1.1013291707265107
2023-08-10 17:38:10.740344,4432.068886186338,4428.234813055383,4414.312009717635,4447.040079274129,3492838,1826784.5784880314,30.4008032145802,26.221445162998002,43.18774043581689,4389.593024947934,True,False,0,0.0060893678269740015,0.0060893678269740015,1.1029870418680547,1.1080355691456407
2023-08-11 17:38:10.740344,4410.225536905148,4420.647537742631,4424.052826807483,4423.0801582929535,3506397,842933.4931443026,29.29089577462732,26.25666010795687,42.31121220611829,4393.6162437683915,True,False,0,-0.0017133859501720083,-0.0017133859501720083,1.1010971993672962,1.1061370765691758
2023-08-14 17:38:10.740344,4424.775014823478,4418.49335635965,4425.230726145327,4459.720313921341,3628623,1224256.6978093637,31.071074099342304,26.409702035329225,43.53004517641084,4394.194781270515,True,False,0,-0.00048729996331753345,-0.00048729996331753345,1.1005606347424355,1.1055980560123395
2023-08-15 17:38:10.740344,4449.666684697652,4441.700594240116,4445.845191420459,4450.31369952163,3663995,1676139.2355550053,30.29597155975255,26.609793436026187,42.77054245654967,4398.0137052660575,True,False,0,0.005252296656067967,0.005252296656067967,1.1063411056840933,1.1114049849848884
2023-08-16 17:38:10.740344,4403.698532879781,4420.258240433641,4379.503080191107,4421.122287722268,2349767,1115383.2109448786,32.85369269659149,27.023051558813762,44.3153091908127,4396.957455172003,True,False,0,-0.004827509948392428,-0.004827509948392428,1.1010002329900879,1.1060396663631809
2023-08-17 17:38:10.740344,4438.738227766902,4431.938639746968,4486.753970246969,4417.090519557624,2211731,2073210.8147670026,35.82459722297043,27.679332626275198,45.88544868958522,4397.734814829226,True,False,0,0.0026424698915739064,0.0026424698915739064,1.10390959295638,1.108962342880432
2023-08-18 17:38:10.740344,4468.682302398266,4466.282127088717,4438.619266554443,4483.2781329985955,4322127,1619625.7528746899,38.99520512151652,28.39440033936134,47.46682772339444,4398.096919066842,True,False,0,0.007749089085698602,0.007749089085698602,1.1124638867347563,1.1175557908680975
2023-08-21 17:38:10.740344,4445.904733832108,4458.184996021857,4482.0150668861,4516.713239340851,3907289,1521825.0767725396,38.97123909286951,29.04014477320028,46.839562541598724,4402.026948357948,True,False,0,-0.0018129466156536767,-0.0018129466156536767,1.1104470490962635,1.115529721879239
2023-08-22 17:38:10.740344,4473.862451006815,4480.546783950201,4496.5711944374025,4496.081414434335,4542854,1347442.4512668767,41.11225189483347,29.76402195137292,47.625468064766764,4403.697583157784,True,False,0,0.005015895021919903,0.005015895021919903,1.116016934921931,1.1211251018580168
2023-08-23 17:38:10.740344,4469.376929167635,4480.682881378429,4453.300091803744,4456.3063982199565,2308384,1169255.7051735315,40.47165875092014,30.445376592059525,46.58640705497174,4408.268632903124,True,False,0,3.0375182938691125e-05,3.0375182938691125e-05,1.116050834140492,1.121159156238083
2023-08-24 17:38:10.740344,4476.100446603892,4480.812488666751,4492.809519728311,4447.795069395191,2838380,1405983.517637618,42.2636295707307,31.279411290993757,47.023289650531,4409.812119195967,True,False,0,2.8925789160583193e-05,2.8925789160583193e-05,1.1160831167916128,1.1211915866514517
2023-08-25 17:38:10.740344,4503.67735343799,4505.343951300214,4475.324033800237,4530.352682760346,1147567,2218983.7167886547,43.78523265068121,32.126946728153754,47.25763703670662,4413.857518616954,True,False,0,0.005474780008203783,0.005474780008203783,1.1221934263269173,1.1273298639354172
2023-08-28 17:38:10.740344,4528.565534592889,4512.645114900541,4527.312192429622,4554.747244365842,3067272,1690777.5647479175,42.32986361483778,32.991930559433605,45.660737578592,4423.413484065915,True,False,0,0.0016205563169533477,0.0016205563169533477,1.124012003972795,1.129156765467708
2023-08-29 17:38:10.740344,4526.164297332734,4508.8388290232,4504.823265308997,4513.717141448772,3922332,2013945.4552883594,40.907087994076,33.78837156846633,44.21370790905671,4430.268895255022,True,False,0,-0.0008434711306618548,-0.0008434711306618548,1.1230639322969265,1.1282043543340443
