date,open,high,low,close,volume,dif,dea,macd_hist,bullish_divergence,bearish_divergence,signal,position,capital,shares,total_value,daily_return,cumulative_return
2021-05-10,4078.7223419089623,4113.034716921804,4046.9700394153188,4066.2734390063706,1920267,-30.185928880930987,-12.627503573952154,-17.558425306978833,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-05-11,4096.213068635257,4120.4044695979,4058.209416757293,4086.2527307460023,4428261,-32.37003243318122,-16.57600934579797,-15.794023087383252,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-05-12,4065.3553990379155,4083.1695192353804,4062.6005599861105,4067.0915824453023,3128650,-35.240860067243375,-20.30897949008705,-14.931880577156324,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-05-13,4072.3044092868486,4091.489258704365,4060.199119390667,4060.199119390667,4995915,-37.63830486675306,-23.774844565420256,-13.863460301332804,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-05-14,4042.0164088187967,4042.0164088187967,4016.6311755927045,4040.814933456434,1887977,-40.63403508486226,-27.14668266930866,-13.487352415553602,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-05-17,4116.719631648451,4140.051667709574,4057.9041332885704,4119.496880861657,1560113,-36.24142865265276,-28.965631865977482,-7.275796786675276,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-05-18,4118.3938767632,4173.1258523794195,4102.58332925512,4123.452550317899,2327654,-32.071368173328665,-29.58677912744772,-2.484589045880945,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-05-19,4083.0709497823286,4093.344903825192,4083.0709497823286,4085.5424552734894,3627014,-31.462908221009457,-29.962004946160068,-1.5009032748493887,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-05-20,4119.542765363669,4122.743472253111,4119.542765363669,4122.743472253111,4800714,-27.660040428413595,-29.501612042610773,1.8415716141971785,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-05-21,4079.49792196352,4079.49792196352,4074.6045952928057,4078.107970453992,2742115,-27.926038279404565,-29.186497289969534,1.2604590105649685,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-05-24,4091.871653562621,4091.871653562621,4072.5596610906064,4090.557979203749,4016243,-26.823032612485804,-28.713804354472792,1.8907717419869883,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-05-25,4016.18657642317,4016.18657642317,3978.429649571925,4016.1621098017185,3139934,-31.587892026742793,-29.288621888926794,-2.2992701378159985,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-05-26,3970.385974704644,3971.471257073444,3965.239274735026,3966.9193777197797,4118880,-38.88926316380275,-31.208750143901987,-7.680513019900765,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-05-27,3988.044810649505,3988.044810649505,3950.038712245922,3978.570669955192,1447628,-43.23708033600997,-33.61441618232359,-9.62266415368638,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-05-28,4019.395521727124,4024.1253398839326,4011.7767233708364,4011.7767233708364,2109137,-43.50184359918603,-35.59190166569608,-7.909941933489954,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-05-31,4010.2427864086394,4052.4000686640725,4010.2427864086394,4022.1878635833573,3567592,-42.38301339128384,-36.95012401081363,-5.432889380470208,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-01,4000.467225264212,4021.0058891117474,3997.2689202240513,4021.0058891117474,4019065,-41.117728275803984,-37.7836448638117,-3.3340834119922818,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-02,4019.7893620549444,4054.807761656165,3987.9896780768413,4012.2918337549845,1464535,-40.352968247682384,-38.297509540585835,-2.055458707096548,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-03,3945.550085221569,3978.339328886784,3942.6581256685004,3956.3658295727323,2540808,-43.75526806642574,-39.38906124575382,-4.36620682067192,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-04,3928.903469891231,3962.71680176428,3914.171400434964,3930.6704273278433,3648191,-47.972027726669694,-41.105654541937,-6.866373184732694,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-07,3906.0629893788664,3915.2255020987977,3906.0629893788664,3915.2255020987977,2348894,-51.961140837991024,-43.2767518011478,-8.684389036843221,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-08,3946.0990809400478,3989.17441275647,3946.0990809400478,3960.372107064985,2957686,-50.892926032316154,-44.79998664738147,-6.092939384934681,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-09,3981.1651796676615,3981.1651796676615,3950.3799830660937,3976.858538319975,1056572,-48.16087232624932,-45.47216378315504,-2.688708543094279,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-10,3914.892582953184,3938.0841435935013,3908.9575723283097,3908.9575723283097,2896424,-50.88813383420711,-46.55535779336545,-4.332776040841658,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-11,3919.8945953236093,3939.564639584294,3913.613806977091,3924.4195326784175,4550985,-51.211522693319694,-47.4865907733563,-3.724931919963396,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-14,3891.122726197997,3933.9459771571437,3891.122726197997,3911.3918898133147,3513595,-51.92052510273743,-48.37337763923253,-3.547147463504899,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-15,3882.3208244284115,3886.566855563639,3863.0875900743977,3886.566855563639,4967361,-53.8646690376936,-49.47163591892475,-4.393033118768855,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-16,3916.227551116563,3916.227551116563,3908.5263330462662,3913.1611666787826,3133221,-52.6525328403668,-50.107815303213165,-2.5447175371536375,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-17,3944.700762948721,3980.086690782003,3944.700762948721,3956.403103589987,1737550,-47.6533253784296,-49.616917318256455,1.9635919398268555,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-18,3996.9955504352474,3996.9955504352474,3945.7929641592377,3995.53031020094,1812802,-40.07225090933207,-47.70798403647158,7.63573312713951,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-21,3963.5897058684177,3984.782286272891,3963.5897058684177,3963.711073505819,2798954,-36.21428550997098,-45.409244331171465,9.194958821200487,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-22,3957.544827241108,3957.544827241108,3952.9649892081698,3952.9649892081698,2960350,-33.63620212954356,-43.05463589084589,9.418433761302325,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-23,3968.6593562891044,3996.440115419591,3947.9275244260652,3967.7104357377716,1782533,-30.056742753576145,-40.455057263391936,10.39831450981579,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-24,4000.298955083971,4008.0992689050545,3973.9849383940527,4008.0992689050545,1929090,-23.687894810301714,-37.10162477277389,13.413729962472175,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-25,3999.720185205124,4013.1605048225088,3985.134773261218,3990.171135071143,3802743,-19.858273681264563,-33.652954554472025,13.794680873207462,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-28,3982.5920591072463,4008.2688575270417,3973.6305666902867,3983.855176827614,1387902,-17.1353902784399,-30.349441699265604,13.214051420825704,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-29,3940.3683786977704,3940.5835703373473,3935.769535702272,3940.5835703373473,2971402,-18.25866801301754,-27.931286962015996,9.672618948998455,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-06-30,3886.3208625437123,3916.600009677499,3885.6372375830215,3893.588385115007,2900302,-22.679556591884648,-26.880940887989727,4.201384296105079,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-01,3923.3323762111186,3943.70773244246,3923.3323762111186,3926.8137498892397,2652332,-23.234302800267415,-26.151613270445267,2.9173104701778527,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-02,3974.6130039159893,3982.876523599778,3974.6130039159893,3981.658969240617,1684659,-19.02903742780518,-24.727098101917253,5.6980606741120745,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-05,3977.8691827915354,3979.2455724779907,3977.8691827915354,3979.2455724779907,4236443,-15.709980397079107,-22.923674560949625,7.213694163870517,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-06,4033.4866556349575,4033.4866556349575,3986.5696482814346,4019.725459321827,4216521,-9.701383711423205,-20.279216391044343,10.577832679621139,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-07,4023.3316769089583,4053.5576231676764,4023.3316769089583,4034.401276353103,1439717,-3.7125161892668075,-16.965876350688838,13.25336016142203,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-08,3995.742479522814,4008.678978836274,3995.742479522814,4008.678978836274,1712494,-1.0299968078456914,-13.778700442120208,12.748703634274516,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-09,4034.927093704195,4037.076953804584,4023.089793047448,4023.089793047448,3733112,2.233010642397403,-10.576358225216687,12.80936886761409,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-12,4082.7292530387604,4091.3123191836335,4049.241659811852,4084.439192700599,3500145,9.65801974933538,-6.529482630306273,16.187502379641654,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-13,4077.24429696799,4108.819382973256,4075.4175121038634,4082.707553616081,2190897,15.227135222395646,-2.1781590597658895,17.405294282161535,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-14,4153.489291758169,4153.489291758169,4089.284019302965,4144.868754864518,4790918,24.37560202911436,3.1325931580101614,21.2430088711042,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-15,4034.636310391875,4044.9936313197077,4034.636310391875,4039.529113600707,4167118,22.862257323543417,7.0785259911168135,15.783731332426605,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-16,4086.600847906245,4098.84590278783,4048.3549952555263,4071.7308078939195,4166097,23.98484597563356,10.459789988020164,13.525055987613397,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-19,4079.938808941359,4093.4635769243578,4074.414506931741,4074.414506931741,3241105,24.8051196750107,13.328855925418273,11.476263749592428,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-20,4057.569772954708,4080.1380984006328,4033.617888563577,4061.5331096322097,2320307,24.137528974844827,15.490590535303584,8.646938439541243,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-21,4081.695736273661,4085.8888180735066,4017.6424071198694,4064.16044286681,3322024,23.54900410910068,17.102273250063003,6.446730859037675,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-22,3978.667862290554,3983.4935853111756,3962.156724114851,3983.4935853111756,3564695,16.384581413733486,16.958734882797103,-0.5741534690636172,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-23,3979.319980076142,4000.3781373871243,3922.25515554637,3973.4226629377363,1893441,9.78133242986678,15.52325439221104,-5.741921962344261,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-26,3988.690438219291,4010.4706434308637,3986.3042956214467,3986.3042956214467,1481127,5.523973212946657,13.523398156358164,-7.999424943411507,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-27,4054.4277732586165,4054.4277732586165,3990.012910552903,4043.899551226591,3578515,6.719977427873346,12.162714010661201,-5.442736582787855,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-28,4034.0911857643946,4034.0911857643946,4010.0394715259877,4021.531851735437,3860074,5.796118919727633,10.889394992474488,-5.093276072746855,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-29,3987.6953764454056,3998.6187903454284,3934.052075402141,3987.4401471876827,1925337,2.286679339226339,9.168851861824859,-6.88217252259852,False,False,0,0,100000.0,0.0,100000.0,0.0,1.0
2021-07-30,3959.528849550596,3974.7339878418206,3947.2569889229985,3965.504213028654,2559366,-2.238815699085535,6.88731834964278,-9.126134048728314,True,False,1,1,0.0,25.21747415409376,100000.0,0.0,1.0
2021-08-02,4003.8223012238313,4018.8202572939977,4000.1423930866117,4000.1423930866117,2095589,-2.995758237879727,4.9107030321382785,-7.9064612700180055,False,False,0,1,0.0,25.21747415409376,100873.48741035639,0.008734874103563994,1.008734874103564
2021-08-03,4005.7668727315568,4051.9449122254982,4005.7668727315568,4011.2037816396064,1641629,-2.672274721449412,3.3941074814207406,-6.066382202870153,False,False,0,1,0.0,25.21747415409376,101152.42769029993,0.002765248700174361,1.0115242769029995
2021-08-04,4003.873561890872,4021.34840538732,3958.634815416346,3987.815528031617,1914217,-4.254109579339456,1.8644640692687013,-6.118573648608157,False,False,0,1,0.0,25.21747415409376,100562.63500943106,-0.005830731840412606,1.0056263500943108
2021-08-05,4007.1347437309378,4007.1347437309378,3993.3976768285766,4006.040811513876,4864708,-3.9910902348929085,0.6933532084363794,-4.684443443329288,False,False,0,1,0.0,25.21747415409376,101022.23062459596,0.004570242368070465,1.0102223062459599
2021-08-06,4004.584549868279,4031.9999158067308,3995.8510876921405,4007.5126113164165,2195402,-3.6221299068774897,-0.16974341462639442,-3.452386492251095,False,False,0,1,0.0,25.21747415409376,101059.34569807653,0.0003673951094833594,1.0105934569807657
2021-08-09,4045.2365577864844,4082.7435110542906,4041.16770770313,4043.742958413686,1631872,-0.4016104523038848,-0.21611682216189249,-0.18549363014199233,False,False,0,1,0.0,25.21747415409376,101972.98353959578,0.009040607132454692,1.019729835395958
2021-08-10,4002.23087522474,4032.84355201288,3973.5775905525966,4013.043026749436,1078113,-0.3228320898592756,-0.23745987570136912,-0.08537221415790647,False,False,0,1,0.0,25.21747415409376,101198.8088063201,-0.00759195922687772,1.0119880880632013
2021-08-11,3989.450721896058,4031.0143174865243,3989.450721896058,3997.218228587831,3586999,-1.519809213771623,-0.49392974331541994,-1.025879470456203,False,False,0,1,0.0,25.21747415409376,100799.74736768608,-0.0039433412640040855,1.007997473676861
2021-08-12,3988.269206233241,4030.684415855294,3912.980796146533,3978.7169918077593,2921792,-3.9161741769139553,-1.178378630035127,-2.737795546878828,False,False,0,1,0.0,25.21747415409376,100333.19290736585,-0.004628528071785598,1.0033319290736589
2021-08-13,3912.1163898071723,3949.065330290735,3893.173939608746,3917.2628449112713,4181010,-10.651364436908352,-3.0729757914097724,-7.578388645498579,False,False,0,1,0.0,25.21747415409376,98783.47454634178,-0.015445719568148109,0.9878347454634181
2021-08-16,3917.878928366578,3942.7718318853235,3904.736124855583,3926.099481699564,1167809,-15.10192293741693,-5.478765220611205,-9.623157716805725,False,False,0,1,0.0,25.21747415409376,99006.31220615967,0.0022558192130945898,0.9900631220615969
2021-08-17,3937.66274166234,3965.7952497445785,3933.440957828496,3933.440957828496,2559764,-17.83108124020964,-7.949228424530892,-9.88185281567875,False,False,0,1,0.0,25.21747415409376,99191.4456906939,0.0018699159721122793,0.9919144569069391
2021-08-18,3939.775028505817,3945.0930544747357,3919.107701193795,3930.454316480289,2539219,-20.00435806658288,-10.36025435294129,-9.644103713641591,False,False,0,1,0.0,25.21747415409376,99116.13013968794,-0.0007592948210555228,0.9911613013968796
2021-08-19,3923.424790042283,3930.0129816870367,3878.5044837467817,3917.7913718876557,1286268,-22.48924736453182,-12.786052955259397,-9.703194409272424,False,False,0,1,0.0,25.21747415409376,98796.8026617085,-0.0032217508646615878,0.9879680266170852
2021-08-20,3865.4961444171886,3865.4961444171886,3827.2379972329772,3857.811016945778,1395412,-28.964567894019638,-16.021755943011446,-12.942811951008192,False,False,0,1,0.0,25.21747415409376,97284.24961120833,-0.015309736851295885,0.9728424961120835
2021-08-23,3831.727417039593,3879.046755512533,3829.8354743414984,3837.5358736423564,4993687,-35.3251345223066,-19.882431658870477,-15.442702863436121,False,False,0,1,0.0,25.21747415409376,96772.96170898374,-0.005255608222995312,0.9677296170898375
2021-08-24,3809.4329877976415,3820.296464323825,3807.3252714980104,3820.296464323825,3489667,-41.2811423445537,-24.162173796007124,-17.118968548546576,False,False,0,1,0.0,25.21747415409376,96338.22735006183,-0.004492312224867567,0.9633822735006184
2021-08-25,3795.9592791058326,3824.946143635905,3762.282859848555,3784.5953982449905,1096651,-48.3250381620669,-28.994746669219083,-19.33029149284782,False,False,0,1,0.0,25.21747415409376,95437.93663894523,-0.009345103557336976,0.9543793663894524
2021-08-26,3772.0213603813863,3795.2141934313318,3754.0594382651675,3774.457242891092,2295125,-54.10178900843994,-34.01615513706326,-20.08563387137668,False,False,0,1,0.0,25.21747415409376,95182.27796833811,-0.0026787950327794574,0.9518227796833811
2021-08-27,3784.958497783342,3786.8582359317547,3784.958497783342,3786.8582359317547,1085395,-57.021935793569355,-38.61731126836448,-18.404624525204873,False,False,0,1,0.0,25.21747415409376,95494.99968982612,0.0032855036479797484,0.9549499968982611
2021-08-30,3868.722396387997,3877.1410368217626,3836.9098625388647,3858.4727944638153,3632785,-52.947135177724704,-41.483276050236526,-11.463859127488178,False,False,0,1,0.0,25.21747415409376,97300.9379686652,0.01891133865338368,0.9730093796866518
2021-08-31,3865.849534824503,3865.849534824503,3848.2682042274428,3861.5537107108835,4008128,-48.90547032021459,-42.96771490423214,-5.937755415982451,False,False,0,1,0.0,25.21747415409376,97378.63089449656,0.0007984807490384327,0.9737863089449654
2021-09-01,3871.4134115186116,3891.5873981624095,3867.8867669569076,3867.8867669569076,2869085,-44.67639541427525,-43.309451006240764,-1.3669444080344846,False,False,0,1,0.0,25.21747415409376,97538.3345766971,0.0016400280095698605,0.9753833457669708
2021-09-02,3877.5934104822068,3889.547271612312,3821.809863561013,3860.8758001607666,4538301,-41.413164330233485,-42.93019367103931,1.517029340805827,False,False,0,1,0.0,25.21747415409376,97361.5357027202,-0.0018126091115271414,0.9736153570272018
2021-09-03,3775.1652414261753,3780.1747518124353,3733.690079403126,3780.030278217019,4867488,-44.833772333061006,-43.31090940344365,-1.5228629296173537,False,False,0,1,0.0,25.21747415409376,95322.81584262953,-0.020939684705833073,0.9532281584262952
2021-09-06,3781.821019994534,3788.472465866278,3774.8161681606352,3774.8161681606352,4682071,-47.41875009096475,-44.132477540947875,-3.286272550016875,False,False,0,1,0.0,25.21747415409376,95191.32915704607,-0.0013793831457993289,0.9519132915704606
2021-09-07,3773.4458564810793,3821.200013299777,3748.8939323573045,3773.015633657959,1365837,-49.04726533066423,-45.11543509889115,-3.931830231773084,False,False,0,1,0.0,25.21747415409376,95145.92422476127,-0.00047698601003764995,0.9514592422476126
2021-09-08,3869.3595563791246,3869.3595563791246,3849.526694319396,3867.282112148107,2133859,-42.244391347389865,-44.54122634859089,2.296835001201025,False,False,0,1,0.0,25.21747415409376,97523.08670968402,0.02498438587140339,0.97523086709684
2021-09-09,3867.0590870356914,3867.0590870356914,3828.6500788995854,3855.2737586052817,2093060,-37.39101809499425,-43.111184697871565,5.720166602877313,False,False,0,1,0.0,25.21747415409376,97220.2663645846,-0.0031051144433202893,0.9722026636458458
2021-09-10,3866.897322926756,3903.1808665032904,3846.366883343486,3862.973810473618,3698954,-32.54816006336341,-40.99857977096993,8.450419707606521,False,False,0,1,0.0,25.21747415409376,97414.44222355956,0.0019972775866172743,0.9741444222355953
2021-09-13,3861.3309874264214,3906.6001589643433,3857.178379430736,3857.178379430736,4235863,-28.84529245723479,-38.567922308222904,9.722629850988113,False,False,0,1,0.0,25.21747415409376,97268.29609102385,-0.0015002511865778168,0.9726829609102382
2021-09-14,3814.145899785922,3817.470286858172,3805.9820125177334,3805.9820125177334,3395067,-29.699504742276986,-36.79423879503372,7.094734052756735,False,False,0,1,0.0,25.21747415409376,95977.2530316117,-0.013273009925083734,0.9597725303161168
2021-09-15,3844.3981542433876,3878.2044044043896,3844.3981542433876,3847.206251088286,4651422,-26.741760239262476,-34.78374308387947,8.041982844616996,False,False,0,1,0.0,25.21747415409376,97016.8242022868,0.01083143284307897,0.9701682420228678
2021-09-16,3866.2582355512386,3910.3526833380915,3833.7165472317897,3872.7583480411267,1188726,-22.08134572654035,-32.243263612411646,10.161917885871297,False,False,0,1,0.0,25.21747415409376,97661.18354677796,0.0066417278630725995,0.9766118354677792
2021-09-17,3891.6915706630675,3899.840749603876,3865.6946461007255,3899.840749603876,2488332,-16.0179650494415,-28.998203899817618,12.980238850376118,False,False,0,1,0.0,25.21747415409376,98344.13330821738,0.006993052271502487,0.9834413330821734
2021-09-20,3843.6997889532004,3861.0885926277097,3792.520755721629,3858.8756400379425,1214223,-14.352784198860718,-26.069119959626242,11.716335760765524,False,False,0,1,0.0,25.21747415409376,97311.09671651883,-0.010504303174455165,0.973110967165188
2021-09-21,3926.451061228414,3946.1669837284207,3882.813997473662,3910.3699998794996,3993868,-8.776778653935253,-22.61065169848805,13.833873044552796,False,False,0,1,0.0,25.21747415409376,98609.6544049049,0.013344394752521804,0.9860965440490486
2021-09-22,3841.159752375651,3893.636260972911,3841.159752375651,3849.6536926934727,2165975,-9.151559171708868,-19.918833193132215,10.767274021423347,False,False,0,1,0.0,25.21747415409376,97078.54249770925,-0.015526998004766313,0.9707854249770921
2021-09-23,3866.751999245819,3890.9566352101497,3866.751999245819,3868.4638225227063,2939893,-7.84037618163029,-17.503141790831833,9.662765609201543,False,False,0,1,0.0,25.21747415409376,97552.8864605131,0.004886187519915097,0.9755288646051307
2021-09-24,3949.2113796883436,3951.3989792696025,3935.1683459261753,3951.3989792696025,3612761,-0.10783710496025378,-14.024080853657518,13.916243748697264,False,False,0,1,0.0,25.21747415409376,99644.30163224367,0.021438783080776735,0.9964430163224365
2021-09-27,3909.4806531369677,3957.617783532275,3894.921648534378,3907.078528919655,2995457,2.416114418417237,-10.736041799242567,13.152156217659805,False,False,0,1,0.0,25.21747415409376,98526.65182104608,-0.011216394644648076,0.9852665182104605
2021-09-28,3886.0443426981315,3886.0443426981315,3854.7121465594273,3879.714687409022,2013071,2.1831647003473336,-8.152200499324588,10.335365199671921,False,False,0,1,0.0,25.21747415409376,97836.60485499498,-0.007003657927039164,0.9783660485499496
2021-09-29,3885.6543928758633,3885.6543928758633,3871.3132161763474,3878.978875906613,2229221,1.917077653799879,-6.138344868699694,8.055422522499573,False,False,0,1,0.0,25.21747415409376,97818.04954745069,-0.00018965608599963435,0.9781804954745067
