date,open,high,low,close,volume,k,d,j,ma,rsi,kdj_momentum,ma_slope,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2021-05-07,2620.952364007056,2631.7585498901562,2602.2718978716907,2613.17511547992,1355290,69.11633015040981,52.84122162708624,101.66654719705696,2574.09610202496,60.61431963999379,48.825325569970715,-1.1984428609039242,0,0,0.0,0.0,0.0,0.0012841148422524373,1.0,1.0122246528964332
2021-05-10,2588.6083341730805,2595.5331054719854,2585.4745658581232,2595.5331054719854,3611137,70.79559247589106,58.82601191002118,94.73475360763081,2570.646762404106,67.44297707814256,35.90874169760963,-3.4493396208540616,0,0,-0.0,0.0,0.0,-0.006751177869185554,1.0,1.0053909442211548
2021-05-11,2584.1775310440867,2584.1775310440867,2547.0774123859005,2577.8115651781245,2244977,67.70048614847536,61.784169989505905,79.53311846641428,2566.3109919364024,61.95979671661227,17.748948476908375,-4.335770467703696,0,0,-0.0,0.0,0.0,-0.006827707285451234,1.0,0.9985264291465693
2021-05-12,2570.7785071213557,2570.7785071213557,2564.6144620781897,2564.6144620781897,2761969,62.49848891025395,62.022276296421914,63.45091413791802,2563.387297137059,50.65830580634053,1.428637841496105,-2.9236947993435933,0,0,-0.0,0.0,0.0,-0.005119498755535634,1.0,0.993414474335184
2021-05-13,2559.2594602117615,2580.456806008093,2559.2594602117615,2566.746925323864,1362510,59.537642526149575,61.194065039664466,56.2247974991198,2561.738939779468,55.21507102916602,-4.969267540544664,-1.648357357590612,0,0,0.0,0.0,0.0,0.0008314946660428202,1.0,0.9942404931717634
2021-05-14,2563.37960468461,2585.6474902174373,2563.37960468461,2569.109800578223,1640990,58.125694307314646,60.17127479554785,54.03453333084825,2560.3954091873484,54.15474612869464,-6.136741464699604,-1.343530592119805,0,0,0.0,0.0,0.0,0.0009205719625282605,1.0,0.9951557630937876
2021-05-17,2597.958162672544,2597.958162672544,2587.054981316947,2592.2145651794476,3229953,62.296417816206876,60.879655802434186,65.12994184375225,2560.84281837086,47.89524549514411,4.250286041318063,0.4474091835118088,1,1,0.0,2384.837399965092,3110.657478215337,0.008993295886390085,1.0,1.0041054933243363
2021-05-18,2591.205941375163,2610.368681022353,2589.6191895097654,2594.370619798391,4980391,64.41737403794684,62.05889521427173,69.13433168529707,2560.2945828720603,67.6737634386838,7.075436471025341,-0.5482354987998406,0,1,0.000831742344135078,0.0,0.0,0.000831742344135078,1.000831742344135,1.0049406503811127
2021-05-19,2689.1080196314515,2708.676563816128,2687.362726712321,2687.362726712321,2380467,72.65738383420998,65.59172475425115,86.78870199412765,2567.0727138542575,72.19707486911672,21.196977239876503,6.778130982197126,0,1,0.03584380203980131,0.0,0.0,0.03584380203980131,1.0367053571918676,1.0409615441151225
2021-05-20,2672.6873414437105,2708.5999888199544,2664.7394798104706,2677.351348990052,4281288,75.90701140996632,69.03015363948953,89.6607269509199,2575.4778721802236,67.69692500274182,20.630573311430368,8.405158325966113,0,1,-0.0037253540888828596,0.0,0.0,-0.0037253540888828596,1.0328432626504862,1.0370835937703835
2021-05-21,2635.784338241464,2642.809601662456,2632.9450647700983,2638.5141086383946,2620590,70.80248147492176,69.6209295846336,73.16558525549809,2581.058401733328,60.61177974690007,3.5446556708644863,5.580529553104498,0,1,-0.01450584375722952,0.0,0.0,-0.01450584375722952,1.0178609996567711,1.0220398211959643
2021-05-24,2617.9226322868494,2645.502559187075,2609.727797472287,2620.5899861212533,3204223,64.04378106041233,67.76188007655983,56.60758302811732,2584.9476705224206,60.551208596155035,-11.154297048442515,3.8892687890925117,0,1,-0.0067932638519757615,0.0,0.0,-0.0067932638519757615,1.0109464013214668,1.015096835023354
2021-05-25,2577.4634590224196,2586.0292002220185,2575.2888330388437,2575.2888330388437,4980408,48.51507202569519,61.34627739293828,22.852661291209003,2589.1321566257093,52.27286279914669,-38.49361610172928,4.184486103288691,0,1,-0.01728662374592227,0.0,0.0,-0.01728662374592227,0.9934705512545285,0.9975492379706288
2021-05-26,2522.4127269562573,2550.5700872238895,2505.693454320484,2528.404999934403,1987946,36.07300950693928,52.92185476427194,2.3753189922739466,2590.268519872403,43.142783288365585,-50.546535771997995,1.1363632466936906,0,1,-0.018205271774940246,0.0,0.0,-0.018205271774940246,0.9753841498685402,0.9793885829844889
2021-05-27,2598.7374012068276,2606.8305774793635,2588.857300555104,2593.3879265247056,1845367,38.44962035801565,48.097776628853175,19.1533078163406,2591.8778533065333,53.54742569714377,-28.944468812512575,1.609333434130349,0,1,0.02570115412364271,0.0,0.0,0.02570115412364271,1.0004526482340697,1.0045599999027093
2021-05-28,2590.5727645425814,2619.258361623423,2565.0947333469344,2588.5010136834026,1943475,39.23151207678623,45.14235511149752,27.409826007363648,2594.2260877049475,49.426878130358304,-17.732529104133874,2.3482343984142062,0,1,-0.001884374023384816,0.0,0.0,-0.001884374023384816,0.9985674212521108,1.002667033133961
2021-05-31,2568.217501966174,2592.9460128901037,2557.6932741371884,2575.0589512004613,1551904,37.54535433667424,42.610021519889756,27.416019970243198,2595.504558662015,47.1199116172622,-15.194001549646558,1.278470957067384,0,1,-0.005192991005946501,0.0,0.0,-0.005192991005946501,0.9933818696147174,0.9974601922489373
2021-06-01,2601.5424511072524,2629.848883630517,2601.5424511072524,2611.5111234340616,4731319,42.40732560830757,42.542456216029024,42.13706439286467,2596.0321173274174,36.39295472649803,-0.40539182316435074,0.5275586654024664,0,1,0.014155859312116714,0.0,0.0,0.014155859312116714,1.007444043604191,1.0115800983998502
2021-06-02,2621.3334864069407,2626.1636654224044,2621.3334864069407,2623.2608216195285,1649344,47.57814322027497,44.22101855077767,54.29239255926956,2600.1315900492837,40.35682379680483,10.071374008491887,4.099472721866277,1,1,0.004499195151815627,0.0,0.0,0.004499195151815627,1.0119767309609005,1.016131394674244
2021-06-03,2622.0400582528036,2628.2325573152834,2622.0400582528036,2622.121803175279,2973512,50.83830845525746,46.426781852270935,59.66136166123053,2600.7464901080425,46.62378950360358,13.234579808959595,0.6149000587588489,0,1,-0.0004341994645984393,0.0,0.0,-0.0004341994645984393,1.011537331206131,1.0156901909667149
2021-06-04,2655.7697647411687,2655.7697647411687,2610.744459945627,2644.660416497259,3843369,56.71298163179164,49.85551511211116,70.42791467115259,2602.3207551589094,54.86514302114879,20.57239955904143,1.5742650508668703,0,1,0.008595563064494716,0.0,0.0,0.008595563064494716,1.020232064128604,1.024420620057158
2021-06-07,2657.2256374971967,2674.7072247274473,2649.955985761014,2649.955985761014,2264065,61.499054375979156,53.73669486673383,77.02377339446983,2605.041899173361,68.00329419408374,23.287078527736,2.721144014451511,0,1,0.002002362659009549,0.0,0.0,0.002002362659009549,1.0222749387173393,1.0264718816538798
2021-06-08,2647.7390379574604,2657.780109986779,2616.256171817962,2638.384865163223,2431389,62.79781505545436,56.757068262974,74.87930864041508,2608.070564172616,81.960096353706,18.122240377441074,3.028664999254943,0,1,-0.004366533127329597,0.0,0.0,-0.004366533127329597,1.0178111413321913,1.021989758178366
2021-06-09,2623.3281311275373,2631.162670154517,2618.5109299018222,2621.9287340357123,2094780,64.7894328059879,59.434523110645294,75.49925219667311,2610.936277770492,61.55205517058936,16.064729086027818,2.865713597876038,0,1,-0.006237198880570616,0.0,0.0,-0.006237198880570616,1.0114628508208419,1.015615404802701
2021-06-10,2622.453792117264,2622.453792117264,2608.8361419249986,2613.3360163068746,2982628,64.42249993816779,61.097182053152785,71.0731357081978,2613.2657323196427,59.759339831913735,9.97595365504501,2.329454549150796,0,1,-0.0032772506808801394,0.0,0.0,-0.0032772506808801394,1.0081480335043043,1.012286978525799
2021-06-11,2614.376637998979,2622.6860073277853,2612.594821616862,2612.594821616862,1588711,64.0316976907589,62.07535393235482,67.94438520756707,2615.4399833715747,66.38602413550444,5.869031275212244,2.1742510519320604,0,1,-0.0002836201259185378,0.0,0.0,-0.0002836201259185378,1.0078621024320973,1.0119998735654838
2021-06-14,2673.5952156867247,2690.2128567902714,2671.702445534773,2682.0272394229423,3294086,74.54240430723266,66.23103739064743,91.16513814040312,2619.930617083749,73.90109750166856,24.934100749755686,4.490633712174258,0,1,0.02657603744430226,0.0,0.0,0.02657603744430226,1.0346470834050259,1.0388948200989894
2021-06-15,2639.270498984371,2673.128382993989,2621.9306963837457,2639.2294741552955,3117170,70.20415665001364,67.55541047710284,75.50164899583524,2622.1735598015944,54.47139499202304,7.9462385187324,2.2429427178453807,0,1,-0.015957244817862093,0.0,0.0,-0.015957244817862093,1.0181369665950448,1.022316921114661
2021-06-16,2590.868796864471,2606.8676329447794,2579.0416572753384,2597.858423215445,3016605,56.90571796872535,64.00551297431034,42.70612795755537,2617.6983446267504,44.45526527942344,-21.299385016754968,-4.475215174843925,-1,1,-0.015675427750780124,0.0,0.0,-0.015675427750780124,1.0021772341347857,1.0062916660793282
2021-06-17,2555.8440550337164,2560.166554003108,2544.1396118755265,2558.9200341975143,1829432,41.3099788820658,56.44033494356215,11.049266759073106,2611.7767788871233,31.77259554574964,-45.39106818448904,-5.921565739627113,0,1,-0.014988649369789497,0.0,0.0,-0.014988649369789497,0.9871559509659539,0.9912087131327239
2021-06-18,2611.1338884852576,2626.940520710121,2611.1338884852576,2612.2415866880665,2738830,43.08058562811735,51.98708517174721,25.26758654085762,2610.463152789607,43.34190955462851,-26.71949863088959,-1.313626097516135,0,1,0.02083752199285671,0.0,0.0,0.02083752199285671,1.0077258348045863,1.011863046492138
2021-06-21,2631.4549605762095,2635.9903278973106,2613.965085410968,2620.792743611625,4049966,46.212330114440476,50.06216681931163,38.51265670469817,2610.4732906641257,46.8608186334399,-11.549510114613454,0.010137874518477474,0,1,0.0032734939092675663,0.0,0.0,0.0032734939092675663,1.0110246191870307,1.015175374011843
2021-06-22,2617.011950442917,2629.2347426901006,2613.1501150808426,2613.1501150808426,1023697,46.55614234766142,48.89349199542822,41.88144305212782,2612.366354766226,48.3826494349154,-7.0120489433004,1.8930641021001975,0,1,-0.002916151439068204,0.0,0.0,-0.002916151439068204,1.008076318288855,1.0122149688840119
2021-06-23,2639.9360063297277,2639.9360063297277,2632.8248853721716,2632.8248853721716,1511372,51.27505480703701,49.68734626596448,54.45047188918207,2617.587349038114,53.44971239061475,4.76312562321759,5.22099427188823,1,1,0.007529138941457347,0.0,0.0,0.007529138941457347,1.0156662649528445,1.0198360760233625
2021-06-24,2665.6518179412546,2665.6518179412546,2654.408535645434,2659.023446245702,4347801,60.39940380630321,53.25803211274405,74.68214719342154,2620.869125024164,57.53886957024735,21.424115080677495,3.281775986049979,0,1,0.00995074188909717,0.0,0.0,0.00995074188909717,1.0257728978008536,1.0299842015850607
2021-06-25,2651.618839201311,2656.552635038275,2631.1127854582073,2651.190742681062,1627803,64.69491134831179,57.070325191266626,79.94408366240212,2624.003611474047,43.740779692557425,22.873758471135496,3.134486449882843,0,1,-0.0029457068442547696,0.0,0.0,-0.0029457068442547696,1.0227512715551506,1.0269501700729773
2021-06-28,2640.853744838452,2651.0252664021273,2640.853744838452,2651.0252664021273,2767990,67.52082201448292,60.55382413233872,81.45481777877131,2627.8019272341307,52.895436217784834,20.900993646432596,3.798315760083824,0,1,-6.241583310884202e-05,0.0,0.0,-6.241583310884202e-05,1.0226874356824733,1.026886072122551
2021-06-29,2641.064141938011,2646.2466953711128,2637.7777641211765,2646.2466953711128,2898611,68.31431156098887,63.1406532752221,78.66162813252241,2629.5387058309834,64.47850663745487,15.52097485730031,1.7367785968526732,0,1,-0.001802536962425827,0.0,0.0,-0.001802536962425827,1.0208440037786473,1.02503507202135
2021-06-30,2601.749286043609,2607.054804425029,2587.590957965354,2598.668479236284,3767908,57.98614496119764,61.422483837213946,51.11346720916504,2628.3090887118206,61.308644203712866,-10.309016628048909,-1.2296171191628673,-1,1,-0.01797950894678635,0.0,0.0,-0.01797950894678635,1.002489729879436,1.0066054447731723
2021-07-01,2640.676520649636,2640.676520649636,2621.7380457688887,2632.2776242813707,4759931,58.77017374576623,60.538380473398036,55.23376029050263,2628.816879767125,56.42052163647439,-5.304620182895405,0.5077910553045513,0,1,0.012933217651127205,0.0,0.0,0.012933217651127205,1.0154551477489864,1.0196240920792334
2021-07-02,2622.442237047937,2622.442237047937,2609.538264236594,2619.3650680408364,2351457,58.61991034725556,59.89889043135054,56.061950179065605,2627.552112344304,49.55494351932692,-3.8369402522849327,-1.2647674228210235,0,1,-0.004905468982991268,0.0,0.0,-0.004905468982991268,1.0104738640180848,1.014622357721228
2021-07-05,2627.37429502512,2633.6897901594593,2622.795146866042,2630.731366576739,4940685,62.83386518133513,60.877215348012065,66.74716484798127,2626.59088138509,55.35633928823645,5.869949499969202,-0.9612309592139354,0,1,0.004339333479927765,0.0,0.0,0.004339333479927765,1.0148586470868104,1.0190251424875711
2021-07-06,2628.5990676607194,2647.732247326398,2608.4465245506153,2628.8116030311653,1454981,65.11653720989166,62.29032263530526,70.76896635906448,2626.112218278488,48.628980959812,8.47864372375922,-0.47866310660219824,0,1,-0.0007297451841584701,0.0,0.0,-0.0007297451841584701,1.0141180588764973,1.0182815137973045
2021-07-07,2632.4225746211496,2640.3557285656725,2632.4225746211496,2640.3557285656725,3446052,65.94249175712865,63.507712342579715,70.8120505862265,2627.0335680049857,42.91315643711031,7.304338243646789,0.9213497264977377,0,1,0.004391385644066714,0.0,0.0,0.004391385644066714,1.0185714423616363,1.0227531806186125
2021-07-08,2644.1785973891265,2644.1785973891265,2639.199409675476,2639.555203555396,1380052,66.15129013787967,64.38890494101302,69.67606053161296,2628.3445273674115,45.333639768571416,5.287155590599937,1.3109593624258196,0,1,-0.00030318831724673867,0.0,0.0,-0.00030318831724673867,1.0182626234000312,1.022443093802822
2021-07-09,2627.426465393379,2640.3844835006494,2606.029826903391,2630.991076954842,3629206,62.63345931551986,63.803756399181964,60.29286514819563,2629.2643401343107,42.47250001303023,-3.510891250986333,0.9198127668992129,0,1,-0.0032445339991444833,0.0,0.0,-0.0032445339991444833,1.0149588356983517,1.0191257424227882
2021-07-12,2623.3368751764906,2635.463385182356,2616.3818685771016,2623.6561572707737,4810188,57.15610157486686,61.58787145774359,48.29256180911341,2626.345786026702,41.67197817196285,-13.29530964863018,-2.918554107608543,0,1,-0.0027878922693108654,0.0,0.0,-0.0027878922693108654,1.0121292398066395,1.016284529644032
2021-07-13,2629.372489091912,2645.573399234862,2629.135520174548,2633.935189187507,1013353,57.89385363338725,60.35653218295814,52.96849653424546,2626.0810717783124,67.93274354338132,-7.38803564871268,-0.2647142483897369,0,1,0.003917827375453875,0.0,0.0,0.003917827375453875,1.0160945874498513,1.0202661569955216
2021-07-14,2607.069629055449,2627.798037082251,2594.3565001148763,2611.260590672542,3851340,50.03686195797222,56.91664210796283,36.27730165799099,2626.7511801511673,37.97596761005297,-20.63934044997184,0.6701083728548838,0,1,-0.008608639501854864,0.0,0.0,-0.008608639501854864,1.0073473954467096,1.0114830534540042
2021-07-15,2601.333748648205,2610.5262534021745,2601.333748648205,2605.907880597707,2234131,42.983047786560924,52.272110667495525,24.40492202469173,2629.100572471177,41.57199090303143,-27.867188642803796,2.3493923200098834,0,1,-0.00204985672205793,0.0,0.0,-0.00204985672205793,1.0052824776167055,1.009409658117634
2021-07-16,2638.5424344342814,2653.4459998251345,2617.9640090422417,2637.781141599387,4314019,54.05973931165266,52.867986882214566,56.44324417052886,2630.3775502167437,53.51283630892896,3.5752572883142903,1.2769777455664553,1,1,0.012231154155138091,0.0,0.0,0.012231154155138091,1.0175782425698947,1.021755903251756
2021-07-19,2602.1871442692072,2625.3153572067586,2597.383326111442,2601.1573800823107,2346338,42.90663636830386,49.54753671091099,29.6248356830896,2629.395782040278,39.76126434051612,-19.92270102782139,-0.9817681764657209,-1,1,-0.013884306373829758,0.0,0.0,-0.013884306373829758,1.003449874490711,1.0075695312517394
2021-07-20,2595.6883743665,2606.941860833314,2586.326593613667,2598.5043981117997,2299526,34.65225511170162,44.58244284450786,14.791879646089143,2628.6634961918253,33.4128546308382,-29.790563198418717,-0.7322858484526478,0,1,-0.0010199236658364752,0.0,0.0,-0.0010199236658364752,1.0024264322162373,1.00654188724184
2021-07-21,2641.721051623626,2641.721051623626,2605.624993042911,2630.267247033443,4067971,44.92363399565506,44.69617322822359,45.378555530518,2628.535614274889,47.04427808317857,0.6823823022944069,-0.12788191693607587,0,1,0.012223511703395085,0.0,0.0,0.012223511703395085,1.014679603442225,1.018845363780498
2021-07-22,2601.8662888327085,2604.739500420351,2601.8662888327085,2604.739500420351,1599193,39.09344257887079,42.82859634510599,31.623135046400392,2625.8214169836215,42.459990804863665,-11.2054612987056,-2.7141972912677375,-1,1,-0.00970538132270915,0.0,0.0,-0.00970538132270915,1.004831750970443,1.008957081016134
2021-07-23,2656.3427826576694,2701.2171331687537,2642.9306768437646,2659.2615521835005,4085614,47.22300415078654,44.2933989469995,53.08221455836059,2626.224957458743,58.045726277242785,8.788815611361088,0.4035404751216447,1,1,0.02093186353351295,0.0,0.0,0.02093186353351295,1.0258647520558972,1.0300764329471352
2021-07-26,2639.1084740696324,2639.1084740696324,2638.4217805492294,2638.4217805492294,3136099,46.596443328703174,45.06108040756739,49.667169170974745,2625.5947831660983,50.967647963615185,4.606088763407357,-0.6301742926448242,0,1,-0.007836676169427403,0.0,0.0,-0.007836676169427403,1.0178253822004053,1.0220040575123697
2021-07-27,2659.370534293982,2659.370534293982,2647.4142418951924,2651.575536118973,1513887,49.99505137100196,46.70573739537891,56.573679322248054,2625.8612252034914,59.06732646090049,9.867941926869143,0.2664420373930625,0,1,0.004985463532295897,0.0,0.0,0.004985463532295897,1.0228997135256106,1.027099221470956
2021-07-28,2605.5893305294244,2635.336096327011,2568.4513870596784,2606.9962558444504,3487624,43.007447263466325,45.47297401807471,38.07639375424955,2626.2776140339,50.20807412688881,-7.396580263825157,0.4163888304087777,-1,1,-0.01681237425344928,0.0,0.0,-0.01681237425344928,1.005702340718072,1.00983124496416
2021-07-29,2634.4967375569195,2634.4967375569195,2628.8289446387935,2633.3402469740713,3789936,44.96319812563651,45.30304872059531,44.28349693571893,2626.330745168535,49.13265873847928,-1.019551784876377,0.053131134634895716,0,1,0.010105112759775547,0.0,0.0,0.010105112759775547,1.0158650762737984,1.0200357035628673
2021-07-30,2634.2587822395644,2635.9720690744994,2628.1383649734967,2631.858953694753,1593582,45.89512554362729,45.50040766160596,46.68456130766995,2626.9554394512306,56.950343282221255,1.18415364606399,0.6246942826956001,1,1,-0.0005625149583387001,0.0,0.0,-0.0005625149583387001,1.0152936369727406,1.0194619182215736
2021-08-02,2645.3826092329223,2659.368410401555,2618.3937210557874,2646.4920833479323,1218343,50.19033243594958,47.063715919720494,56.44356546840774,2627.7434752897907,60.30469161062779,9.379849548687247,0.788035838560063,0,1,0.0055599976710896115,0.0,0.0,0.0055599976710896115,1.020938667229781,1.02513012411265
2021-08-03,2627.8907870937455,2661.1165643813815,2627.8907870937455,2635.2877934986955,3725642,50.24075636222305,48.122729400554675,54.47681028555979,2628.067284813167,51.18249973839066,6.354080885005118,0.32380952337643976,0,1,-0.0042336381505675424,0.0,0.0,-0.0042336381505675424,1.0166163823388075,1.0207900941099106
2021-08-04,2637.7936760027483,2669.4380116606517,2620.336241674317,2640.822172023755,1217020,51.66388195373705,49.3031135849488,56.385418691313546,2628.0906069860707,59.38226305494553,7.08230510636475,0.0233221729035904,0,1,0.0021001040336894317,0.0,0.0,0.0021001040336894317,1.018751382504072,1.022933859504101
2021-08-05,2646.802761241594,2661.781371269201,2646.802761241594,2649.3015548548087,1359976,54.741540614344814,51.11592259474746,61.99277665353952,2628.5779245510416,46.59485577545761,10.876854058792063,0.4873175649709083,0,1,0.0032108874731826553,0.0,0.0,0.0032108874731826553,1.0220224785564418,1.0262183850194773
2021-08-06,2635.520263172663,2662.2668950050843,2605.553928169547,2636.656905048361,4663818,53.61863630842028,51.95016049930506,56.95558792665072,2628.8612159557174,49.360803174286836,5.0054274273456585,0.2832914046757651,0,1,-0.004772823910240365,0.0,0.0,-0.004772823910240365,1.0171445452339845,1.021320425374328
2021-08-09,2590.5278178939493,2602.9030761635763,2588.1136578109304,2591.6901081608366,1392613,41.58027479514389,48.49353193125133,27.753760522929014,2627.2629135002207,32.37286813013627,-20.73977140832232,-1.5983024554966505,-1,1,-0.017054474096127925,0.0,0.0,-0.017054474096127925,0.9997976799352737,1.0039023426359353
2021-08-10,2567.2497185869174,2572.836738506984,2560.6042443712895,2564.734129164011,3080978,28.69920316855433,41.89542234368567,2.3067648182916543,2623.802860499046,36.12025533030273,-39.58865752539401,-3.460053001174856,0,1,-0.010400926758930562,0.0,0.0,-0.010400926758930562,0.9893988574925182,0.99346082789706
2021-08-11,2512.2009346969257,2523.4093971228317,2508.5579899407644,2515.8730683351505,2773455,20.39843603139402,34.72976023958845,-8.264212384994842,2619.033484382176,16.392042537139844,-42.99397262458329,-4.7693761168698074,0,1,-0.019051121234459845,0.0,0.0,-0.019051121234459845,0.9705496999091922,0.9745342852231063
2021-08-12,2533.1587628049347,2543.415923424727,2527.671023795174,2537.5896877430223,4012673,19.614143389979365,29.691221289718754,-0.5400124094994112,2615.617574739442,25.827933058243744,-30.231233699218166,-3.4159096427342774,0,1,0.008631842234490206,0.0,0.0,0.008631842234490206,0.9789273317995402,0.9829463114252538
2021-08-13,2537.402572395029,2537.402572395029,2533.0529222251203,2535.4549496290956,2674292,18.648977256062068,26.01047327849986,3.925985211186486,2610.5012651409274,19.578516626541884,-22.084488067313373,-5.116309598514363,0,1,-0.0008412463702219819,0.0,0.0,-0.0008412463702219819,0.9781038127349527,0.9821194114086442
