date,open,high,low,close,volume,k,d,j,ma,rsi,kdj_momentum,ma_slope,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2021-04-22,1534.3417138359496,1538.5929853889702,1514.7814014215323,1530.8163170031244,4775264,48.386168447415706,49.46205614913856,46.23439304396999,,60.85149368241484,-3.227663105168574,,0,0,-0.0,0.0,0.0,-0.015608412102032898,1.0,0.9810165077311714
2021-04-23,1539.1853124575896,1539.1853124575896,1530.073115613885,1534.2576398118526,4035375,49.33469235056049,49.41960154961254,49.16487395245639,,55.73124615456418,-0.25472759715614757,,0,0,0.0,0.0,0.0,0.0022480311782051565,1.0,0.983221863426885
2021-04-26,1566.0649352081184,1575.6896234382184,1562.8117175177294,1565.5498552610563,1420151,62.983298866587795,53.94083398860428,81.06822862255481,,55.4789557460552,27.12739463395053,,0,0,0.0,0.0,0.0,0.02039567191142755,1.0,1.0032753339694822
2021-04-27,1596.3258540712766,1607.5400060652237,1596.3258540712766,1597.59634754162,4554110,72.88815076872439,60.25660624864432,98.15123980888453,,62.29175462525286,37.89463356024021,,0,0,0.0,0.0,0.0,0.02046979990632103,1.0,1.023812179306785
2021-04-28,1589.8130370499423,1592.8604846566534,1587.1451029203924,1592.2521468801945,3258099,78.18321057284194,66.23214102337685,102.08534967177212,,71.37176768537336,35.85320864839527,,0,0,-0.0,0.0,0.0,-0.0033451507758196497,1.0,1.0203873732008832
2021-04-29,1561.3154523010344,1561.3554905353485,1550.2120515940157,1561.3554905353485,2593525,72.75912688224176,68.40780297633182,81.46177469406163,1545.4471220073603,68.55144252420948,13.053971717729809,,0,0,-0.0,0.0,0.0,-0.019404374115860823,1.0,1.0005873948681927
2021-04-30,1530.326934385044,1539.03543757119,1530.326934385044,1532.8282927251498,2936692,61.300806350726255,66.03880410112995,51.82481084991886,1544.066591806854,56.237715814751866,-14.213993251211093,-1.3805302005064277,-1,0,-0.0,0.0,0.0,-0.01827078969723761,1.0,0.9823058730028491
2021-05-03,1537.845466580484,1537.845466580484,1533.3795757143057,1537.7362718044344,2128957,55.011153197852934,62.36292046670428,40.30761866015024,1540.8075350128088,51.98109944262426,-22.05530180655404,-3.2590567940451365,0,0,0.0,0.0,0.0,0.003201910548349174,1.0,0.9854511285393223
2021-05-04,1554.9075595128068,1561.4311460539093,1552.1659166290472,1556.3522592545835,1561856,55.93567613961076,60.22050569100644,47.366017036819414,1539.5745992607374,50.35224819599905,-12.854488654187023,-1.2329357520713984,0,0,0.0,0.0,0.0,0.012106098940037668,1.0,0.9973810974019911
2021-05-05,1590.1412343069721,1590.1412343069721,1583.2545387699654,1589.8898953446596,2769573,65.77168323680456,62.070898206272474,73.17325329786874,1541.3039225555585,65.66027147808273,11.102355091596266,1.7293232948211426,1,1,0.0,1430.9009058101938,1987.3623691808245,0.021548872301016875,1.0,1.0188735353053546
2021-05-06,1627.9093912300493,1632.1942721764296,1627.9093912300493,1628.888488803761,2612168,76.31756524460982,66.81978721905159,95.31312129572629,1545.7463672982908,71.10722507287001,28.4933340766747,4.4424447427322775,0,1,0.02452911586726403,0.0,0.0,0.02452911586726403,1.024529115867264,1.0438656023069486
2021-05-07,1638.3927568807758,1638.3927568807758,1631.255271729348,1635.1818782517978,4063987,83.34585696346252,72.32847713385523,105.38061662267711,1553.1859282990729,67.48071392583364,33.05213948882188,7.439561000782078,0,1,0.00386360975063349,0.0,0.0,0.00386360975063349,1.0284874965491366,1.0478986916263726
2021-05-10,1683.0459264626418,1687.541012655919,1683.0459264626418,1683.2383742345698,3455237,88.0670596736249,77.57467131377845,109.05183639331779,1561.6724488109373,69.90026220954994,31.477165079539333,8.486520511864455,0,1,0.029389083026134077,1632.7412230075327,0.0,0.029389083026134077,1.05871380097656,1.0786954732775573
2021-05-11,1677.7329478134207,1696.0512648226602,1676.9300236377799,1678.1969440464554,3874664,88.76151301192316,81.30361854649334,103.67730194278278,1568.2909964549801,69.99875528431343,22.373683396289437,6.618547644042792,0,1,-0.002995077979021765,1632.7412230075327,0.0,-0.002995077979021765,1.0555428705851686,1.0754646962194732
2021-05-12,1681.542954654381,1681.542954654381,1677.8372590195095,1677.8372590195095,4444655,88.84976296145426,83.81900001814698,98.91128884806884,1574.9058983347784,81.59454892134465,15.092288829921856,6.6149018797982535,0,1,-0.00021432825761125152,1632.7412230075327,0.0,-0.00021432825761125152,1.055316637920882,1.07523419374501
2021-05-13,1668.82361253747,1669.4722619080117,1665.663423336158,1665.663423336158,4517385,86.45438227500196,84.69746077043197,89.96822528414191,1582.5263145540555,89.53778759541889,5.270764513709935,7.620416219277104,0,1,-0.007255671322059842,1632.7412230075327,0.0,-0.007255671322059842,1.047659607255427,1.0674326478409562
2021-05-14,1702.9339756821994,1714.459425424465,1702.9339756821994,1705.5007705639478,2955108,89.34781123892792,86.24757759326396,95.54827853025583,1593.3032476746534,91.3387365065141,9.300700936991873,10.77693312059796,0,1,0.023916804961712668,1654.3357474470292,0.0,0.023916804961712668,1.0727162777484196,1.0929622262891328
2021-05-17,1712.0752288682884,1712.0752288682884,1691.4236453554056,1710.52647820744,4786827,92.18656305479675,88.22723941377488,100.10521033684049,1603.457307951437,90.71700381926033,11.877970923065604,10.154060276783639,0,1,0.0029467636310891443,1659.2106838612167,0.0,0.0029467636310891443,1.075877319062166,1.0961829276277157
2021-05-18,1717.730548317999,1728.8313467987607,1716.7786392125743,1716.7786392125743,4672339,92.76712269562393,89.7405338410579,98.82030040475598,1612.7767777715462,89.15385226387613,9.079766563698087,9.319469820109134,0,1,0.003655109163633874,1665.275280036197,0.0,0.003655109163633874,1.079809768110016,1.1001895958915069
2021-05-19,1713.7903347443323,1713.7903347443323,1687.0116517938375,1706.6683728163491,4009551,91.45642246250819,90.31249671487465,93.74427395777528,1620.3557572327295,79.20754709012783,3.4317772429006226,7.57897946118328,0,1,-0.005889091444463923,1665.275280036197,0.0,-0.005889091444463923,1.0734506696429909,1.093710478755054
2021-05-20,1708.7593383661708,1708.7593383661708,1707.5064820948837,1707.5064820948837,1113146,90.66743138690816,90.43080827221915,91.14067761628618,1629.1902654873172,78.31926938234032,0.7098693440670303,8.834508254587718,0,1,0.0004910791644610057,1665.275280036197,0.0,0.0004910791644610057,1.0739778189009292,1.0942475771831233
2021-05-21,1743.7562807097972,1754.2325562177723,1741.4349754518703,1744.401414798081,1794188,92.15652204572388,91.00604619672072,94.45747374373019,1639.6974542366286,76.2426914169175,3.451427547009473,10.507188749311354,0,1,0.021607492030093045,1692.0693723541385,0.0,0.021607492030093045,1.0971837860633278,1.1178915229860562
2021-05-24,1732.3494348411584,1744.195919447647,1732.3494348411584,1733.0002011441031,4500265,90.63162192791005,90.88123810711716,90.13238956949584,1648.0699715307808,72.29709656723657,-0.7488485376213134,8.372517294152203,0,1,-0.006535888790996869,1692.0693723541385,0.0,-0.006535888790996869,1.090012714854333,1.1105851083114213
2021-05-25,1762.6278348344356,1762.6278348344356,1759.4957829763362,1759.4957829763362,2175591,92.97945221694846,91.58064281039425,95.77707103005687,1656.164943302517,77.39682840063638,4.1964282196626215,8.094971771736255,0,1,0.015288850984980229,1706.7109094870461,0.0,0.015288850984980229,1.1066777568234747,1.1275646785385327
2021-05-26,1725.633598651088,1741.630730441412,1723.979128814113,1728.7042449904473,4961924,86.71215771405755,89.95781444494868,80.22084425227533,1662.9875482080292,68.80167111665892,-9.736970192673354,6.8226049055122076,0,1,-0.01750020561788579,1706.7109094870461,0.0,-0.01750020561788579,1.0873106685263232,1.107832064816643
2021-05-27,1769.5215708188946,1771.577589625663,1765.9999888752939,1765.9999888752939,3464208,89.38605455030257,89.76722781339998,88.62370802410777,1673.2197731250267,68.32140913299158,-1.1435197892922133,10.232224916997438,0,1,0.021574392492483607,1713.019989209035,0.0,0.021574392492483607,1.1107687356503748,1.131732868598756
2021-05-28,1796.9924828980465,1797.4415576503393,1794.2064452631814,1794.2064452631814,3609822,92.10571335650593,90.5467229944353,95.22369408064719,1686.2886807519285,72.22150496202511,4.676971086211893,13.068907626901819,0,1,0.015971945960119305,1740.3802519052858,0.0,0.015971945960119305,1.1285098738703727,1.149808844817306
2021-05-31,1787.968748323829,1794.6087595374786,1787.968748323829,1794.6087595374786,2350275,94.02058478864122,91.70467692583726,98.65240051424914,1699.1323051385803,71.33078274119639,6.9477235884118755,12.843624386651754,0,1,0.0002242296450105652,1740.7704967513541,0.0,0.0002242296450105652,1.1287629192387816,1.1500666660464094
2021-06-01,1809.5219073522646,1809.5219073522646,1806.188524790235,1809.3915352274396,3737631,95.98351477250779,93.13095620806077,101.68863190140186,1711.7842689372235,77.45013493411065,8.557675693341096,12.651963798643237,0,1,0.008237325050040933,1755.1097891706163,0.0,0.008237325050040933,1.1380609063089846,1.1595401390038504
2021-06-02,1757.7328654193789,1757.7328654193789,1757.6384998415817,1757.6384998415817,1024890,83.20559100333719,89.82250113981956,69.97177073037244,1720.1716991620694,60.53089262454534,-19.850730409447124,8.387430224845957,0,1,-0.028602452469941753,1755.1097891706163,0.0,-0.028602452469941753,1.105509573328383,1.1263744472910031
2021-06-03,1774.9463828005887,1777.0170792212562,1769.67343715856,1777.0170792212562,3435332,79.9596165621798,86.53487294727297,66.80910379199346,1727.5781286829442,57.39559949342171,-19.725769155279508,7.406429520874781,0,1,0.011025349855172673,1755.1097891706163,0.0,0.011025349855172673,1.117698203142571,1.1387931196403132
2021-06-04,1799.132967488494,1802.7847511410353,1794.4935239247332,1797.9015986305958,2639728,83.47802030287079,85.51592206580557,79.40221677700123,1735.7141147018842,64.1095795272332,-6.11370528880434,8.135986018940002,0,1,0.011752571009892465,1755.1097891706163,0.0,0.011752571009892465,1.1308340306426334,1.152176866644463
2021-06-07,1752.7667105063629,1765.5289684449335,1752.7667105063629,1758.7121792903777,3578381,75.16072790633237,82.06419067931449,61.35380236036812,1739.4878049546744,49.83855498232998,-20.71038831894637,3.773690252790175,0,1,-0.02179731047019895,1755.1097891706163,0.0,-0.02179731047019895,1.1061848901864495,1.1270625097656326
2021-06-08,1756.1860102650055,1759.024764347309,1748.1527853138944,1758.524420659833,2098587,66.7771599081577,76.96851375559555,46.394452213281994,1743.5041787853436,57.030387346690326,-30.574061542313558,4.016373830669181,0,1,-0.00010675915749924769,1755.1097891706163,0.0,-0.00010675915749924769,1.1060667948195348,1.126942185521641
2021-06-09,1819.513741087993,1830.461227569224,1811.4811191444792,1819.830268159017,4577011,74.52350671979433,76.15351141032846,71.26349733872604,1750.6038292423186,61.40033849625896,-4.8900140716024225,7.099650456975041,0,1,0.034862096186404345,1765.2353601142463,0.0,0.034862096186404345,1.1446266018091213,1.1662297523898133
2021-06-10,1914.9883576294174,1918.258738314337,1893.38514889904,1918.258738314337,3067268,83.01567114652954,78.44089798906215,92.16521746146432,1763.2335949912278,70.24928856146937,13.724319472402172,12.629765748909222,0,1,0.054086621086313125,1860.710976164907,0.0,0.054086621086313125,1.2065355871064856,1.229307179106906
2021-06-11,1872.9723717119668,1878.0533248910303,1869.1713664835654,1872.2620585558896,2506014,80.78527890942823,79.22235829585084,83.91112013658301,1771.5716593908248,61.0332105083314,4.68876184073217,8.338064399596988,0,1,-0.023978350177550567,1860.710976164907,0.0,-0.023978350177550567,1.1776048542971698,1.1998304210905035
2021-06-14,1800.441201534034,1811.930832542373,1796.28225542676,1801.461062120968,3600297,67.15073927237705,75.19848528802623,51.05524724107869,1776.1183885865012,49.02795033919792,-24.143238046947545,4.546729195676335,0,1,-0.03781575133212467,1860.710976164907,0.0,-0.03781575133212467,1.133072841959565,1.1544579322458266
2021-06-15,1801.5418686390478,1802.340986981634,1800.456231447707,1800.456231447707,1019269,55.016349350478265,68.4711066421769,28.106834767080983,1780.3022681982577,55.9939077074891,-40.36427187509592,4.183879611756538,0,1,-0.0005577865069578136,1860.710976164907,0.0,-0.0005577865069578136,1.1324408292169197,1.1538139911883694
2021-06-16,1791.3723561231611,1797.301768104657,1774.5561819895509,1787.2726611075875,3158372,44.34335239097953,60.42852189177778,12.173013389383044,1784.3324826128198,51.460983638914406,-48.25550850239473,4.030214414562124,0,1,-0.00732234980770341,1860.710976164907,0.0,-0.00732234980770341,1.1241487013288678,1.1453653615318657
2021-06-17,1793.4853408194483,1799.483961316878,1790.7160729108077,1793.4055432916914,2301741,38.429797992103445,53.095613925219666,9.098166125871003,1788.62743567266,49.33140272217624,-43.99744779934866,4.294953059840282,0,1,0.0034314194568965117,1860.710976164907,0.0,0.0034314194568965117,1.1280061270550525,1.1492955905186815
2021-06-18,1809.1989046626966,1813.5677085301488,1803.4493928014729,1808.279671667451,2458544,37.40210757042801,47.864445140289114,16.477432430705804,1791.8213485161286,57.945668901314406,-31.38701270958331,3.1939128434685244,0,1,0.008293789673728291,1860.710976164907,0.0,0.008293789673728291,1.137361572623524,1.1588276064193868
2021-06-21,1843.3864225484222,1843.3864225484222,1826.2639945753872,1839.7776533873912,1483383,42.88920861042838,46.20603296366887,36.2555599039474,1797.160221128293,61.836716596690025,-9.950473059721467,5.338872612164323,0,1,0.01741875563468298,1860.710976164907,0.0,0.01741875563468298,1.1571729959253318,1.1790129413183306
2021-06-22,1834.6598634542784,1835.2876472814073,1830.913210275211,1830.913210275211,3987260,44.81023248746538,45.7407661382677,42.94916518586072,1800.7310924932367,51.905700240299694,-2.7916009524069807,3.5708713649437414,0,1,-0.004818214361860029,1860.710976164907,0.0,-0.004818214361860029,1.1515974883772078,1.1733322042316519
2021-06-23,1782.9945943218693,1803.2751980058667,1781.128296599433,1781.128296599433,1572277,36.33524754109968,42.60559327254503,23.794556078209,1803.352295073686,21.683695319954325,-18.81103719433603,2.621202580449335,0,1,-0.02719130180304652,1860.710976164907,0.0,-0.02719130180304652,1.1202840535151128,1.1414277741511552
2021-06-24,1773.4379972904815,1773.4379972904815,1760.4314413147463,1769.2385072799098,1659329,28.35537844176327,37.85552166228444,9.355092000720944,1803.5142209939172,25.238715512339013,-28.500429661563494,0.16192592023116958,0,1,-0.006675425539094282,1860.710976164907,0.0,-0.006675425539094282,1.112805680733238,1.133808258036555
2021-06-25,1790.6004815072006,1792.9314939801122,1784.7669451960223,1787.2278314930545,1659134,26.560587139729,34.09054348809929,11.500674442988426,1803.1652903054105,45.41519786693012,-22.589869045110866,-0.34893068850669806,0,1,0.01016783443222824,1860.710976164907,0.0,0.01016783443222824,1.1241205046501765,1.1453366326821637
2021-06-28,1796.2897395609998,1796.542298201832,1793.3740608755647,1795.0941622448374,4369024,25.027870480923802,31.06965248570746,12.944306471356477,1803.1895604407787,48.345891558294674,-18.125346014350985,0.024270135368169576,0,1,0.004401414645166524,1860.710976164907,0.0,0.004401414645166524,1.129068225102276,1.1503777341108967
2021-06-29,1741.4147845228783,1750.3811469434918,1741.4147845228783,1750.3811469434918,3554790,18.37531747567611,26.838207482363675,1.4495374623009738,1800.2390410265812,40.47286323135066,-25.3886700200627,-2.9505194141975153,0,1,-0.024908451178644708,1860.710976164907,0.0,-0.024908451178644708,1.1009448843399567,1.1217236064837954
2021-06-30,1736.5817233473385,1737.6585552838,1736.5817233473385,1737.166172345343,2058932,12.387918674717376,22.021444546481575,-6.879133068811022,1799.2154246517694,35.98883911669377,-28.900577615292597,-1.0236163748118088,0,1,-0.007549769729424116,1860.710976164907,0.0,-0.007549769729424116,1.0926330039784027,1.1132548515547835
2021-07-01,1743.7187867887762,1743.7187867887762,1740.3146308324192,1740.3146308324192,2970646,9.423638431191119,17.822175841384755,-7.373436389196154,1797.380302232327,32.01690285476123,-25.19561223058091,-1.835122419442314,0,1,0.0018124106589212374,1860.710976164907,0.0,0.0018124106589212374,1.0946133036811023,1.1152725265138372
2021-07-02,1751.6513333658422,1756.6015421811892,1750.071589362094,1750.071589362094,1589441,10.492560604136543,15.378970762302018,0.7197402878055925,1794.988801768902,23.178548911023682,-14.659230474496425,-2.391500463425018,0,1,0.005606433662519894,1860.710976164907,0.0,0.005606433662519894,1.100750180554302,1.121525227949368
2021-07-05,1770.3199559415689,1770.3199559415689,1760.3853012470754,1763.9903788647343,2444177,15.549175730265743,15.435705751623258,15.77611568755071,1795.2527117476202,30.577594855248577,0.34040993592745217,0.2639099787181749,0,1,0.007953268647549194,1860.710976164907,0.0,0.007953268647549194,1.1095047424540887,1.130445019382253
2021-07-06,1737.9068681249134,1744.7032731925726,1737.9068681249134,1744.7032731925726,1080167,12.900821433373517,14.590744312206677,9.520975675707199,1794.561654374257,37.15481589592384,-5.069768636499479,-0.6910573733632646,-1,1,-0.010933793008879422,1860.710976164907,0.0,-0.010933793008879422,1.0973736472577256,1.1180849675324087
2021-07-07,1753.9630172990264,1759.2147217733554,1749.547990485058,1752.0443745825144,4756722,13.426381239071413,14.202623287828255,11.87389714155773,1791.172359695432,43.73556305387064,-2.328726146270524,-3.3892946788248537,0,1,0.004207650379716821,1860.710976164907,0.0,0.004207650379716821,1.1019910119013008,1.122789478170602
2021-07-08,1719.439396507302,1724.1401752073102,1708.4528574943768,1724.1401752073102,4994664,12.826239692940899,13.743828756199136,10.99106156642442,1781.4664315400805,28.563623505843424,-2.7527671897747155,-9.705928155351558,0,1,-0.015926651048352225,1860.710976164907,0.0,-0.015926651048352225,1.0844399855963283,1.1049072019510173
2021-07-09,1752.205769964873,1758.588599056774,1743.661828889987,1752.2052475550424,1730441,20.04935146815979,15.84566966018602,28.456715084107334,1775.4635909900383,37.18583868252737,12.611045423921313,-6.002840550042265,0,1,0.01627772077427392,1860.710976164907,0.0,0.01627772077427392,1.1020921968783228,1.1228925728658603
2021-07-12,1718.3449256396116,1724.6046873483426,1710.8910715234451,1722.3794249639482,2991247,18.261904606135275,16.65108130883577,21.483551200734283,1771.5095091321873,40.81684834145821,4.832469891898512,-3.9540818578509516,0,1,-0.017021877221696458,1860.710976164907,0.0,-0.017021877221696458,1.0833325188160703,1.1037788333573828
2021-07-13,1746.1139241131937,1753.5460035727713,1746.1139241131937,1746.6199180741203,3840566,26.61714399780403,19.973102205158522,39.90522758309505,1768.817693463508,52.891265924906556,19.932125377936526,-2.6918156686792827,0,1,0.014073840385476988,1860.710976164907,0.0,0.014073840385476988,1.0985791677702843,1.1193132404789226
2021-07-14,1769.4216413018269,1789.4432987683278,1759.3533919584556,1768.473487622449,4161263,40.45676599804279,26.800990136119943,67.7683177218885,1767.8777347892508,57.72775009729303,40.96732758576855,-0.939958674257241,0,1,0.012511920494085116,1860.710976164907,0.0,0.012511920494085116,1.1123245029738842,1.1333179987517716
2021-07-15,1769.6910692080653,1773.4472873267791,1761.7159707670653,1765.6572925759685,2230773,48.617523221001214,34.07316783108037,77.7062340008429,1766.490322253465,54.446646033512586,43.63306616976253,-1.3874125357858702,0,1,-0.001592444029379636,1860.710976164907,0.0,-0.001592444029379636,1.1105531884603907,1.1315132532712708
2021-07-16,1764.3362988244994,1770.0211114840763,1753.179913615399,1764.8316409318554,2854027,55.61556586112401,41.25396717442825,84.33876323451553,1764.3179207166854,50.25939385846745,43.08479606008728,-2.172401536779489,0,1,-0.00046761715740917253,1860.710976164907,0.0,-0.00046761715740917253,1.1100338747352512,1.1309841382602053
2021-07-19,1799.2070011619269,1800.0406816064801,1789.8926708669987,1799.4224604826065,1571546,70.18537603567034,50.89777012817561,108.76058785065982,1762.300161071446,65.41707582363846,57.86281772248421,-2.0177596452394937,0,1,0.019600067648654962,1860.710976164907,0.0,0.019600067648654962,1.1317906137723608,1.1531515038796611
2021-07-20,1839.504929704492,1839.504929704492,1837.9327751137696,1838.7225544516036,2733835,79.92458545278114,60.573375236377444,118.62700588558855,1762.6906282802654,70.69462953903705,58.0536306492111,0.39046720881947294,0,1,0.021840393143951697,1860.710976164907,0.0,0.021840393143951697,1.1565093657337835,1.178336786078932
2021-07-21,1832.9192096678546,1846.294964700959,1832.9192096678546,1839.6420399226772,1495106,85.00756289947184,68.71810445740891,117.58647978359767,1765.6163154464277,81.65523879986627,48.868375326188755,2.9256871661623336,0,1,0.0005000675435493651,1860.710976164907,0.0,0.0005000675435493651,1.1570876985313978,1.1789260340610204
2021-07-22,1803.879807356353,1811.5293308605453,1788.2093774598502,1807.9253094228693,1713357,80.72639308475334,72.72086733319038,96.73744458787925,1767.5506555535753,64.97135869374473,24.01657725468887,1.934340107147591,0,1,-0.017240707600453042,1860.710976164907,0.0,-0.017240707600453042,1.1371386878529368,1.1586005150252126
2021-07-23,1838.6044902793979,1840.0234411394501,1835.7287796164533,1840.0234411394501,3189083,85.63433274520455,77.02535580386177,102.85228662789007,1770.1904360358953,81.22830884625867,25.826930824028295,2.6397804823200204,0,1,0.017754124879654,1860.710976164907,0.0,0.017754124879654,1.1573275901225637,1.1791704532546017
2021-07-26,1816.0409794564132,1832.6506729906425,1808.4265553541968,1818.591663714981,4672079,83.72360491130678,79.25810550634344,92.65460372123346,1771.3653111094027,69.39390823232475,13.396498214890016,1.1748750735073372,0,1,-0.011647556735036702,1860.710976164907,0.0,-0.011647556735036702,1.143847551355588,1.1654359985000398
2021-07-27,1879.9202298786015,1880.719470689184,1876.4887894905542,1880.719470689184,2581911,89.14906994087119,82.55509365118601,102.33702252024153,1777.882227296687,74.85223999104873,19.78192886905552,6.516916187284323,0,1,0.03416259307341685,1860.710976164907,0.0,0.03416259307341685,1.182924349790573,1.2052503142699078
2021-07-28,1888.1882300200673,1908.1860487644738,1887.6684474706703,1892.7311456052942,4255523,90.15491356221274,85.08836695486158,100.28800677691504,1785.6604759596844,77.03443931654115,15.199639822053456,7.778248662997385,0,1,0.006386744596049931,1860.710976164907,0.0,0.006386744596049931,1.1904793854891338,1.2129479402014587
2021-07-29,1924.5457718135958,1941.2456528225268,1922.0999680717512,1928.797428977814,2683952,91.6352956380963,87.27067651593981,100.36453388240926,1795.0846158669544,80.33450879721441,13.09385736646945,9.424139907270046,0,1,0.019055153953725368,1870.9335061084796,0.0,0.019055153953725368,1.2131641534583657,1.2360608499398515
2021-07-30,1930.9093749519375,1930.9093749519375,1924.9337227417948,1924.9337227417948,3157803,91.63704866619062,88.72613389935674,97.45887819985842,1803.8277225359398,76.19886455237554,8.732744300501679,8.74310666898532,0,1,-0.002003168491398699,1870.9335061084796,0.0,-0.002003168491398699,1.2107339812512636,1.2335848117918005
2021-08-02,1910.6865948488046,1914.44289576434,1902.0353007205915,1914.44289576434,1601376,89.6740983951104,89.04212206460795,90.93805105611534,1811.35034838092,67.96650368363262,1.8959289915073896,7.522625844980212,0,1,-0.005449967889030516,1870.9335061084796,0.0,-0.005449967889030516,1.2041355199312862,1.2268618141791394
2021-08-03,1890.1665560924503,1895.3232745290668,1884.7146265987585,1893.798395951275,4731246,84.70637207303129,87.59687206741573,78.92537208426242,1818.805104518855,61.750058171690384,-8.67149998315331,7.4547561379349645,0,1,-0.010783554766109926,1870.9335061084796,0.0,-0.010783554766109926,1.191150658606289,1.2136318826154897
2021-08-04,1884.7830791910442,1896.4506289982487,1884.7830791910442,1890.0832908669447,1781409,80.73607820352609,85.30994077945252,71.58835305167324,1825.7070503330765,70.29095024182566,-13.72158772777928,6.901945814221563,0,1,-0.0019617215286868994,1870.9335061084796,0.0,-0.0019617215286868994,1.1888139527153914,1.2112510748234622
2021-08-05,1966.2167636990023,1969.983175328996,1955.738487725988,1969.3638443686834,3711261,87.04381373543558,85.88789843144687,89.35564434341296,1837.968233791145,75.90619027866464,3.467745911966091,12.261183458068444,0,1,0.041945534297260556,1910.2829290376228,0.0,0.041945534297260556,1.2386793891420766,1.2620576483250634
2021-08-06,1971.2336562941052,1975.2666817685197,1951.8595925258799,1971.195483674864,3775915,90.63706104692517,87.4709526366063,96.96927786756291,1848.917745597136,83.1701146259596,9.49832523095661,10.949511805991051,0,1,0.000930066483863845,1912.059619164618,0.0,0.000930066483863845,1.2398314433261706,1.2632314458444747
2021-08-09,2008.2091166992302,2023.8384688513286,2005.5172104163883,2005.5172104163883,3510362,91.16621890340195,88.70270805887151,96.09324059246285,1863.0746348697583,80.85600513405572,7.39053253359134,14.156889272622266,0,1,0.017411630163406633,1945.3516941038965,0.0,0.017411630163406633,1.2614189298823284,1.2852263645903041
2021-08-10,2044.3977995110288,2061.6420233765293,2038.037003747203,2041.7338259851838,3494102,91.68386545597244,89.69642719123848,95.65874198544037,1877.8303302653112,82.90245349314975,5.9623147942018875,14.755695395552948,0,1,0.018058491535595467,1980.4818112056282,0.0,0.018058491535595467,1.2841982529504483,1.3084356140165823
2021-08-11,2055.6817680649942,2055.6817680649942,2054.5628093576433,2054.5628093576433,2158227,93.52400119719388,90.97228519322361,98.6274332051344,1892.1347963520711,80.94717189583243,7.655148011910782,14.30446608675993,0,1,0.006283377004967505,1992.925925076914,0.0,0.006283377004967505,1.2922673547228567,1.3166570082661746
